frame,timestamp,upper_iou,lower_iou,mean_iou,error
27,450.0,0.8513564057996523,0.8395443336922168,0.8454503697459346,0.15454963025406543
28,466.0,0.8528246866295265,0.8383650639244025,0.8455948752769644,0.15440512472303558
29,483.0,0.8525032651284283,0.8376731590459328,0.8450882120871805,0.15491178791281945
30,500.0,0.8464537931632078,0.8376069856890398,0.8420303894261238,0.15796961057387615
31,516.0,0.8579675916814276,0.8377964005087374,0.8478819960950825,0.15211800390491748
32,533.0,0.8732549192041332,0.8390089100451605,0.8561319146246469,0.14386808537535312
33,550.0,0.8849129166298294,0.8448007553636062,0.8648568359967178,0.1351431640032822
34,566.0,0.8954971774014313,0.8459608806245066,0.870729029012969,0.129270970987031
35,583.0,0.8978718662952646,0.845804354663964,0.8718381104796142,0.12816188952038576
36,600.0,0.9017381021441799,0.8457680030867445,0.8737530526154622,0.1262469473845378
37,616.0,0.9022489224378587,0.845321540317083,0.8737852313774708,0.12621476862252923
38,633.0,0.9026010207947935,0.848593708928415,0.8755973648616042,0.12440263513839578
39,650.0,0.8990315039519091,0.8491038735787242,0.8740676887653167,0.1259323112346833
40,666.0,0.9025843599357257,0.8404103136666551,0.8714973368011905,0.12850266319880954
41,683.0,0.9009839276968968,0.842638085080342,0.8718110063886194,0.1281889936113806
42,700.0,0.9038629102526866,0.842652705061082,0.8732578076568843,0.12674219234311568
43,716.0,0.9029063268499888,0.84268250087321,0.8727944138615994,0.1272055861384006
44,733.0,0.8987806506163499,0.8439133551285861,0.871347002872468,0.12865299712753198
45,750.0,0.8959059910700402,0.8416550034989503,0.8687804972844952,0.13121950271550475
46,766.0,0.8907607614246866,0.8419617576117734,0.86636125951823,0.13363874048177005
47,783.0,0.8824408030575934,0.8437554738132773,0.8630981384354354,0.13690186156456463
48,800.0,0.8727380144854598,0.8426830549427461,0.857710534714103,0.14228946528589703
49,816.0,0.8641427328111401,0.8404470834788683,0.8522949081450042,0.1477050918549958
50,833.0,0.8621319929499315,0.8414699991291474,0.8518009960395394,0.1481990039604606
51,850.0,0.8606514315734174,0.8458361649851012,0.8532437982792593,0.14675620172074066
52,866.0,0.8612212875386829,0.8499747637363594,0.8555980256375211,0.14440197436247892
53,883.0,0.8647378017970517,0.8510430645358058,0.8578904331664288,0.14210956683357123
54,900.0,0.8645496357914658,0.8527439608478325,0.8586467983196492,0.14135320168035082
55,916.0,0.8597455112849702,0.8545724517425103,0.8571589815137403,0.14284101848625974
56,933.0,0.8602737922864289,0.8600020921231564,0.8601379422047926,0.13986205779520744
57,950.0,0.8604397045325407,0.8620557558028173,0.8612477301676791,0.13875226983232092
58,966.0,0.859351053115558,0.8579270706062535,0.8586390618609058,0.14136093813909423
59,983.0,0.8545914473253811,0.8583411314334326,0.8564662893794068,0.14353371062059317
60,1000.0,0.8455220620358235,0.8553260725195909,0.8504240672777073,0.14957593272229275
61,1016.0,0.8375674608398052,0.8542300619986005,0.8458987614192028,0.15410123858079716
62,1033.0,0.8394260788698713,0.8625040387722133,0.8509650588210422,0.14903494117895777
63,1050.0,0.8433243403303283,0.867416490758794,0.8553704155445612,0.14462958445543883
64,1066.0,0.8424777982942055,0.8655808729139923,0.8540293356040989,0.14597066439590112
65,1083.0,0.850719622666461,0.872259248526997,0.861489435596729,0.13851056440327103
66,1100.0,0.8545823320619943,0.8786639839034205,0.8666231579827074,0.1333768420172926
67,1116.0,0.8601583695436399,0.875572201414898,0.867865285479269,0.132134714520731
68,1133.0,0.8636986152474946,0.8772394429111562,0.8704690290793253,0.12953097092067467
69,1150.0,0.8633821806688328,0.867950935681711,0.8656665581752718,0.13433344182472817
70,1166.0,0.8660782636105733,0.8678182678655939,0.8669482657380836,0.1330517342619164
71,1183.0,0.8709334984629674,0.8718927444794953,0.8714131214712313,0.1285868785287687
72,1200.0,0.8803802482175864,0.8755894087776569,0.8779848284976217,0.12201517150237828
73,1216.0,0.8630075659220128,0.8769967800204194,0.8700021729712161,0.12999782702878393
74,1233.0,0.8650865196455663,0.8723636761009725,0.8687250978732695,0.13127490212673054
75,1250.0,0.8634945397815913,0.8634839434159427,0.8634892415987669,0.13651075840123306
76,1266.0,0.8596117995394231,0.8611037389743189,0.860357769256871,0.13964223074312898
77,1283.0,0.8647842556711803,0.8593915426293828,0.8620878991502816,0.1379121008497184
78,1300.0,0.8652194971599665,0.8664603554180147,0.8658399262889906,0.13416007371100935
79,1316.0,0.8677254504603727,0.8722937275620424,0.8700095890112076,0.12999041098879238
80,1333.0,0.869589222614841,0.8736232702626376,0.8716062464387393,0.1283937535612607
81,1350.0,0.8752648305084746,0.8770922553218191,0.8761785429151469,0.12382145708485315
82,1366.0,0.8770151901541191,0.8801198487771974,0.8785675194656583,0.12143248053434175
83,1383.0,0.8807005875180135,0.881813614669681,0.8812571010938473,0.11874289890615275
84,1400.0,0.8846770958684316,0.8848238269529839,0.8847504614107078,0.11524953858929221
85,1416.0,0.8846975088967971,0.8834116541353384,0.8840545815160678,0.11594541848393225
86,1433.0,0.8837307215032796,0.8809199931203777,0.8823253573118286,0.1176746426881714
87,1450.0,0.881225375182611,0.881468673084712,0.8813470241336615,0.1186529758663385
88,1466.0,0.8820224719101124,0.8780714962047715,0.880046984057442,0.11995301594255803
89,1483.0,0.8809771194871228,0.8786794323604139,0.8798282759237683,0.12017172407623167
90,1500.0,0.8815242392073602,0.8767658597856932,0.8791450494965267,0.12085495050347328
91,1516.0,0.8867857696309579,0.8804476036751925,0.8836166866530752,0.11638331334692475
92,1533.0,0.8850468319559228,0.8810407190648432,0.883043775510383,0.11695622448961696
93,1550.0,0.88828145666167,0.8827545542004158,0.885518005431043,0.11448199456895702
94,1566.0,0.8858738675345237,0.8804420163125067,0.8831579419235152,0.11684205807648484
95,1583.0,0.8862409972909279,0.8801011362410003,0.883171066765964,0.11682893323403598
96,1600.0,0.8809179696053957,0.8809623011280342,0.880940135366715,0.119059864633285
97,1616.0,0.8772244326876831,0.8841085151692849,0.880666473928484,0.11933352607151604
98,1633.0,0.8692326133862215,0.8818242189309817,0.8755284161586017,0.12447158384139834
99,1650.0,0.8672040082779654,0.881882374659631,0.8745431914687982,0.12545680853120178
100,1666.0,0.8588015222860091,0.8776252330544384,0.8682133776702238,0.13178662232977623
101,1683.0,0.8646422050256499,0.8761008807045636,0.8703715428651068,0.12962845713489324
102,1700.0,0.867226050474969,0.8789853958493467,0.8731057231621578,0.12689427683784216
103,1716.0,0.871933778278582,0.8770079781101563,0.8744708781943691,0.12552912180563092
104,1733.0,0.8662414911207026,0.8759096072952808,0.8710755492079917,0.12892445079200832
105,1750.0,0.8717438338381653,0.8736541049798116,0.8726989694089884,0.1273010305910116
106,1766.0,0.8649494927831514,0.8709219208211144,0.867935706802133,0.13206429319786706
107,1783.0,0.8686679174484052,0.8735267175572519,0.8710973175028285,0.12890268249717152
108,1800.0,0.8699739689779059,0.8681832014607426,0.8690785852193242,0.13092141478067576
109,1816.0,0.873515144982214,0.8719030930976688,0.8727091190399414,0.12729088096005858
110,1833.0,0.8750808085161401,0.8730340335301207,0.8740574210231304,0.12594257897686956
111,1850.0,0.8774320326502407,0.8741963986472076,0.8758142156487241,0.12418578435127592
112,1866.0,0.8774782946740961,0.8753828571428571,0.8764305759084766,0.12356942409152338
113,1883.0,0.8781315522123512,0.8734779502303026,0.875804751221327,0.12419524877867305
114,1900.0,0.8786968826287023,0.8771250400231754,0.8779109613259388,0.12208903867406118
115,1916.0,0.8807110995626002,0.873046548077362,0.8768788238199812,0.12312117618001883
116,1933.0,0.8714316515739543,0.8703562496187397,0.870893950596347,0.129106049403653
117,1950.0,0.8651656314699793,0.8607951107346,0.8629803711022896,0.13701962889771035
118,1966.0,0.8589507494646681,0.8617198377625764,0.8603352936136223,0.13966470638637773
119,1983.0,0.8548608430893263,0.8573564051458598,0.856108624117593,0.14389137588240697
120,2000.0,0.8545290555340807,0.856189512780638,0.8553592841573594,0.1446407158426406
121,2016.0,0.8561064347376806,0.8533186872714688,0.8547125610045747,0.1452874389954253
122,2033.0,0.8542795698924731,0.8483380959542789,0.851308832923376,0.148691167076624
123,2050.0,0.8508425882252048,0.8505497815936135,0.8506961849094091,0.14930381509059087
124,2066.0,0.8510566285194509,0.848280116765476,0.8496683726424634,0.15033162735753658
125,2083.0,0.849987101212486,0.8471824116455317,0.8485847564290088,0.15141524357099123
126,2100.0,0.8534720747504778,0.8475006763052692,0.8504863755278735,0.14951362447212646
127,2116.0,0.8543305412645096,0.8508774574840188,0.8526039993742642,0.14739600062573577
128,2133.0,0.8502542445919159,0.8528302456098003,0.8515422451008581,0.14845775489914192
129,2150.0,0.8562545407923415,0.8492046787142556,0.8527296097532986,0.1472703902467014
130,2166.0,0.8423554207798353,0.8411517696460707,0.841753595212953,0.158246404787047
131,2183.0,0.8300233519720633,0.8340515306580483,0.8320374413150557,0.16796255868494425
132,2200.0,0.8232081766218312,0.8221102390296111,0.8226592078257211,0.1773407921742789
133,2216.0,0.8208381962864721,0.8208007376780987,0.8208194669822855,0.17918053301771453
134,2233.0,0.8251345200876241,0.8225075528700906,0.8238210364788574,0.1761789635211426
135,2250.0,0.8227864063386646,0.8212163863989925,0.8220013963688286,0.17799860363117137
136,2266.0,0.8252909362570762,0.822280774468589,0.8237858553628326,0.17621414463716745
137,2283.0,0.8240200518145628,0.8152230118043347,0.8196215318094487,0.18037846819055126
138,2300.0,0.8223529411764706,0.8172466005581617,0.8197997708673161,0.18020022913268385
139,2316.0,0.8301320655044903,0.8184366656778405,0.8242843655911654,0.17571563440883464
140,2333.0,0.8340627973358706,0.8263237789088311,0.8301932881223508,0.16980671187764917
141,2350.0,0.841912703139624,0.8265724907063197,0.8342425969229719,0.16575740307702813
142,2366.0,0.846844737682239,0.8292073654136688,0.8380260515479538,0.16197394845204616
143,2383.0,0.8531902638820744,0.8327278164012858,0.8429590401416801,0.1570409598583199
144,2400.0,0.8586011745862253,0.8370425802589239,0.8478218774225745,0.15217812257742547
145,2416.0,0.8574415429254139,0.83808824190816,0.8477648924167869,0.15223510758321313
146,2433.0,0.8549012093340147,0.8398518652334929,0.8473765372837538,0.15262346271624616
147,2450.0,0.8531149359097404,0.8366031726955895,0.844859054302665,0.15514094569733505
148,2466.0,0.8584447534495668,0.8379969660103036,0.8482208597299352,0.15177914027006478
149,2483.0,0.8497125824994678,0.8326289602253993,0.8411707713624336,0.15882922863756643
150,2500.0,0.8467767646496206,0.8244373853518858,0.8356070750007532,0.16439292499924685
151,2516.0,0.8522656064305625,0.8317798888689729,0.8420227476497677,0.1579772523502323
152,2533.0,0.8429867116642059,0.8265668347104973,0.8347767731873517,0.16522322681264834
153,2550.0,0.8493658873263739,0.822604678885412,0.8359852831058929,0.16401471689410707
154,2566.0,0.8563515509601182,0.8247422680412371,0.8405469095006777,0.15945309049932233
155,2583.0,0.8525761808849327,0.829515136158352,0.8410456585216424,0.15895434147835763
156,2600.0,0.8450387826897808,0.8262147364652176,0.8356267595774992,0.1643732404225008
157,2616.0,0.8569409103760249,0.8265538998523292,0.8417474051141771,0.15825259488582288
158,2633.0,0.8577653826041485,0.8257220513126848,0.8417437169584167,0.15825628304158335
159,2650.0,0.8562333754851088,0.8306682024203078,0.8434507889527083,0.1565492110472917
160,2666.0,0.8559087240123039,0.8312912346842601,0.843599979348282,0.15640002065171799
161,2683.0,0.8545394952474599,0.8295507179249653,0.8420451065862126,0.15795489341378743
162,2700.0,0.8499302406696896,0.8240790414878397,0.8370046410787646,0.1629953589212354
163,2716.0,0.8344684886628158,0.8227268660722273,0.8285976773675215,0.17140232263247845
164,2733.0,0.832620582540797,0.8190273836233155,0.8258239830820562,0.17417601691794382
165,2750.0,0.8222067686601762,0.8138227660363366,0.8180147673482564,0.1819852326517436
166,2766.0,0.8156588400393775,0.809749241807826,0.8127040409236017,0.1872959590763983
167,2783.0,0.8135966291428212,0.8093232860520094,0.8114599575974153,0.1885400424025847
168,2800.0,0.8202271220513698,0.8100919601407492,0.8151595410960595,0.18484045890394052
169,2816.0,0.8266623835528429,0.81968529700467,0.8231738402787565,0.1768261597212435
170,2833.0,0.8449434305778317,0.827224114237916,0.8360837724078738,0.1639162275921262
171,2850.0,0.856357568221975,0.8347715355805243,0.8455645519012496,0.15443544809875043
172,2866.0,0.8654822335025381,0.8414857795682761,0.853484006535407,0.146515993464593
173,2883.0,0.8658336433463903,0.8417275927430273,0.8537806180447088,0.14621938195529116
174,2900.0,0.8628184922511164,0.8396963741918063,0.8512574332214613,0.1487425667785387
175,2916.0,0.8587969439362961,0.8406956156408487,0.8497462797885724,0.15025372021142758
176,2933.0,0.8547440390445271,0.8369560332559359,0.8458500361502315,0.15414996384976853
177,2950.0,0.8479920201231677,0.8328215114972661,0.8404067658102169,0.1595932341897831
178,2966.0,0.8418814488624099,0.8224667310980597,0.8321740899802348,0.1678259100197652
179,2983.0,0.8360546841518813,0.8208011139750541,0.8284278990634677,0.1715721009365323
180,3000.0,0.8333155502443397,0.8223038486705133,0.8278096994574264,0.17219030054257356
181,3016.0,0.8362144490266886,0.8252299997022657,0.8307222243644772,0.16927777563552282
182,3033.0,0.8445836832245979,0.826881032764698,0.835732357994648,0.16426764200535204
183,3050.0,0.8420646157806667,0.8270251780907482,0.8345448969357074,0.16545510306429256
184,3066.0,0.8359100865533887,0.8252635980764061,0.8305868423148974,0.16941315768510257
185,3083.0,0.8397961587050082,0.8320991340698716,0.8359476463874399,0.1640523536125601
186,3100.0,0.846036487096289,0.8323090036337535,0.8391727453650213,0.1608272546349787
187,3116.0,0.8412644022786654,0.8310155167016947,0.83613995949018,0.16386004050981995
188,3133.0,0.8454449766932314,0.8360773513740046,0.840761164033618,0.159238835966382
189,3150.0,0.8499515972894482,0.8382699554127696,0.8441107763511089,0.15588922364889113
190,3166.0,0.863782190236712,0.8457751024513263,0.8547786463440191,0.14522135365598088
191,3183.0,0.8725728682507276,0.8562867924528302,0.8644298303517789,0.1355701696482211
192,3200.0,0.8678426461697901,0.8611891563520389,0.8645159012609145,0.1354840987390855
193,3216.0,0.8631067543746507,0.863710951278237,0.8634088528264439,0.13659114717355614
194,3233.0,0.853396470813072,0.860013052396047,0.8567047616045596,0.14329523839544045
195,3250.0,0.846515087122822,0.861331819901627,0.8539234535122244,0.14607654648777557
196,3266.0,0.8493153597550603,0.8605124940315136,0.854913926893287,0.14508607310671295
197,3283.0,0.8562504011467448,0.861019181955467,0.8586347915511059,0.1413652084488941
198,3300.0,0.8725648289387666,0.8283320946364424,0.8504484617876045,0.14955153821239553
199,3316.0,0.8724740341575768,0.8629911238741679,0.8677325790158723,0.1322674209841277
200,3333.0,0.8739360778183082,0.8673113610946648,0.8706237194564865,0.12937628054351347
201,3350.0,0.8680284305564449,0.8659469778004509,0.866987704178448,0.13301229582155205
202,3366.0,0.876258809001682,0.8714767764986106,0.8738677927501463,0.12613220724985374
203,3383.0,0.8785642901188628,0.8717491454896715,0.8751567178042672,0.12484328219573282
204,3400.0,0.8869628178372162,0.8713376848715194,0.8791502513543679,0.12084974864563214
205,3416.0,0.8884891320545846,0.8704301342204127,0.8794596331374986,0.12054036686250136
206,3433.0,0.8888865278368041,0.8733944650423728,0.8811404964395885,0.11885950356041153
207,3450.0,0.8876782294105129,0.8694848084544253,0.878581518932469,0.12141848106753095
208,3466.0,0.88859422073238,0.873406404185569,0.8810003124589745,0.11899968754102552
209,3483.0,0.8865028065997619,0.8707123573546218,0.8786075819771919,0.12139241802280809
210,3500.0,0.8864783475420961,0.866215323645971,0.8763468355940336,0.12365316440596641
211,3516.0,0.8883253040174877,0.8653728833121733,0.8768490936648305,0.12315090633516945
212,3533.0,0.8890303146014977,0.8689609639349674,0.8789956392682325,0.12100436073176746
213,3550.0,0.8894528688957977,0.8679526204340922,0.8787027446649449,0.12129725533505509
214,3566.0,0.8881594224314454,0.8665522136749315,0.8773558180531884,0.12264418194681159
215,3583.0,0.8861745814467726,0.8638299277060707,0.8750022545764217,0.12499774542357833
216,3600.0,0.8881577559843932,0.8584427551255471,0.8733002555549702,0.12669974444502985
217,3616.0,0.8798643528500555,0.8583749732020647,0.86911966302606,0.13088033697393997
218,3633.0,0.8803062953741867,0.8573714511951698,0.8688388732846782,0.13116112671532176
219,3650.0,0.8804618377292979,0.8533385935496597,0.8669002156394787,0.13309978436052128
220,3666.0,0.883074081071436,0.851517785394493,0.8672959332329645,0.1327040667670355
221,3683.0,0.8840932969111158,0.8530723326119746,0.8685828147615452,0.1314171852384548
222,3700.0,0.8870876294071943,0.8534372436423298,0.870262436524762,0.12973756347523802
223,3716.0,0.8869146149816658,0.8551926931037882,0.8710536540427269,0.12894634595727306
224,3733.0,0.8881503071987251,0.8534846668090209,0.870817487003873,0.12918251299612704
225,3750.0,0.8847422250052182,0.8550075722657536,0.8698748986354858,0.13012510136451416
226,3766.0,0.8869967743286833,0.8536497189995728,0.870323246664128,0.12967675333587203
227,3783.0,0.8862435519913121,0.8535175548382847,0.8698805534147984,0.13011944658520158
228,3800.0,0.884873914495658,0.8508661029472129,0.8678700087214355,0.1321299912785645
229,3816.0,0.8837073374386807,0.8489144736842106,0.8663109055614456,0.13368909443855437
230,3833.0,0.8795383306001286,0.8470642458560352,0.8633012882280819,0.13669871177191806
231,3850.0,0.8799701325368676,0.8441801636059003,0.862075148071384,0.13792485192861603
232,3866.0,0.8781836252950677,0.8424360071066658,0.8603098162008667,0.13969018379913334
233,3883.0,0.8903049421661409,0.8395224372169617,0.8649136896915512,0.13508631030844875
234,3900.0,0.876746693203964,0.8376856791136643,0.8572161861588141,0.14278381384118588
235,3916.0,0.8742977528089888,0.8389244051934357,0.8566110790012123,0.14338892099878775
236,3933.0,0.8764928694140294,0.8415627679926116,0.8590278187033205,0.14097218129667954
237,3950.0,0.8770083331610182,0.8406782451230554,0.8588432891420368,0.14115671085796322
238,3966.0,0.8825558441558442,0.8439947888322696,0.863275316494057,0.13672468350594302
239,3983.0,0.8834737389495579,0.8399986833876436,0.8617362111686008,0.13826378883139923
240,4000.0,0.8834913112164297,0.8432084502393135,0.8633498807278716,0.13665011927212845
241,4016.0,0.886307762823451,0.8417473490087598,0.8640275559161055,0.13597244408389453
242,4033.0,0.8911407792425544,0.8396877716009905,0.8654142754217724,0.1345857245782276
243,4050.0,0.8876268172785273,0.8410303557649685,0.8643285865217479,0.13567141347825207
244,4066.0,0.8871513985867793,0.8408248645265429,0.8639881315566611,0.1360118684433389
245,4083.0,0.8855373968148086,0.8381007336575715,0.8618190652361901,0.13818093476380988
246,4100.0,0.8856874412777952,0.8399127157310058,0.8628000785044005,0.13719992149559945
247,4116.0,0.8851824741190003,0.8376966801219211,0.8614395771204607,0.1385604228795393
248,4133.0,0.8847607710460915,0.838063632010831,0.8614122015284613,0.13858779847153868
249,4150.0,0.8810194752332644,0.8363951187335092,0.8587072969833869,0.14129270301661312
250,4166.0,0.8780523407361067,0.8368882275132276,0.8574702841246671,0.14252971587533292
251,4183.0,0.8824769378469758,0.8346619134855011,0.8585694256662384,0.1414305743337616
252,4200.0,0.8781472387531732,0.8365517924341453,0.8573495155936592,0.14265048440634076
253,4216.0,0.8799566585401429,0.8343473314537271,0.8571519949969351,0.14284800500306494
254,4233.0,0.8796951665100741,0.8372581098276404,0.8584766381688572,0.14152336183114278
255,4250.0,0.882088866616554,0.834481050284865,0.8582849584507095,0.1417150415492905
256,4266.0,0.8846169936828013,0.8334377679572588,0.85902738082003,0.14097261917996995
257,4283.0,0.885150254083105,0.8321471622715039,0.8586487081773044,0.14135129182269557
258,4300.0,0.8855352480417754,0.8326337706976898,0.8590845093697326,0.14091549063026743
259,4316.0,0.8862388003592239,0.8317703001684114,0.8590045502638176,0.1409954497361824
260,4333.0,0.8844460212450695,0.8335951062246838,0.8590205637348767,0.14097943626512333
261,4350.0,0.8830278584714414,0.8319298593223697,0.8574788588969056,0.14252114110309444
262,4366.0,0.882822124318794,0.8306163152949709,0.8567192198068825,0.14328078019311752
263,4383.0,0.8813125,0.8283895168056858,0.8548510084028429,0.1451489915971571
264,4400.0,0.8834033833092864,0.8293887224727607,0.8563960528910235,0.1436039471089765
265,4416.0,0.8829818333681353,0.8292001052493093,0.8560909693087223,0.1439090306912777
266,4433.0,0.8810194752332644,0.829706265135665,0.8553628701844647,0.14463712981553534
267,4450.0,0.8802910880353643,0.8282416389884574,0.8542663635119108,0.14573363648808924
268,4466.0,0.877673296163768,0.8310481941625831,0.8543607451631756,0.14563925483682438
269,4483.0,0.8836660048071899,0.8294843767977778,0.8565751908024839,0.1434248091975161
270,4500.0,0.8793501069996468,0.8308636678657471,0.8551068874326969,0.14489311256730308
271,4516.0,0.8806476452102974,0.8244842357498071,0.8525659404800523,0.1474340595199477
272,4533.0,0.8885270698964264,0.8183533698817328,0.8534402198890796,0.1465597801109204
273,4550.0,0.8658127740049858,0.7775813793427083,0.8216970766738471,0.17830292332615294
274,4566.0,0.7305465300341581,0.7184357375190236,0.7244911337765909,0.2755088662234091
275,4583.0,0.6908949179611005,0.6309945832506169,0.6609447506058587,0.33905524939414133
276,4600.0,0.6442569167880138,0.6337132677741248,0.6389850922810694,0.36101490771893063
277,4616.0,0.6436230775766845,0.6578601730098582,0.6507416252932714,0.3492583747067286
278,4633.0,0.656760129794492,0.6859660261075582,0.6713630779510251,0.3286369220489749
279,4650.0,0.7063712874730472,0.6835660749506903,0.6949686812118687,0.3050313187881313
280,4666.0,0.7183944153577662,0.7179223911732591,0.7181584032655126,0.2818415967344874
281,4683.0,0.7301934632350388,0.7126887917329093,0.721441127483974,0.27855887251602596
282,4700.0,0.7212266987372219,0.7262349663654277,0.7237308325513248,0.27626916744867525
283,4716.0,0.72199212733185,0.7270216145293833,0.7245068709306166,0.2754931290693834
284,4733.0,0.716202376075379,0.7157674904281239,0.7159849332517514,0.2840150667482486
285,4750.0,0.7088302245778548,0.7056580006298331,0.707244112603844,0.292755887396156
286,4766.0,0.6998253319540776,0.715382433247048,0.7076038826005628,0.29239611739943716
287,4783.0,0.6841358816775849,0.732704687641672,0.7084202846596284,0.29157971534037164
288,4800.0,0.6787561264154132,0.737115286205132,0.7079357063102726,0.2920642936897274
289,4816.0,0.6684502810458619,0.7412681453098519,0.7048592131778568,0.2951407868221432
290,4833.0,0.6746922947226437,0.7391687472462917,0.7069305209844676,0.2930694790155324
291,4850.0,0.6792507155801704,0.7398376969118349,0.7095442062460027,0.2904557937539973
292,4866.0,0.6625307713912799,0.7404629272148989,0.7014968493030894,0.2985031506969106
293,4883.0,0.6854464088209771,0.7292429345438571,0.7073446716824171,0.2926553283175829
294,4900.0,0.6617306419589676,0.7167954896790034,0.6892630658189856,0.31073693418101445
295,4916.0,0.6760257714479485,0.7065789235803518,0.6913023475141502,0.3086976524858498
296,4933.0,0.6744703245959527,0.6938048640092099,0.6841375943025814,0.31586240569741864
297,4950.0,0.6743026362816346,0.685125,0.6797138181408173,0.3202861818591827
298,4966.0,0.6738431712667721,0.6765228516596773,0.6751830114632247,0.3248169885367753
299,4983.0,0.657461127871896,0.6688678410197397,0.6631644844458179,0.3368355155541821
300,5000.0,0.6723912637670338,0.6715269988783849,0.6719591313227093,0.32804086867729065
301,5016.0,0.6603134546420507,0.6759255959804725,0.6681195253112616,0.3318804746887384
302,5033.0,0.6770622200269115,0.670658469848264,0.6738603449375877,0.32613965506241227
303,5050.0,0.6565157568423321,0.6793657036613272,0.6679407302518297,0.33205926974817035
304,5066.0,0.6711245375241846,0.6818458127726525,0.6764851751484185,0.32351482485158145
305,5083.0,0.6696226095786089,0.6914630207772634,0.6805428151779361,0.31945718482206387
306,5100.0,0.6572326004298231,0.6935860582105642,0.6754093293201937,0.3245906706798063
307,5116.0,0.6557914326652283,0.6996247790164881,0.6777081058408583,0.3222918941591417
308,5133.0,0.6763041046673219,0.7149537812067837,0.6956289429370528,0.3043710570629472
309,5150.0,0.6599075297225891,0.7178217821782178,0.6888646559504035,0.31113534404959653
310,5166.0,0.6603957131079967,0.7198847685278629,0.6901402408179298,0.3098597591820702
311,5183.0,0.6756715661429296,0.7023184205759826,0.6889949933594561,0.31100500664054387
312,5200.0,0.6543912601292609,0.7009521740704536,0.6776717170998572,0.3223282829001428
313,5216.0,0.6693808598699215,0.7081740396868742,0.6887774497783978,0.31122255022160217
314,5233.0,0.6729831240121684,0.704709090909091,0.6888461074606297,0.3111538925393703
315,5250.0,0.6512659793814433,0.7024808397806109,0.6768734095810272,0.32312659041897285
316,5266.0,0.6512723066754792,0.700431659895531,0.6758519832855051,0.3241480167144949
317,5283.0,0.6682876234846038,0.6953965114188095,0.6818420674517067,0.3181579325482933
318,5300.0,0.6688609920391917,0.6891661736495814,0.6790135828443866,0.3209864171556134
319,5316.0,0.6734342210772354,0.6848852781001696,0.6791597495887025,0.3208402504112975
320,5333.0,0.672005037697636,0.6847298551138391,0.6783674464057375,0.32163255359426246
321,5350.0,0.6703574764371232,0.6854314821851872,0.6778944793111552,0.3221055206888448
322,5366.0,0.6692036478285928,0.6825133757273333,0.675858511777963,0.32414148822203703
323,5383.0,0.6697945124124005,0.6794741984190426,0.6746343554157215,0.3253656445842785
324,5400.0,0.6668872598927578,0.6674248836225137,0.6671560717576357,0.3328439282423643
325,5416.0,0.6677882572860906,0.6574335584597842,0.6626109078729374,0.3373890921270626
326,5433.0,0.6707920371283341,0.653674657713896,0.6622333474211151,0.33776665257888494
327,5450.0,0.649960575596294,0.6380369177708565,0.6439987466835753,0.35600125331642474
