,frame,_neutral,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,cheekPuff,cheekSquintLeft,cheekSquintRight,eyeBlinkLeft,eyeBlinkRight,eyeLookDownLeft,eyeLookDownRight,eyeLookInLeft,eyeLookInRight,eyeLookOutLeft,eyeLookOutRight,eyeLookUpLeft,eyeLookUpRight,eyeSquintLeft,eyeSquintRight,eyeWideLeft,eyeWideRight,jawForward,jawLeft,jawOpen,jawRight,mouthClose,mouthDimpleLeft,mouthDimpleRight,mouthFrownLeft,mouthFrownRight,mouthFunnel,mouthLeft,mouthLowerDownLeft,mouthLowerDownRight,mouthPressLeft,mouthPressRight,mouthPucker,mouthRight,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthSmileLeft,mouthSmileRight,mouthStretchLeft,mouthStretchRight,mouthUpperUpLeft,mouthUpperUpRight,noseSneerLeft,noseSneerRight
0,0,1.3908252185501624e-06,0.0006720232777297497,0.00030879644327796996,0.3615967631340027,0.47174736857414246,0.4405815005302429,2.2159985746839084e-05,6.63496052766277e-07,3.8812643765595567e-07,0.13685502111911774,0.0653645470738411,0.30591028928756714,0.2819339334964752,0.06178119778633118,0.09807971864938736,0.07672230899333954,0.035919107496738434,0.03180700168013573,0.024225564673542976,0.3655245006084442,0.196410670876503,0.005885054357349873,0.007272830232977867,0.000188346893992275,0.000550592434592545,0.00444121565669775,2.5530209313728847e-05,0.0023168304469436407,0.0017641345039010048,0.000959489494562149,0.004722436890006065,0.005636150017380714,0.0016769645735621452,0.0027224491350352764,0.0003478065482340753,0.00033050013007596135,0.03916248306632042,0.03374316915869713,0.012497751973569393,0.00021467146871145815,0.003569961292669177,0.0011093883076682687,0.007300769444555044,0.012319042347371578,0.022216716781258583,0.023388376459479332,0.056773193180561066,0.13105683028697968,0.0006911336677148938,0.0009185292292386293,2.4738044430705486e-06,7.27156987068156e-07
1,1,1.8210301959697972e-06,0.0020774591248482466,0.001112195081077516,0.22773835062980652,0.31672975420951843,0.2746773064136505,2.0932293409714475e-05,5.512338248081505e-07,4.1739914991012483e-07,0.15584944188594818,0.09763533622026443,0.3926052451133728,0.3574755787849426,0.05498756840825081,0.09996889531612396,0.08187771588563919,0.035531505942344666,0.021231617778539658,0.014956391416490078,0.3105838894844055,0.1914156973361969,0.004723143298178911,0.004426996689289808,0.00017399746866431087,0.0006185970269143581,0.0038077502977102995,1.844090365921147e-05,0.002146841725334525,0.0021605095826089382,0.0009225725661963224,0.003868073457852006,0.00493638077750802,0.0017360150814056396,0.003495028242468834,0.00025435202405788004,0.0002745478122960776,0.0485624261200428,0.034660156816244125,0.012090688571333885,0.00017644358740653843,0.0037782539147883654,0.001033542794175446,0.009368360042572021,0.01642986387014389,0.03109981119632721,0.032508328557014465,0.04763827472925186,0.1484278440475464,0.0010237746173515916,0.0013022319180890918,2.5656486286607105e-06,8.719260335965373e-07
2,2,2.00405747818877e-06,0.0023268810473382473,0.0012598058674484491,0.22387541830539703,0.29425787925720215,0.2579180598258972,2.356551522098016e-05,5.443313284558826e-07,4.6166641709532996e-07,0.1566466987133026,0.10443342477083206,0.40679118037223816,0.364880234003067,0.05446278676390648,0.09254980087280273,0.07561755180358887,0.043506938964128494,0.021050801500678062,0.014125727117061615,0.3069767951965332,0.18259458243846893,0.004756768234074116,0.003959200344979763,0.00019882393826264888,0.0009553772979415953,0.003802028251811862,1.167978552985005e-05,0.002067508641630411,0.0021739033982157707,0.0010308953933417797,0.005000948440283537,0.0063481517136096954,0.001764944987371564,0.004894445184618235,0.00027254410088062286,0.00027730822330340743,0.04400402680039406,0.036231622099876404,0.010982219129800797,0.00010929440759355202,0.004091548267751932,0.001021954813040793,0.00984660629183054,0.018231350928544998,0.0376015342772007,0.04003826156258583,0.06076255440711975,0.18632271885871887,0.0011570298811420798,0.001683999551460147,2.448315626679687e-06,9.80558070295956e-07
3,3,2.1397281670942903e-06,0.0028083084616810083,0.0014702548505738378,0.21568791568279266,0.2729956805706024,0.24123691022396088,2.5056677259271964e-05,5.568440428760368e-07,4.5842770646231656e-07,0.15837711095809937,0.1093592420220375,0.4134422540664673,0.36866989731788635,0.0528608001768589,0.08752362430095673,0.071245476603508,0.051087990403175354,0.02070656791329384,0.013659685850143433,0.30354970693588257,0.17369069159030914,0.004687794484198093,0.0036304527893662453,0.00020907814905513078,0.0010886118980124593,0.003929803613573313,1.01563327916665e-05,0.002100615529343486,0.0019681118428707123,0.0011816875776275992,0.005345834419131279,0.00672940444201231,0.0018578334711492062,0.004808112047612667,0.00028359523275867105,0.000268690986558795,0.03950894996523857,0.03775263950228691,0.011427672579884529,0.00010816419671755284,0.004242642316967249,0.0009937993017956614,0.010084392502903938,0.020042287185788155,0.03860100358724594,0.043844081461429596,0.06554398685693741,0.21277298033237457,0.0012415101518854499,0.0019949811976403,2.356069899178692e-06,1.0456914196765865e-06
4,4,2.066413571810699e-06,0.0025485490914434195,0.0013252364005893469,0.227157324552536,0.28236111998558044,0.24938878417015076,2.5517112590023316e-05,5.512301299859246e-07,4.264897768280207e-07,0.15849743783473969,0.11361051350831985,0.40836623311042786,0.36105668544769287,0.05349118635058403,0.08561180531978607,0.07130181044340134,0.05220143869519234,0.021660728380084038,0.013959484174847603,0.30394288897514343,0.17352673411369324,0.004716860130429268,0.0034608598798513412,0.00021202984498813748,0.0012010043719783425,0.003921035211533308,9.369592589791864e-06,0.001998605439439416,0.001815014868043363,0.0012638206826522946,0.005991750862449408,0.007362354081124067,0.0019348789937794209,0.005433224141597748,0.0003054001717828214,0.0002709142863750458,0.03470628708600998,0.03943910822272301,0.011091353371739388,9.139398025581613e-05,0.004135436378419399,0.0009601017227396369,0.010046478360891342,0.021601637825369835,0.04005308076739311,0.047648973762989044,0.06748832017183304,0.2046525478363037,0.0013328121276572347,0.0022837056312710047,2.2994338451098884e-06,1.0304607940270216e-06
5,5,2.1690093490178697e-06,0.0027338475920259953,0.0013657633680850267,0.22434380650520325,0.27309828996658325,0.2475501447916031,2.6519332095631398e-05,5.953658046564669e-07,4.05127423164231e-07,0.1609761118888855,0.121307872235775,0.4032008647918701,0.3554888069629669,0.057328108698129654,0.08043534308671951,0.06671879440546036,0.05642709136009216,0.02229696325957775,0.014063898473978043,0.3117080330848694,0.1733381599187851,0.004586148541420698,0.003211691975593567,0.0002088510082103312,0.001245671883225441,0.004147031344473362,9.21765786188189e-06,0.002178690629079938,0.0015127821825444698,0.0014693773118779063,0.007439007982611656,0.008715066127479076,0.001819095341488719,0.005471718031913042,0.00030939787393435836,0.00025136888143606484,0.032992713153362274,0.044567592442035675,0.01072013471275568,8.82445092429407e-05,0.004610891453921795,0.0009533450938761234,0.011399549432098866,0.02236972004175186,0.03886942192912102,0.04820254445075989,0.07793688774108887,0.21264192461967468,0.0013286240864545107,0.0023729063104838133,2.172478843931458e-06,1.0420250191600644e-06
6,6,2.391523139522178e-06,0.0026976626832038164,0.00128983985632658,0.2363836169242859,0.2675539255142212,0.2512153387069702,2.797762499540113e-05,6.646023962275649e-07,4.036365055526403e-07,0.16063320636749268,0.12167280912399292,0.3944532573223114,0.3478229343891144,0.05810670554637909,0.07944343239068985,0.06595523655414581,0.05757990479469299,0.023130647838115692,0.014477928169071674,0.31890735030174255,0.17134639620780945,0.0045682271011173725,0.0031898163724690676,0.0002016522194026038,0.0013441210612654686,0.004437207709997892,8.965214874478988e-06,0.0024421713314950466,0.0013595360796898603,0.001628152676858008,0.009183963760733604,0.010476711206138134,0.0017517785308882594,0.005849106702953577,0.00030100237927399576,0.00023008139396551996,0.03164904564619064,0.04859660193324089,0.010420168749988079,8.264969801530242e-05,0.0052259559743106365,0.00095627352129668,0.013644827529788017,0.0251256562769413,0.03983873128890991,0.05078622326254845,0.08627139031887054,0.21711164712905884,0.001401376910507679,0.0026027841959148645,2.0631744064303348e-06,1.0777108627735288e-06
7,7,2.328592017875053e-06,0.00238975090906024,0.0011453735642135143,0.24775256216526031,0.2799017131328583,0.26024511456489563,2.8460342946345918e-05,6.866800390525896e-07,4.0312988858204335e-07,0.16171851754188538,0.1237563043832779,0.37639182806015015,0.3338167667388916,0.05921023711562157,0.07845917344093323,0.06434670090675354,0.058418791741132736,0.024609316140413284,0.015594814904034138,0.3188081681728363,0.17422550916671753,0.004479646682739258,0.0031684027053415775,0.0002073570794891566,0.0013479436747729778,0.004824304953217506,9.750853678269777e-06,0.002603372326120734,0.0013104878598824143,0.0017068529268726707,0.008480481803417206,0.00956921000033617,0.0018430374329909682,0.005324075929820538,0.00033032370265573263,0.0002494415093678981,0.03079063631594181,0.049967654049396515,0.010506130754947662,9.219157800544053e-05,0.005206225905567408,0.0010008136741816998,0.012515267357230186,0.02410404197871685,0.038900237530469894,0.051144618541002274,0.0839376300573349,0.2182493656873703,0.0013221936533227563,0.0024800298269838095,2.07215430236829e-06,1.0509561434446368e-06
8,8,2.263141141156666e-06,0.002114097122102976,0.001023316872306168,0.26390066742897034,0.2957305908203125,0.27089399099349976,2.7256272005615756e-05,6.518137638522603e-07,3.8657603340652713e-07,0.16630929708480835,0.12340814620256424,0.36325663328170776,0.32325226068496704,0.05508701875805855,0.08451318740844727,0.06952926516532898,0.05374765768647194,0.0256364569067955,0.016666820272803307,0.3123713433742523,0.17719830572605133,0.004315576516091824,0.003197432029992342,0.0001955803163582459,0.0013314842944964767,0.004548576194792986,9.554782081977464e-06,0.00254969228990376,0.0013462367933243513,0.0015944874612614512,0.007595352828502655,0.008670199662446976,0.001822758000344038,0.00615837424993515,0.00029931566677987576,0.0002251508558401838,0.029842209070920944,0.04834970086812973,0.010913207195699215,8.466179860988632e-05,0.004822567105293274,0.000986918923445046,0.012808111496269703,0.02538195438683033,0.04126482456922531,0.053733743727207184,0.07898745685815811,0.20570482313632965,0.0013455100124701858,0.0024735277984291315,2.0961019799869973e-06,9.998291261581471e-07
9,9,2.1734672372986097e-06,0.0021574331913143396,0.0010593063198029995,0.25566479563713074,0.301228791475296,0.2735517919063568,2.587964445410762e-05,6.368572371684422e-07,3.606795644373051e-07,0.1703316569328308,0.13135166466236115,0.37338578701019287,0.331659734249115,0.05167689546942711,0.08853612840175629,0.07408986985683441,0.050641272217035294,0.024638662114739418,0.016041012480854988,0.3087918162345886,0.18688832223415375,0.00413594301789999,0.0030521294102072716,0.00018396569066680968,0.0012105666100978851,0.004255744628608227,9.700157534098253e-06,0.002537345513701439,0.0012725131819024682,0.001628126366995275,0.0067237364128232,0.007601735647767782,0.0018054541433230042,0.005663003772497177,0.00026867029373534024,0.00019923344370909035,0.028340358287096024,0.046053990721702576,0.01233672071248293,0.00010034109436674044,0.00443471223115921,0.00092961301561445,0.012912994250655174,0.025656841695308685,0.04335598275065422,0.056392788887023926,0.07947635650634766,0.19987128674983978,0.0013803263427689672,0.002537976950407028,2.0950606085534673e-06,9.628981842979556e-07
