,frame,_neutral,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,cheekPuff,cheekSquintLeft,cheekSquintRight,eyeBlinkLeft,eyeBlinkRight,eyeLookDownLeft,eyeLookDownRight,eyeLookInLeft,eyeLookInRight,eyeLookOutLeft,eyeLookOutRight,eyeLookUpLeft,eyeLookUpRight,eyeSquintLeft,eyeSquintRight,eyeWideLeft,eyeWideRight,jawForward,jawLeft,jawOpen,jawRight,mouthClose,mouthDimpleLeft,mouthDimpleRight,mouthFrownLeft,mouthFrownRight,mouthFunnel,mouthLeft,mouthLowerDownLeft,mouthLowerDownRight,mouthPressLeft,mouthPressRight,mouthPucker,mouthRight,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthSmileLeft,mouthSmileRight,mouthStretchLeft,mouthStretchRight,mouthUpperUpLeft,mouthUpperUpRight,noseSneerLeft,noseSneerRight
0,0,7.662200687263976e-07,0.0005096112145110965,0.0005169555079191923,0.36618003249168396,0.6754189133644104,0.36175763607025146,1.2447340850485489e-05,6.580941089850967e-07,2.5948617121684947e-07,0.09910931438207626,0.05945676937699318,0.31725525856018066,0.28068986535072327,0.015746906399726868,0.26133766770362854,0.25200560688972473,0.010564676485955715,0.028613371774554253,0.024150574579834938,0.23705103993415833,0.1472993642091751,0.007424924522638321,0.009844277054071426,0.00013338998542167246,0.0001765300694387406,0.00215805321931839,5.1941362471552566e-05,0.0009179915068671107,0.0005114114610478282,0.0008960927370935678,0.0026169843040406704,0.0026603867299854755,0.003609456354752183,0.00019321410218253732,0.000261655863141641,0.00020858911739196628,0.012745157815515995,0.010094879195094109,0.05903049558401108,0.009282520972192287,0.0006447140476666391,0.000483470328617841,0.004266673699021339,0.033275503665208817,0.02189217135310173,0.02756691910326481,0.05994172766804695,0.10749401152133942,0.001989469164982438,0.0038570633623749018,6.579292403330328e-06,5.466781090035511e-07
1,1,8.458842444269976e-07,0.0006518051377497613,0.0006399481790140271,0.30757907032966614,0.6435889601707458,0.33430588245391846,1.2529756531876046e-05,6.57707630580262e-07,2.6683582632358593e-07,0.09704390168190002,0.06211388111114502,0.32025405764579773,0.28529131412506104,0.015297244302928448,0.265500009059906,0.25869521498680115,0.010254645720124245,0.028019314631819725,0.02310401014983654,0.23828525841236115,0.14185819029808044,0.007469794247299433,0.009268778376281261,0.00012799525575246662,0.00018914196698460728,0.002151783322915435,4.4586078729480505e-05,0.0009803964057937264,0.0005514453514479101,0.000941505772061646,0.0028307985048741102,0.002878465922549367,0.00367486709728837,0.00019718163821380585,0.000238739448832348,0.00019222384435124695,0.013529124669730663,0.01033829152584076,0.05982235446572304,0.008965137414634228,0.0007114046020433307,0.00044714592513628304,0.004978446755558252,0.036283958703279495,0.02466762438416481,0.030718442052602768,0.06191162019968033,0.1061437577009201,0.002168542705476284,0.004296892322599888,6.307177500275429e-06,5.620829028885055e-07
2,2,9.012895247906272e-07,0.0007313667447306216,0.0007356671849265695,0.2877589166164398,0.6219006776809692,0.31654825806617737,1.2483216778491624e-05,6.712396043440094e-07,2.749781060629175e-07,0.09764617681503296,0.06514621526002884,0.3249894976615906,0.2898629605770111,0.014764875173568726,0.27080994844436646,0.2647789716720581,0.010051335208117962,0.02756800688803196,0.022392982617020607,0.2402796894311905,0.13950449228286743,0.007412101607769728,0.008810017257928848,0.00012591408449225128,0.00019139151845593005,0.0020655361004173756,4.286564580979757e-05,0.0009892672533169389,0.0005525657325051725,0.000943334714975208,0.002932417904958129,0.0029445092659443617,0.0038087002467364073,0.00020237048738636076,0.00022186734713613987,0.0001802870538085699,0.014232148416340351,0.010445309802889824,0.06129295378923416,0.008986136876046658,0.0007190827163867652,0.0004286427574697882,0.0054589686915278435,0.038815464824438095,0.027447953820228577,0.03326160088181496,0.06789376586675644,0.10678383708000183,0.002258698223158717,0.0044973911717534065,6.33618219580967e-06,5.735085437663656e-07
3,3,9.5116195097944e-07,0.0007857834571041167,0.0007889632252044976,0.2761403024196625,0.6073112487792969,0.30849114060401917,1.2504759979492519e-05,6.860634584882064e-07,2.819942324094882e-07,0.0967279002070427,0.06637478619813919,0.3265906572341919,0.2920193076133728,0.014872029423713684,0.2682805359363556,0.2623549997806549,0.01019865833222866,0.027431117370724678,0.021990599110722542,0.2415003925561905,0.137365460395813,0.007442280650138855,0.008635412901639938,0.00012281750969123095,0.00019347312627360225,0.0020416793413460255,4.1571482142899185e-05,0.0010200871620327234,0.0005611951928585768,0.0009489761432632804,0.002994186943396926,0.0029858227353543043,0.0038987617008388042,0.00020263345504645258,0.00020781786588486284,0.0001709687930997461,0.01479367632418871,0.010494522750377655,0.0628286823630333,0.009201605804264545,0.0007306847837753594,0.0004157718794886023,0.005905935075134039,0.0405716709792614,0.02981588803231716,0.03540325164794922,0.07221588492393494,0.1079263687133789,0.0023528211750090122,0.004689153749495745,6.2857525335857645e-06,5.813068923998799e-07
4,4,9.79105038823036e-07,0.000818969972897321,0.0008306823438033462,0.2672309875488281,0.5998874306678772,0.30236905813217163,1.242586222360842e-05,6.92735341090156e-07,2.890394057430967e-07,0.09618737548589706,0.0671725794672966,0.32642579078674316,0.29271581768989563,0.014913618564605713,0.2681378722190857,0.26233261823654175,0.010153753682971,0.027449823915958405,0.02180377207696438,0.24237394332885742,0.13585253059864044,0.007463942281901836,0.008504685945808887,0.00012029054050799459,0.0001991878671105951,0.002023662906140089,4.0141752833733335e-05,0.001038275775499642,0.0005617717979475856,0.0009432511287741363,0.0030403260607272387,0.0030115072149783373,0.003990801516920328,0.00020934506028424948,0.00019773459644056857,0.00016472663264721632,0.015128802508115768,0.010540777817368507,0.06479475647211075,0.008982447907328606,0.0007402224000543356,0.0004066629917360842,0.0062631117179989815,0.04179036617279053,0.03138377144932747,0.03657073900103569,0.07678575813770294,0.10905072093009949,0.0023820004425942898,0.004762422293424606,6.247981673368486e-06,5.836972718498146e-07
5,5,1.0038553455160582e-06,0.0008856318308971822,0.0008909989264793694,0.2552085518836975,0.5927871465682983,0.29568350315093994,1.2373652680253144e-05,6.925689035597316e-07,2.897100159771071e-07,0.0959368422627449,0.06792693585157394,0.3287830650806427,0.2953675389289856,0.014607362449169159,0.2714422047138214,0.266326367855072,0.009927627630531788,0.02702803909778595,0.021355783566832542,0.24005994200706482,0.134957954287529,0.00742852408438921,0.008376918733119965,0.0001183543645311147,0.00019670918118208647,0.0019826781935989857,3.9535490941489115e-05,0.0010284548625349998,0.0005669926758855581,0.0009446591138839722,0.003122551366686821,0.003089261706918478,0.00398403313010931,0.0002055910008493811,0.00019130067084915936,0.00016102140943985432,0.015490814112126827,0.010534880682826042,0.06532881408929825,0.009230618365108967,0.0007452247082255781,0.0003953561244998127,0.006546631921082735,0.04299352318048477,0.03230832517147064,0.03731013089418411,0.07762949168682098,0.10903781652450562,0.002447395119816065,0.004878895822912455,6.287425549089676e-06,5.90526440191752e-07
6,6,1.0105532055604272e-06,0.0009324058773927391,0.0009227400296367705,0.2460300773382187,0.587399959564209,0.29348453879356384,1.22550782180042e-05,6.958181302252342e-07,2.884996206375945e-07,0.09471151977777481,0.06777380406856537,0.3286473751068115,0.2958943843841553,0.014780948869884014,0.27031198143959045,0.2658715844154358,0.009850098751485348,0.02690049260854721,0.021281298249959946,0.23836806416511536,0.13528142869472504,0.007496983744204044,0.008387002162635326,0.00011707453086273745,0.0001953507016878575,0.0019713130313903093,3.908824874088168e-05,0.0010279715061187744,0.0005606495542451739,0.0009570655529387295,0.003235889133065939,0.003197106998413801,0.0039806063286960125,0.00020111133926548064,0.00018944665498565882,0.00015987109509296715,0.015371056273579597,0.010545299388468266,0.06618913263082504,0.009411743842065334,0.0007513876189477742,0.0003869481151923537,0.00663779117166996,0.04318446293473244,0.03199676051735878,0.0370635949075222,0.077713243663311,0.10930820554494858,0.0024354776833206415,0.004870624281466007,6.283990387601079e-06,5.916296004215837e-07
7,7,1.0134318699783762e-06,0.0010146917775273323,0.0009559140889905393,0.23416422307491302,0.5811271667480469,0.2883457541465759,1.206013621413149e-05,6.892394708302163e-07,2.853950604730926e-07,0.09313271939754486,0.06756828725337982,0.32542139291763306,0.29470062255859375,0.014603376388549805,0.2735782563686371,0.2699839472770691,0.009611635468900204,0.02705257199704647,0.021446386352181435,0.23572242259979248,0.13513846695423126,0.0075585367158055305,0.00842748861759901,0.0001161662075901404,0.00019332558440510184,0.0019403683254495263,3.807398024946451e-05,0.0010156285716220737,0.0005572582595050335,0.0009629916748963296,0.003294046502560377,0.0032559558749198914,0.003956671804189682,0.00019750244973693043,0.0001865492231445387,0.0001568620791658759,0.015213489532470703,0.010446226224303246,0.06643692404031754,0.009515417739748955,0.0007490302086807787,0.00037983027868904173,0.006755552254617214,0.043641407042741776,0.03255884349346161,0.03768739849328995,0.0789397731423378,0.11059746891260147,0.002486014273017645,0.005001995246857405,6.2595213421445806e-06,5.887029033146973e-07
8,8,1.0224309789919062e-06,0.0011348616098985076,0.0010213872883468866,0.21855442225933075,0.5715125799179077,0.2766713798046112,1.180271829070989e-05,7.026833941381483e-07,2.831989434071147e-07,0.0899258479475975,0.06638510525226593,0.3210795819759369,0.29288607835769653,0.014146566390991211,0.28281381726264954,0.2807791829109192,0.008928092196583748,0.02719193324446678,0.021734584122896194,0.2325688749551773,0.13412052392959595,0.0077545857056975365,0.008626657538115978,0.00011544291191967204,0.00018241115321870893,0.0019151718588545918,3.780288534471765e-05,0.0010024284711107612,0.0005453337798826396,0.0009954969864338636,0.0035622890572994947,0.0035083526745438576,0.003945972770452499,0.00017822219524532557,0.0001864279474830255,0.0001565909624332562,0.015150358900427818,0.010406802408397198,0.06646788120269775,0.010554577223956585,0.0007559953955933452,0.00036346897832117975,0.0069836643524467945,0.04416980594396591,0.03289828076958656,0.037969835102558136,0.08112874627113342,0.11199194937944412,0.0026216981932520866,0.005253107752650976,6.313821359071881e-06,5.88272996537853e-07
9,9,1.0269563972542528e-06,0.0012222013901919127,0.0010985786793753505,0.20494435727596283,0.561545729637146,0.267400324344635,1.1716880180756561e-05,7.416310836561024e-07,2.866771353637887e-07,0.08445100486278534,0.06460198760032654,0.3231276869773865,0.29533612728118896,0.014032229781150818,0.29047691822052,0.28984203934669495,0.008202141150832176,0.026752205565571785,0.021520346403121948,0.22799351811408997,0.13484328985214233,0.008179774507880211,0.008984128013253212,0.00011648811778286472,0.00018442567670717835,0.0019863841589540243,3.6146549973636866e-05,0.001029056147672236,0.0005192214739508927,0.0010683458531275392,0.003995952662080526,0.003913280554115772,0.004085782915353775,0.00016048063116613775,0.0001964947150554508,0.0001628604659345001,0.014683944173157215,0.010504222474992275,0.06769654899835587,0.011570201255381107,0.0007829114911146462,0.00034539608168415725,0.007022486533969641,0.04430677369236946,0.03271222859621048,0.03803292289376259,0.08442322164773941,0.11324817687273026,0.002795819891616702,0.005638724192976952,6.29349642622401e-06,5.942811753811839e-07
