frame,timestamp,upper_iou,lower_iou,mean_iou,error
183,3.033,0.8002489688231578,0.7840239571000766,0.7921364629616172,0.20786353703838278
184,3.05,0.7998255317569323,0.7754893710943428,0.7876574514256376,0.2123425485743624
185,3.067,0.7997032640949555,0.7764135212975595,0.7880583926962574,0.21194160730374256
186,3.083,0.7951693678044093,0.7719111234166263,0.7835402456105178,0.21645975438948217
187,3.1,0.8267690513219285,0.7717196750654,0.7992443631936642,0.2007556368063358
188,3.117,0.8242282579299154,0.7607722745258562,0.7925002662278857,0.20749973377211428
189,3.133,0.8203643826598772,0.755655244821991,0.7880098137409342,0.21199018625906585
190,3.15,0.8248582139767375,0.7598336889326549,0.7923459514546962,0.20765404854530378
191,3.167,0.8001984535599947,0.7580642955791661,0.7791313745695805,0.22086862543041952
192,3.183,0.8042970574497899,0.7678237429860271,0.7860604002179085,0.21393959978209154
193,3.2,0.805621091263154,0.7646471962936136,0.7851341437783838,0.21486585622161625
194,3.217,0.8121282623787455,0.7667986348122867,0.7894634485955161,0.2105365514044839
195,3.233,0.8062751709281634,0.7670656966189378,0.7866704337735506,0.21332956622644939
196,3.25,0.8057414648819371,0.7814187327823692,0.7935800988321531,0.20641990116784692
197,3.267,0.8056057866184448,0.7801916495550992,0.792898718086772,0.20710128191322796
198,3.283,0.8134625923616229,0.7797158858079497,0.7965892390847863,0.2034107609152137
199,3.3,0.8220565134280902,0.7932171585468494,0.8076368359874697,0.19236316401253029
200,3.317,0.8163904722358537,0.8019124545479779,0.8091514633919158,0.1908485366080842
201,3.333,0.8334799067028639,0.7895614451298041,0.811520675916334,0.18847932408366597
202,3.35,0.8368828654404646,0.7915220247562409,0.8142024450983527,0.1857975549016473
203,3.367,0.8097626528371882,0.7980863897940789,0.8039245213156335,0.19607547868436648
204,3.383,0.8345366795366795,0.7946258531770855,0.8145812663568825,0.18541873364311745
205,3.4,0.8324873096446701,0.789917369167849,0.8112023394062595,0.18879766059374048
206,3.417,0.8073072885422915,0.7834708451778409,0.7953890668600663,0.20461093313993373
207,3.433,0.8286151047814393,0.7809643478501008,0.8047897263157701,0.19521027368422994
208,3.45,0.8089925625422583,0.7762759038800705,0.7926342332111644,0.20736576678883556
209,3.467,0.833851921999111,0.7747122638911834,0.8042820929451472,0.1957179070548528
210,3.483,0.8253275951907675,0.7781902488166375,0.8017589220037025,0.19824107799629753
211,3.5,0.8076915893087282,0.7811362535464673,0.7944139214275978,0.2055860785724022
212,3.517,0.8035503623391944,0.7844796691936595,0.794015015766427,0.20598498423357303
213,3.533,0.8293667658308542,0.7776027828754554,0.8034847743531548,0.1965152256468452
214,3.55,0.8067970467226512,0.781013698630137,0.793905372676394,0.20609462732360595
215,3.567,0.8072860086158457,0.7821028775496188,0.7946944430827323,0.2053055569172677
216,3.583,0.8276154008966539,0.7812031625988313,0.8044092817477426,0.19559071825225738
217,3.6,0.8024684463308388,0.7665529475982533,0.7845106969645461,0.21548930303545388
218,3.617,0.7968947564150242,0.7645551080190407,0.7807249322170324,0.21927506778296757
219,3.633,0.7778135565931412,0.7452250259974463,0.7615192912952937,0.23848070870470628
220,3.65,0.7975890004765519,0.7522509848058525,0.7749199926412023,0.22508000735879774
221,3.667,0.7794077039900593,0.7586616827011459,0.7690346933456026,0.2309653066543974
222,3.683,0.8193278073023416,0.7515107594122942,0.7854192833573179,0.21458071664268208
223,3.7,0.6562699452450536,0.46932583295606695,0.5627978891005603,0.4372021108994397
224,3.717,0.7477425402280894,0.4891183757225916,0.6184304579753405,0.38156954202465954
225,3.733,0.7925391881893422,0.7116710313486867,0.7521051097690145,0.24789489023098554
226,3.75,0.8182873730043542,0.8057917511423125,0.8120395620733334,0.1879604379266666
227,3.767,0.8121898597626753,0.7910713761126507,0.801630617937663,0.198369382062337
228,3.783,0.8018449656750573,0.7880862849943739,0.7949656253347156,0.2050343746652844
229,3.8,0.7619205413512854,0.7865020733044182,0.7742113073278518,0.22578869267214818
230,3.817,0.7403438229431107,0.7974217833768396,0.7688828031599751,0.23111719684002485
231,3.833,0.7250263144704526,0.799645606172828,0.7623359603216403,0.2376640396783597
232,3.85,0.7348680497357574,0.808433690019015,0.7716508698773862,0.22834913012261382
233,3.867,0.7012095722483046,0.8001313100489176,0.7506704411486111,0.24932955885138885
234,3.883,0.6990547408630345,0.8080175819284482,0.7535361613957414,0.24646383860425858
235,3.9,0.6753834022625963,0.8112411871411741,0.7433122947018852,0.2566877052981148
236,3.917,0.6632428940568476,0.8061434283989739,0.7346931612279107,0.26530683877208927
237,3.933,0.6560392798690671,0.8032489086292003,0.7296440942491337,0.2703559057508663
238,3.95,0.6678560709640844,0.8061289024320129,0.7369924866980486,0.2630075133019514
239,3.967,0.6717977187846977,0.8009986556558479,0.7363981872202728,0.26360181277972716
240,3.983,0.6850623958652113,0.8047271666180332,0.7448947812416222,0.25510521875837777
241,4.0,0.7063948453251118,0.8066761993984517,0.7565355223617818,0.2434644776382182
242,4.017,0.7344666713790909,0.805806328516484,0.7701364999477875,0.22986350005221245
243,4.033,0.7622959738846572,0.8074306910178793,0.7848633324512683,0.21513666754873173
244,4.05,0.7651686225150853,0.8040750911076857,0.7846218568113855,0.21537814318861448
245,4.067,0.7700553635789396,0.8051890304434149,0.7876221970111772,0.2123778029888228
246,4.083,0.7668350168350169,0.8087426620033633,0.7877888394191901,0.2122111605808099
247,4.1,0.7330314212233031,0.7950658845883762,0.7640486529058397,0.23595134709416032
248,4.117,0.7271327726043857,0.7903169268202157,0.7587248497123007,0.2412751502876993
249,4.133,0.7116748040481135,0.7948392816642956,0.7532570428562045,0.24674295714379546
250,4.15,0.713809044476755,0.7894645073282803,0.7516367759025177,0.24836322409748235
251,4.167,0.7274001270600545,0.7924912510488509,0.7599456890544527,0.2400543109455473
252,4.183,0.7203916260268131,0.7939561004710868,0.75717386324895,0.24282613675105003
253,4.2,0.7126303378652223,0.7947803633457318,0.753705350605477,0.24629464939452295
254,4.217,0.69809963099631,0.7932720217544074,0.7456858263753587,0.25431417362464126
255,4.233,0.6842355610032748,0.7890322254262154,0.7366338932147452,0.26336610678525485
256,4.25,0.6826394344069128,0.7908888664172312,0.736764150412072,0.263235849587928
257,4.267,0.6875524884069084,0.7828512375964443,0.7352018630016763,0.26479813699832366
258,4.283,0.6838047205239383,0.7791558291573355,0.7314802748406368,0.2685197251593632
259,4.3,0.6822712611841026,0.781438417319596,0.7318548392518494,0.26814516074815065
260,4.317,0.6819213174748399,0.782170262343819,0.7320457899093294,0.26795421009067055
261,4.333,0.6928111724917501,0.7808485480088984,0.7368298602503243,0.26317013974967574
262,4.35,0.6918514745210763,0.7694542332611235,0.7306528538910999,0.2693471461089001
263,4.367,0.7010801904064445,0.7695793203253656,0.7353297553659051,0.26467024463409494
264,4.383,0.6977672468787023,0.7647470926159451,0.7312571697473237,0.2687428302526763
265,4.4,0.7041283563500494,0.7655291855044153,0.7348287709272323,0.2651712290727677
266,4.417,0.709327228417399,0.7641907818847485,0.7367590051510737,0.26324099484892627
267,4.433,0.708574569439355,0.7647005627009646,0.7366375660701598,0.26336243392984016
268,4.45,0.707242848447961,0.7635718676623232,0.7354073580551421,0.2645926419448579
269,4.467,0.7090242464441006,0.7661674471177136,0.7375958467809071,0.26240415321909294
270,4.483,0.7144841122879787,0.768762922991578,0.7416235176397783,0.2583764823602217
271,4.5,0.7166114234438808,0.7689528135251072,0.742782118484494,0.25721788151550595
272,4.517,0.7039096946522988,0.7636306968420418,0.7337701957471703,0.2662298042528297
273,4.533,0.6945010183299389,0.7579313734340365,0.7262161958819877,0.2737838041180123
274,4.55,0.7015189873417722,0.7523464185189266,0.7269327029303494,0.2730672970696506
275,4.567,0.6994472134118713,0.7516434327923804,0.7255453231021258,0.2744546768978742
276,4.583,0.7027853691202288,0.7535316619644775,0.7281585155423531,0.2718414844576469
277,4.6,0.6991473372353494,0.7474283081422719,0.7232878226888106,0.27671217731118936
278,4.617,0.6931560631748015,0.7475614008867633,0.7203587320307824,0.2796412679692176
279,4.633,0.6981138796373805,0.7516097326138849,0.7248618061256327,0.27513819387436733
280,4.65,0.7007854382246602,0.751739791225053,0.7262626147248565,0.27373738527514346
281,4.667,0.7136875257233863,0.757884859858345,0.7357861927908657,0.26421380720913434
282,4.683,0.7034417978165319,0.7573452677209601,0.7303935327687461,0.2696064672312539
283,4.7,0.7054871822432418,0.7590966375964108,0.7322919099198263,0.2677080900801737
284,4.717,0.7020020625155577,0.7626159219559195,0.7323089922357386,0.26769100776426136
285,4.733,0.6976294403633911,0.769721929895572,0.7336756851294816,0.26632431487051844
286,4.75,0.6934293683578717,0.7704699073137168,0.7319496378357943,0.26805036216420575
287,4.767,0.6988907622681693,0.7708639687367806,0.734877365502475,0.26512263449752504
288,4.783,0.6959354199121938,0.768726383640809,0.7323309017765014,0.2676690982234986
289,4.8,0.6990863230676968,0.7726922218389172,0.735889272453307,0.26411072754669296
290,4.817,0.6900907249185237,0.765753369217694,0.7279220470681089,0.2720779529318911
291,4.833,0.6924842023511137,0.7698652874912705,0.731174744921192,0.26882525507880795
292,4.85,0.7005016334327079,0.7704558101886984,0.7354787218107031,0.26452127818929694
293,4.867,0.7073736005134422,0.7690720606826802,0.7382228305980612,0.26177716940193885
294,4.883,0.7093298666144284,0.7682819293960248,0.7388058980052266,0.26119410199477344
295,4.9,0.7032338308457712,0.766477197888487,0.7348555143671291,0.26514448563287085
296,4.917,0.6986951154999118,0.761970277898613,0.7303326966992625,0.2696673033007375
297,4.933,0.6868250161908596,0.7569865608188431,0.7219057885048513,0.2780942114951487
298,4.95,0.6895986751700081,0.7565756170652196,0.7230871461176138,0.2769128538823862
299,4.967,0.682905565629795,0.7605665284889864,0.7217360470593908,0.27826395294060924
300,4.983,0.6807053796581676,0.7743884301759064,0.727546904917037,0.272453095082963
301,5.0,0.6786255156927254,0.776655639344936,0.7276405775188307,0.2723594224811693
302,5.017,0.6650645474736258,0.7810255777105582,0.723045062592092,0.276954937407908
303,5.033,0.6612778132055636,0.7787812705727453,0.7200295418891545,0.27997045811084553
304,5.05,0.6587067576370556,0.7726694828364025,0.715688120236729,0.284311879763271
305,5.067,0.6518951341848079,0.7745584563696329,0.7132267952772204,0.28677320472277956
306,5.083,0.6565105063727179,0.7783618181072994,0.7174361622400087,0.2825638377599913
307,5.1,0.6593501109524711,0.7765821163207789,0.717966113636625,0.282033886363375
308,5.117,0.661640207060127,0.7814166265824728,0.7215284168212999,0.27847158317870013
309,5.133,0.6592182635766171,0.789017161975176,0.7241177127758965,0.27588228722410346
310,5.15,0.6355742440558604,0.7747972100232499,0.7051857270395552,0.2948142729604448
311,5.167,0.6072640293139716,0.7517858416638643,0.6795249354889179,0.3204750645110821
312,5.183,0.5993345925245629,0.7479134419860998,0.6736240172553314,0.3263759827446686
313,5.2,0.5983762396588048,0.7316411824668705,0.6650087110628377,0.33499128893716235
314,5.217,0.6504417375008367,0.591567128746055,0.6210044331234459,0.3789955668765541
315,5.233,0.6543148510406311,0.5376254765485642,0.5959701637945977,0.40402983620540234
316,5.25,0.6732982218626691,0.5933007727746951,0.6332994973186821,0.36670050268131793
317,5.267,0.6792291012654131,0.6007116396958472,0.6399703704806301,0.3600296295193699
318,5.283,0.7352642188872999,0.6891053275852893,0.7121847732362946,0.2878152267637054
319,5.3,0.7088259325340581,0.7653627385978993,0.7370943355659787,0.2629056644340213
320,5.317,0.7653958395689913,0.8793461441815561,0.8223709918752737,0.17762900812472626
321,5.333,0.8122488956405285,0.8479533745317845,0.8301011350861565,0.16989886491384354
322,5.35,0.7988577154308617,0.819888574100934,0.8093731447658978,0.19062685523410217
323,5.367,0.7931522068477932,0.8050183944910857,0.7990853006694394,0.2009146993305606
324,5.383,0.7919617922046384,0.8191301732270546,0.8055459827158464,0.19445401728415357
325,5.4,0.7896470207908189,0.8202863569038346,0.8049666888473268,0.1950333111526732
326,5.417,0.7816742770167427,0.8115496956296235,0.7966119863231831,0.20338801367681691
327,5.433,0.7786863624373517,0.8114535042268884,0.7950699333321201,0.20493006666787994
328,5.45,0.7759448652775824,0.8140141936536422,0.7949795294656123,0.20502047053438766
329,5.467,0.8044276593081,0.8051374916163648,0.8047825754622324,0.19521742453776758
330,5.483,0.7832089026623468,0.811515708149869,0.7973623054061079,0.20263769459389214
331,5.5,0.7888805864652544,0.8079947311119773,0.7984376587886158,0.20156234121138417
332,5.517,0.7884526744022926,0.807139799903697,0.7977962371529947,0.20220376284700525
333,5.533,0.783052740764382,0.8029298360305792,0.7929912883974806,0.20700871160251944
334,5.55,0.7786633722552107,0.7917710196779965,0.7852171959666036,0.21478280403339645
