,frame,_neutral,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,cheekPuff,cheekSquintLeft,cheekSquintRight,eyeBlinkLeft,eyeBlinkRight,eyeLookDownLeft,eyeLookDownRight,eyeLookInLeft,eyeLookInRight,eyeLookOutLeft,eyeLookOutRight,eyeLookUpLeft,eyeLookUpRight,eyeSquintLeft,eyeSquintRight,eyeWideLeft,eyeWideRight,jawForward,jawLeft,jawOpen,jawRight,mouthClose,mouthDimpleLeft,mouthDimpleRight,mouthFrownLeft,mouthFrownRight,mouthFunnel,mouthLeft,mouthLowerDownLeft,mouthLowerDownRight,mouthPressLeft,mouthPressRight,mouthPucker,mouthRight,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthSmileLeft,mouthSmileRight,mouthStretchLeft,mouthStretchRight,mouthUpperUpLeft,mouthUpperUpRight,noseSneerLeft,noseSneerRight
0,0,5.06200194649864e-07,0.0001538313226774335,0.0001686867035459727,0.5328035354614258,0.7574944496154785,0.5246288776397705,1.3143229807610624e-05,7.372392474280787e-07,3.709063776113908e-07,0.076686330139637,0.0408247746527195,0.4386805295944214,0.4025571048259735,0.022960597649216652,0.30700185894966125,0.2742348313331604,0.005249575711786747,0.017967967316508293,0.011837538331747055,0.15850670635700226,0.06917615979909897,0.011595061980187893,0.014584209769964218,0.00017215198022313416,0.00024289080465678126,0.0020938613452017307,4.767705831909552e-05,0.00067798892268911,0.0003590713022276759,0.0009648003615438938,0.005767767317593098,0.005292578600347042,0.003532408270984888,0.0005662511102855206,0.00048222189070656896,0.00042084368760697544,0.013256278820335865,0.01503774058073759,0.057921405881643295,0.0027912927325814962,0.0008989357738755643,0.00047745913616381586,0.005225903820246458,0.027732834219932556,0.013648203574120998,0.016520775854587555,0.07316161692142487,0.10090544074773788,0.0027387544978410006,0.004656130913645029,9.534820492262952e-06,3.875291270105663e-07
1,1,7.412097033920872e-07,0.00022646784782409668,0.00019293537479825318,0.5108873844146729,0.7180936932563782,0.48281562328338623,1.4023008588992525e-05,7.987633239281422e-07,3.8787075595791976e-07,0.0759977474808693,0.048436764627695084,0.4482708275318146,0.40783512592315674,0.01738610304892063,0.34347257018089294,0.32895153760910034,0.0044223652221262455,0.01701684109866619,0.010963314212858677,0.1622181087732315,0.06649966537952423,0.010828439146280289,0.01186694111675024,0.00015273848839569837,0.0002488236641511321,0.002003071829676628,4.0323495340999216e-05,0.0008535964880138636,0.0004438909236341715,0.0011341803474351764,0.004782234318554401,0.004401365760713816,0.003826139261946082,0.0005575586692430079,0.0003165739472024143,0.00026298369630239904,0.016316186636686325,0.01622442714869976,0.057858534157276154,0.0033129339572042227,0.0010135212214663625,0.0004518146743066609,0.007973294705152512,0.03908442705869675,0.031105147674679756,0.037805501371622086,0.08910753577947617,0.11853004992008209,0.003998574335128069,0.007317781448364258,8.463937774649821e-06,4.170299803263333e-07
2,2,8.33911997233372e-07,0.00026624221936799586,0.00019965619139838964,0.513365626335144,0.6890597939491272,0.4560259282588959,1.4135714081930928e-05,8.477804840367753e-07,3.879606538248481e-07,0.0821978971362114,0.056005291640758514,0.45329928398132324,0.41164126992225647,0.017446234822273254,0.3352945148944855,0.32231464982032776,0.004774757660925388,0.01681576669216156,0.010646311566233635,0.16986894607543945,0.07160444557666779,0.00969766266644001,0.010276482440531254,0.00014574801025446504,0.00026886194245889783,0.0019855534192174673,3.786519300774671e-05,0.0009420301066711545,0.00047296445700339973,0.0012386203743517399,0.004815660882741213,0.004323653411120176,0.003982491325587034,0.0005858497461304069,0.000269077077973634,0.00021548928634729236,0.01681719347834587,0.01678176037967205,0.05840163677930832,0.003248772118240595,0.0010510589927434921,0.00044803920900449157,0.009432871825993061,0.0436289943754673,0.042758338153362274,0.05090789496898651,0.11412549763917923,0.12181773781776428,0.004295830614864826,0.007938973605632782,7.807396286807489e-06,4.30748258395397e-07
3,3,8.9110619683197e-07,0.0002835911582224071,0.00019669492030516267,0.5189387798309326,0.6693845987319946,0.4486488997936249,1.4473661394731607e-05,8.570280556341459e-07,3.7995681623215205e-07,0.08975423127412796,0.06389392167329788,0.4544083774089813,0.41150420904159546,0.01773845963180065,0.3278389871120453,0.3164009153842926,0.005058882292360067,0.016937438398599625,0.010559683665633202,0.1810523420572281,0.0768011137843132,0.008863002061843872,0.008997929282486439,0.00014319839829113334,0.0002893988857977092,0.0020247905049473047,3.5177967220079154e-05,0.0010288776829838753,0.0005156186525709927,0.0012945316266268492,0.004517542198300362,0.004030563402920961,0.004024455789476633,0.000616803765296936,0.00024875346571207047,0.00019920649356208742,0.017518647015094757,0.01691659353673458,0.05784682556986809,0.003155421931296587,0.001072903978638351,0.0004487889527808875,0.01007151510566473,0.044343866407871246,0.050173189491033554,0.058404117822647095,0.11992169916629791,0.11842309683561325,0.004591376055032015,0.00842305924743414,7.424523118970683e-06,4.3464987697916513e-07
4,4,9.524463848720188e-07,0.00030668312683701515,0.00020027472055517137,0.5191965103149414,0.6543787717819214,0.44056856632232666,1.5200402231130283e-05,8.525535122316796e-07,3.754091437713214e-07,0.0943051278591156,0.07070174813270569,0.45433104038238525,0.4103880226612091,0.01762808859348297,0.32295405864715576,0.3145080506801605,0.005283729638904333,0.017069123685359955,0.010496329516172409,0.18687769770622253,0.07877735793590546,0.008275536820292473,0.008165781386196613,0.0001412046403856948,0.0003035964909940958,0.0021193528082221746,3.306017242721282e-05,0.001147206872701645,0.0005636916612274945,0.0013458669418469071,0.004222427494823933,0.0037507747765630484,0.004028660710901022,0.0006375068915076554,0.00023292990226764232,0.0001885716919787228,0.01836489886045456,0.016811683773994446,0.05657048523426056,0.0030873280484229326,0.0011149796191602945,0.00046332934289239347,0.010564816184341908,0.04457830265164375,0.05968533456325531,0.06813345104455948,0.1269567608833313,0.11743225157260895,0.005050498992204666,0.009272690862417221,7.006457053648774e-06,4.3784129388768633e-07
5,5,9.543884971208172e-07,0.0003059162409044802,0.0001876701571745798,0.5275046825408936,0.6562678813934326,0.43785935640335083,1.534232433186844e-05,8.815942464934778e-07,3.651375664048828e-07,0.10076525062322617,0.07767925411462784,0.44708484411239624,0.4032038450241089,0.017486054450273514,0.3180505037307739,0.3111551105976105,0.005578356795012951,0.017688801512122154,0.010967191308736801,0.19273641705513,0.08484850078821182,0.007582930848002434,0.007676234468817711,0.0001402675552526489,0.00031137902988120914,0.0021141446195542812,3.120164183201268e-05,0.0011714178835973144,0.0005836763884872198,0.0014135823585093021,0.004778722766786814,0.004195066634565592,0.0038873523008078337,0.0005361728835850954,0.00022761709988117218,0.00018201606872025877,0.017707526683807373,0.015854792669415474,0.0555163249373436,0.0035532230976969004,0.0011608994100242853,0.00046189705608412623,0.010910876095294952,0.04412965849041939,0.06233712658286095,0.06992215663194656,0.1429741382598877,0.11605580151081085,0.005342136137187481,0.009583428502082825,6.842776656412752e-06,4.397796828925493e-07
6,6,9.173583634947136e-07,0.000296023121336475,0.00017519545508548617,0.5374093651771545,0.6609312891960144,0.43082496523857117,1.521351259725634e-05,8.970765179583395e-07,3.5963677191830357e-07,0.0988595262169838,0.07892104238271713,0.44086983799934387,0.39737647771835327,0.017132481560111046,0.32302552461624146,0.3166589140892029,0.005405856296420097,0.018313931301236153,0.011286403983831406,0.19292177259922028,0.08781617134809494,0.00765707204118371,0.007762504741549492,0.00014106657181400806,0.0003171146381646395,0.0020981281995773315,3.0275952667579986e-05,0.001152927172370255,0.0005882072146050632,0.0015004462329670787,0.005256487522274256,0.004566204268485308,0.0037184623070061207,0.000441432319348678,0.00023354787845164537,0.00018526744679547846,0.017414573580026627,0.015557997860014439,0.05254572629928589,0.004231199622154236,0.0011799864005297422,0.0004735712136607617,0.01079132966697216,0.042877402156591415,0.06125840172171593,0.06768786162137985,0.15428176522254944,0.11190486699342728,0.00527815381065011,0.00923913810402155,6.87956207912066e-06,4.351803681856836e-07
7,7,9.118536468122329e-07,0.0003008446074090898,0.00017285563808400184,0.5401798486709595,0.6577172875404358,0.4290919899940491,1.5192940736596938e-05,9.114319823311234e-07,3.5670811371346645e-07,0.09910257905721664,0.07952730357646942,0.4397752285003662,0.39722466468811035,0.018353477120399475,0.30899906158447266,0.29916617274284363,0.00592756224796176,0.018393129110336304,0.01133937481790781,0.19216856360435486,0.0884074866771698,0.007535920478403568,0.007815038785338402,0.00014004729746375233,0.0003226797853130847,0.0021100572776049376,2.9742579499725252e-05,0.0011653288966044784,0.0005877185030840337,0.0015383331337943673,0.0054617165587842464,0.0047077820636332035,0.003635406494140625,0.0004068607813678682,0.0002344896929571405,0.00018475674733053893,0.0174237210303545,0.015585841611027718,0.05136936530470848,0.004597540944814682,0.0011958327377215028,0.0004797312431037426,0.010977257043123245,0.042991917580366135,0.05995327979326248,0.06623557955026627,0.1586046814918518,0.10904102027416229,0.005407856777310371,0.009367174468934536,6.831007794971811e-06,4.3700654828171537e-07
8,8,9.162025094155979e-07,0.00030516908736899495,0.0001693426165729761,0.5416707992553711,0.655282735824585,0.4306469261646271,1.5255965990945697e-05,9.34400361529697e-07,3.5335310144546384e-07,0.0985863134264946,0.08102385699748993,0.43877992033958435,0.3971680998802185,0.01819656416773796,0.3067544102668762,0.2982354164123535,0.006076698657125235,0.018481271341443062,0.011401757597923279,0.1934206485748291,0.08923898637294769,0.007501573301851749,0.0077643669210374355,0.00013839059101883322,0.0003371346683707088,0.0021554746199399233,2.863528970920015e-05,0.0012042490998283029,0.000571242650039494,0.0015857837861403823,0.005610518157482147,0.004778320901095867,0.003694502403959632,0.00037762642023153603,0.00023374594456981868,0.0001818366872612387,0.017048560082912445,0.015308690257370472,0.051968228071928024,0.005037545692175627,0.0012060623848810792,0.000484923948533833,0.011133630760014057,0.04363381117582321,0.05813024193048477,0.06379261612892151,0.16447582840919495,0.10591136664152145,0.005637825466692448,0.009724641218781471,6.795776698709233e-06,4.3965724216832314e-07
9,9,9.356987220598967e-07,0.00031177501659840345,0.00016955635510385036,0.5436820983886719,0.6536358594894409,0.4356605112552643,1.5245116628648248e-05,9.380342476106307e-07,3.5157998468093865e-07,0.0992678627371788,0.08215536922216415,0.43996402621269226,0.39875057339668274,0.018314581364393234,0.3007950782775879,0.2927462160587311,0.006361996755003929,0.018270712345838547,0.011362754739820957,0.192537322640419,0.09047921001911163,0.007413266692310572,0.007646934594959021,0.00013764254981651902,0.0003372864448465407,0.002147227991372347,2.8326634492259473e-05,0.0012106916401535273,0.0005657098372466862,0.0015772576443850994,0.005565484054386616,0.0047613512724637985,0.0037932840641587973,0.00039522763108834624,0.0002305717789568007,0.0001783789339242503,0.016791069880127907,0.01545734703540802,0.053655702620744705,0.004845333751291037,0.0011896814685314894,0.0004764044133480638,0.01117080356925726,0.044211044907569885,0.05809716507792473,0.06475256383419037,0.16039220988750458,0.10787581652402878,0.005708919372409582,0.009947448037564754,6.759386906196596e-06,4.460862328414805e-07
