,frame,_neutral,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,cheekPuff,cheekSquintLeft,cheekSquintRight,eyeBlinkLeft,eyeBlinkRight,eyeLookDownLeft,eyeLookDownRight,eyeLookInLeft,eyeLookInRight,eyeLookOutLeft,eyeLookOutRight,eyeLookUpLeft,eyeLookUpRight,eyeSquintLeft,eyeSquintRight,eyeWideLeft,eyeWideRight,jawForward,jawLeft,jawOpen,jawRight,mouthClose,mouthDimpleLeft,mouthDimpleRight,mouthFrownLeft,mouthFrownRight,mouthFunnel,mouthLeft,mouthLowerDownLeft,mouthLowerDownRight,mouthPressLeft,mouthPressRight,mouthPucker,mouthRight,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthSmileLeft,mouthSmileRight,mouthStretchLeft,mouthStretchRight,mouthUpperUpLeft,mouthUpperUpRight,noseSneerLeft,noseSneerRight
0,0,1.4983947949076537e-06,0.0047560278326272964,0.0027367102447897196,0.10850377380847931,0.21968938410282135,0.17909689247608185,8.993457413453143e-06,2.266040866061303e-07,3.7382648088168935e-07,0.08848260343074799,0.03310254588723183,0.17641481757164001,0.17418959736824036,0.08463561534881592,0.06610872596502304,0.051053110510110855,0.058976199477910995,0.05132702738046646,0.045188967138528824,0.310710072517395,0.10313279181718826,0.008771874941885471,0.010638474486768246,5.327502003638074e-05,0.0009550387621857226,0.00359794357791543,1.5472256563953124e-05,0.0013238658430054784,0.0027156041469424963,0.0005298590986058116,0.007926695048809052,0.013821577653288841,0.00046033706166781485,0.011765805073082447,0.0001855113951023668,0.00016415306890849024,0.034391362220048904,0.038529593497514725,0.007398250047117472,4.126710700802505e-05,0.009773285128176212,0.0023756767623126507,0.03821678087115288,0.01616838574409485,0.0007881190394982696,0.0007953246822580695,0.004871967248618603,0.029831435531377792,0.00022845438797958195,0.0002413862821413204,2.2130104753159685e-06,7.617196615683497e-07
1,1,1.7062451433957904e-06,0.006499174516648054,0.003812693292275071,0.0887543261051178,0.18075428903102875,0.14371530711650848,8.502512173436116e-06,2.407873864740395e-07,3.7087102100485936e-07,0.09344314783811569,0.040698710829019547,0.18886728584766388,0.18479421734809875,0.07706001400947571,0.06950192153453827,0.05449116230010986,0.055355414748191833,0.04725111648440361,0.04130866006016731,0.3076053857803345,0.12366826832294464,0.008171823807060719,0.008740469813346863,5.3747451602248475e-05,0.0008684512577019632,0.0033302006777375937,1.4808738342253491e-05,0.0013012841809540987,0.002915511839091778,0.0005532537470571697,0.008346747606992722,0.015078271739184856,0.00045292419963516295,0.010884658433496952,0.00015688047278672457,0.0001433169818483293,0.037285614758729935,0.040398869663476944,0.006669287104159594,4.329520743340254e-05,0.009800891391932964,0.0021987829823046923,0.04357001930475235,0.018520113080739975,0.0009427709737792611,0.0009702736861072481,0.005156651139259338,0.03728106990456581,0.000263446185272187,0.0002737234754022211,2.127793322870275e-06,8.19555737052724e-07
2,2,1.7068847455448122e-06,0.0074778273701667786,0.004361101891845465,0.08390083909034729,0.1628306657075882,0.1308438777923584,8.177700692613143e-06,2.3484489020120236e-07,3.648590904958837e-07,0.09956283122301102,0.04548829421401024,0.2013615369796753,0.19585730135440826,0.07421043515205383,0.07123947143554688,0.056286271661520004,0.05363265424966812,0.044052477926015854,0.03829291835427284,0.3086131811141968,0.1351035088300705,0.007708424236625433,0.007846874184906483,5.527650864678435e-05,0.0008288171957246959,0.0031232135370373726,1.4887126781104598e-05,0.0012158313766121864,0.0031023207120597363,0.0005567185580730438,0.007556468714028597,0.013895045034587383,0.00046023589675314724,0.010543950833380222,0.00015039966092444956,0.00014086897135712206,0.03862854093313217,0.040181152522563934,0.00640836451202631,4.43877033831086e-05,0.00906492117792368,0.0021774438209831715,0.04148088023066521,0.01848042756319046,0.0010157726937904954,0.0010427380912005901,0.005048570688813925,0.03940695524215698,0.00026747415540739894,0.0002751067222561687,2.1447519884532085e-06,8.334914127772208e-07
3,3,1.7198324258060893e-06,0.008230148814618587,0.0048189000226557255,0.07949507236480713,0.15215978026390076,0.12366554886102676,8.136021278914995e-06,2.329870909534293e-07,3.585768126868061e-07,0.10310656577348709,0.04894402623176575,0.20980849862098694,0.20241506397724152,0.07111017405986786,0.07285017520189285,0.05788461118936539,0.05251574143767357,0.04212881997227669,0.03637940436601639,0.30828166007995605,0.14255096018314362,0.007425100542604923,0.007241087965667248,5.7200300943804905e-05,0.0008018531370908022,0.0030441931448876858,1.457320377085125e-05,0.0011856518685817719,0.0030486145988106728,0.0005905547877773643,0.007449652533978224,0.01371064968407154,0.00045391422463580966,0.010228457860648632,0.00014915985229890794,0.00013902188220527023,0.03918816149234772,0.042544957250356674,0.005893387831747532,4.4371110561769456e-05,0.008694151416420937,0.0021564499475061893,0.03988591954112053,0.01844888925552368,0.0011138470144942403,0.0011758689070120454,0.0052598523907363415,0.04352234676480293,0.0002701987395994365,0.0002862584951799363,2.1031742107879836e-06,8.469569934277388e-07
4,4,1.7436417465432896e-06,0.008598978631198406,0.005034387111663818,0.07866553217172623,0.1472531408071518,0.1204441636800766,8.168876775016543e-06,2.3463736908979627e-07,3.5465660630507045e-07,0.10433266311883926,0.04983552545309067,0.20967912673950195,0.20168067514896393,0.06622140109539032,0.07636141031980515,0.06135942414402962,0.0495598129928112,0.04180588573217392,0.03626623377203941,0.30736255645751953,0.1458762288093567,0.007257059216499329,0.007053922396153212,5.833286195411347e-05,0.0007666730671189725,0.002991217654198408,1.4303744137578178e-05,0.0011697307927533984,0.003014237154275179,0.0006200375501066446,0.007651099935173988,0.014120309613645077,0.0004423813952598721,0.009919910691678524,0.00014897252549417317,0.00013704758021049201,0.03933177888393402,0.04430988058447838,0.005495321471244097,4.462329525267705e-05,0.008425186388194561,0.0021055166143924,0.03926585987210274,0.018777746707201004,0.0012081474997103214,0.001308256876654923,0.005527484696358442,0.047667283564805984,0.0002811880549415946,0.00030607645749114454,2.0899719856970478e-06,8.578221013522125e-07
5,5,1.8845620388674433e-06,0.008795944973826408,0.005165440030395985,0.07930733263492584,0.14532782137393951,0.11890823394060135,8.264340976893436e-06,2.5257151037294534e-07,3.728448803030915e-07,0.10506744682788849,0.05123031139373779,0.2095177173614502,0.2012939304113388,0.060539040714502335,0.08192713558673859,0.06689988076686859,0.045524295419454575,0.041705209761857986,0.0361625999212265,0.30776354670524597,0.15027806162834167,0.007195402402430773,0.006889917887747288,6.233862222870812e-05,0.0007041053031571209,0.0029137006495147943,1.4218810065358412e-05,0.0011684930650517344,0.003002147190272808,0.0006635532481595874,0.008512867614626884,0.016092641279101372,0.0004341693711467087,0.009659044444561005,0.0001479593338444829,0.00013346580090001225,0.04006442427635193,0.04835890606045723,0.004913232754915953,4.384908970678225e-05,0.008215795271098614,0.0020063244737684727,0.039498839527368546,0.01963619515299797,0.0013953960733488202,0.001599872368387878,0.006307663396000862,0.06582754105329514,0.0003006432962138206,0.0003425311006139964,2.143586243619211e-06,8.973999570116575e-07
6,6,1.990194050449645e-06,0.009109748527407646,0.005442668218165636,0.0793023481965065,0.14006824791431427,0.1155281513929367,8.510949555784464e-06,2.7028906401938e-07,3.879173675613856e-07,0.10688170790672302,0.05217868834733963,0.2095576971769333,0.20068547129631042,0.059885308146476746,0.08181246370077133,0.06655514985322952,0.04634002223610878,0.04182170331478119,0.03632424399256706,0.30728113651275635,0.15419168770313263,0.007078077178448439,0.006866394076496363,6.64219114696607e-05,0.0006668507703579962,0.0028952595312148333,1.4300921066023875e-05,0.0011847837595269084,0.0029626558534801006,0.0006900227162986994,0.009589038789272308,0.018311891704797745,0.000435512833064422,0.009137437678873539,0.00014613682287745178,0.00013142783427610993,0.039962656795978546,0.04906056448817253,0.004657949786633253,4.4502819946501404e-05,0.008055442944169044,0.0019788984209299088,0.038193151354789734,0.019563129171729088,0.0015892741503193974,0.0018749975133687258,0.007253226358443499,0.08198469877243042,0.00030826637521386147,0.000360914011253044,2.148623252651305e-06,9.375593208460486e-07
7,7,2.0448492250579875e-06,0.009591838344931602,0.005822060164064169,0.07963781803846359,0.13306844234466553,0.11098482459783554,8.677047844685148e-06,2.8266791218811704e-07,3.9354623027065827e-07,0.10667907446622849,0.05450783669948578,0.2103426456451416,0.20093829929828644,0.05845894664525986,0.08249107748270035,0.06720273196697235,0.04604329913854599,0.04177463799715042,0.03617361560463905,0.3091203570365906,0.15961220860481262,0.007083185948431492,0.006635436788201332,6.978593592066318e-05,0.0006459471769630909,0.002891268813982606,1.4490481589746196e-05,0.001180070685222745,0.0029034658800810575,0.0007194702629931271,0.01041454914957285,0.019964594393968582,0.00044026595423929393,0.0077741993591189384,0.00014583725715056062,0.00013256300007924438,0.0388941764831543,0.047534067183732986,0.004530332051217556,5.045955185778439e-05,0.007891278713941574,0.0019957171753048897,0.03564988449215889,0.0190998837351799,0.001719819032587111,0.002071673283353448,0.00780791649594903,0.09275319427251816,0.00030486637842841446,0.0003635244211181998,2.167692173316027e-06,9.782640972844092e-07
8,8,2.1152754925424233e-06,0.010465017519891262,0.0063465009443461895,0.07825414091348648,0.12530525028705597,0.10488331317901611,8.658803380967584e-06,2.916232517691242e-07,3.9778822724656493e-07,0.10873623192310333,0.0569300577044487,0.21832387149333954,0.2080152928829193,0.057334426790475845,0.08219718933105469,0.06669508665800095,0.0470961257815361,0.040156666189432144,0.03465170040726662,0.31175437569618225,0.16507281363010406,0.006995383650064468,0.006376106757670641,7.321684825001284e-05,0.0005991305224597454,0.002744185272604227,1.483838332205778e-05,0.00111270637717098,0.002827322343364358,0.0007223079446703196,0.011143452487885952,0.02143103815615177,0.0004479877243284136,0.007328649051487446,0.00014281943731475621,0.0001313168613705784,0.0383630134165287,0.04647979140281677,0.004474690183997154,5.272618363960646e-05,0.00742189958691597,0.001939607784152031,0.03465818241238594,0.019497046247124672,0.0018455497920513153,0.002242740709334612,0.008449041284620762,0.10476208478212357,0.00032154112705029547,0.0003892226377502084,2.2243475541472435e-06,1.0150191656066454e-06
9,9,2.092289378197165e-06,0.010914643295109272,0.006511736661195755,0.0753154307603836,0.12267497926950455,0.1025938093662262,8.644134140922688e-06,2.877980591620144e-07,3.862127186948783e-07,0.10871732980012894,0.05717166140675545,0.22059275209903717,0.2101748138666153,0.056558843702077866,0.08311853557825089,0.06767300516366959,0.04620148241519928,0.039607226848602295,0.03406683728098869,0.31642037630081177,0.16493229568004608,0.006994830444455147,0.006293204613029957,7.33113702153787e-05,0.0005774928140453994,0.002689340617507696,1.5216763131320477e-05,0.0010714204981923103,0.002737355651333928,0.0007370352395810187,0.011055121198296547,0.021059228107333183,0.00045495558879338205,0.007382831536233425,0.0001456396421417594,0.00013342700549401343,0.03767508640885353,0.04704776406288147,0.004438827745616436,5.200802843319252e-05,0.007207150105386972,0.0019133285386487842,0.034310150891542435,0.019973482936620712,0.0018489186186343431,0.0022650384344160557,0.008249585516750813,0.10009794682264328,0.00033234406146220863,0.0004062310035806149,2.224099489467335e-06,1.0125597782462137e-06
