Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
13:47:23:59.850,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0270143952,0.2611796260,0.0000000000,0.0000000000,0.0094912602,0.0000000000,0.0000000000,0.0270256512,0.2611826062,0.0061627440,0.0114294775,0.0000000000,0.0199733283,0.0190310068,0.0366277322,0.1973539740,0.0033235399,0.0000000000,0.0000000000,0.0000000000,0.0732002109,0.0591652952,0.0226253327,0.0221126266,0.0395909883,0.0336884558,0.0856380016,0.0124239605,0.1857886463,0.1238370538,0.0903260708,0.0918206200,0.0138525311,0.0141868200,0.0089764530,0.0089869639,0.0000000000,0.0000000000,0.0977531970,0.1078667641,0.1079164520,0.9650358558,0.0316299051,0.0359699242,0.0192195736,0.0243030153,0.0000000005,0.0000000000,0.0000000000,0.0000000000,-0.0054365098,-0.0366565958,0.0016413422,-0.0052349190,-0.0366447419,-0.0006867640
13:47:24:00.851,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0274871625,0.2583627999,0.0000000000,0.0000000000,0.0090054534,0.0000000000,0.0000000000,0.0274986122,0.2583650351,0.0061837002,0.0115106003,0.0000000000,0.0199061688,0.0189679917,0.0367079712,0.2010992467,0.0035252851,0.0000000000,0.0000000000,0.0000000000,0.0750241131,0.0598348118,0.0224940162,0.0219846256,0.0395993926,0.0336757600,0.0853913352,0.0123341400,0.1871998161,0.1243649051,0.0900178924,0.0914994180,0.0138060655,0.0141413342,0.0089127989,0.0089205308,0.0000000000,0.0000000000,0.0974376798,0.1072837412,0.1073358208,0.9645405412,0.0315986574,0.0358828716,0.0190570299,0.0241643395,0.0000000005,0.0000000000,0.0000000000,0.0000000000,-0.0051670223,-0.0367377922,0.0016636755,-0.0049685552,-0.0367259309,-0.0006698093
13:47:24:01.851,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0279653165,0.2570028007,0.0000000000,0.0000000000,0.0078491550,0.0000000000,0.0000000000,0.0279770084,0.2570046484,0.0061741616,0.0115536451,0.0000000000,0.0199199859,0.0190018807,0.0368321985,0.2023534179,0.0036605254,0.0000000000,0.0000000000,0.0000000000,0.0758461952,0.0602750517,0.0223915186,0.0218878705,0.0396090709,0.0336961821,0.0850770846,0.0123032378,0.1870753765,0.1240593791,0.0895389244,0.0909962803,0.0138022779,0.0141411731,0.0088198790,0.0088253208,0.0000000000,0.0000000000,0.0971902087,0.1067367643,0.1067898422,0.9641546011,0.0315606818,0.0357963070,0.0188947022,0.0240333322,0.0000000005,0.0000000000,0.0000000000,0.0000000000,-0.0045278221,-0.0375242531,0.0017513887,-0.0043313638,-0.0375124514,-0.0006324349
13:47:24:02.852,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0284022242,0.2547171712,0.0000000000,0.0000000000,0.0087529412,0.0000000000,0.0000000000,0.0284140948,0.2547196448,0.0061931242,0.0115862526,0.0000000000,0.0199953075,0.0190756228,0.0369123928,0.2026720494,0.0037339155,0.0000000000,0.0000000000,0.0000000000,0.0764054805,0.0606810674,0.0223374721,0.0218486991,0.0396029390,0.0337277800,0.0849368051,0.0123468935,0.1866000891,0.1235768422,0.0890848562,0.0905083492,0.0138315540,0.0141743915,0.0087179560,0.0087214783,0.0000000000,0.0000000000,0.0971109048,0.1066122353,0.1066661701,0.9637465477,0.0315017663,0.0357062332,0.0187143665,0.0238736887,0.0000000004,0.0000000000,0.0000000000,0.0000000000,-0.0050307065,-0.0377683789,0.0017336311,-0.0048421570,-0.0377565846,-0.0006663083
13:47:24:03.853,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0287643205,0.2538524568,0.0000000000,0.0000000000,0.0077901590,0.0000000000,0.0000000000,0.0287763570,0.2538551986,0.0061830664,0.0116498657,0.0000000000,0.0200694725,0.0191816334,0.0370953456,0.2031252980,0.0038826794,0.0000000000,0.0000000000,0.0000000000,0.0767725334,0.0609396063,0.0222980436,0.0218204856,0.0396741852,0.0337952450,0.0846017152,0.0123466887,0.1853276789,0.1226545870,0.0886153132,0.0900030807,0.0138869481,0.0142355869,0.0086337477,0.0086336657,0.0000000000,0.0000000000,0.0969019681,0.1062027439,0.1062581316,0.9634622931,0.0315114632,0.0356953628,0.0186295714,0.0238330495,0.0000000004,0.0000000000,0.0000000000,0.0000000000,-0.0044956468,-0.0376832038,0.0017627911,-0.0042986833,-0.0376714095,-0.0006311514
13:47:24:04.853,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0290112067,0.2535018027,0.0000000000,0.0000000000,0.0072355587,0.0000000000,0.0000000000,0.0290233921,0.2535048425,0.0061559174,0.0117572872,0.0000000000,0.0200980399,0.0192296598,0.0372097567,0.2034908682,0.0040104450,0.0000000000,0.0000000000,0.0000000000,0.0769781321,0.0609829687,0.0222454201,0.0217756145,0.0396546759,0.0337608345,0.0843037814,0.0123216948,0.1847862899,0.1221739054,0.0882356912,0.0895984173,0.0138942702,0.0142504405,0.0085642254,0.0085652964,0.0000000000,0.0000000000,0.0966644287,0.1058974341,0.1059540138,0.9632306099,0.0314830951,0.0356624201,0.0185424034,0.0237874500,0.0000000003,0.0000000000,0.0000000000,0.0000000000,-0.0041872226,-0.0375736803,0.0017761101,-0.0039840876,-0.0375618860,-0.0006104312
13:47:24:05.853,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0293545313,0.2532204688,0.0000000000,0.0000000000,0.0075525632,0.0000000000,0.0000000000,0.0293669980,0.2532238662,0.0061423387,0.0118825035,0.0000000000,0.0200999323,0.0192312989,0.0372673683,0.2037336975,0.0042493939,0.0000000000,0.0000000000,0.0000000000,0.0770856962,0.0609759726,0.0221966244,0.0217305589,0.0395841077,0.0336632878,0.0841222182,0.0123184612,0.1844779998,0.1218735650,0.0879408419,0.0892828107,0.0138874855,0.0142453425,0.0084887892,0.0084869629,0.0000000000,0.0000000000,0.0963717848,0.1054835245,0.1055417582,0.9628949761,0.0314347222,0.0356123745,0.0183955804,0.0236580353,0.0000000003,0.0000000000,0.0000000000,0.0000000000,-0.0043664500,-0.0384262130,0.0018146108,-0.0041849115,-0.0384144187,-0.0006277551
13:47:24:06.854,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0296752956,0.2534943521,0.0000000000,0.0000000000,0.0080898674,0.0000000000,0.0000000000,0.0296881087,0.2534982860,0.0061193272,0.0119584808,0.0000000000,0.0201888941,0.0193155557,0.0373253152,0.2034474313,0.0052478518,0.0000000000,0.0000000000,0.0000000000,0.0770562738,0.0610859729,0.0221977383,0.0217116084,0.0396273546,0.0336183682,0.0840040669,0.0123475166,0.1837304384,0.1212781742,0.0875448585,0.0888397321,0.0139116198,0.0142622869,0.0084145525,0.0083999718,0.0000000000,0.0000000000,0.0960951075,0.1050751135,0.1051377654,0.9627214670,0.0314387977,0.0356246568,0.0182791781,0.0235543828,0.0000000003,0.0000000000,0.0000000000,0.0000000000,-0.0046666712,-0.0389114916,0.0018242330,-0.0044861361,-0.0388997495,-0.0006491896
13:47:24:07.854,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0299146865,0.2536287010,0.0000000000,0.0000000000,0.0084960368,0.0000000000,0.0000000000,0.0299275294,0.2536332607,0.0060750954,0.0120327668,0.0000000000,0.0201961342,0.0193210840,0.0373283438,0.2033935785,0.0055541997,0.0000000000,0.0000000000,0.0000000000,0.0768923759,0.0609949790,0.0221643131,0.0216834620,0.0394748449,0.0334566906,0.0838889331,0.0123530542,0.1831824034,0.1208322719,0.0872212425,0.0884751305,0.0138707785,0.0142246494,0.0083488347,0.0083312010,0.0000000000,0.0000000000,0.0956530273,0.1047441289,0.1048137844,0.9627308846,0.0314015485,0.0355818346,0.0181604270,0.0234573036,0.0000000005,0.0000000000,0.0000000000,0.0000000000,-0.0048924759,-0.0389665738,0.0018133314,-0.0047031636,-0.0389548391,-0.0006630651
13:47:24:08.854,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0301218927,0.2544175684,0.0000000000,0.0000000000,0.0091483649,0.0000000000,0.0000000000,0.0301347338,0.2544230819,0.0060449368,0.0120834298,0.0000000000,0.0202121641,0.0193320811,0.0373048149,0.2032790482,0.0058155414,0.0000000000,0.0000000000,0.0000000000,0.0767656639,0.0609141216,0.0221381839,0.0216533635,0.0393549167,0.0333125964,0.0838642493,0.0123701654,0.1828184128,0.1205109134,0.0869447440,0.0881689042,0.0138278594,0.0141843706,0.0082908617,0.0082720947,0.0000000000,0.0000000000,0.0953892097,0.1045557335,0.1046305895,0.9627769589,0.0314031616,0.0355907120,0.0180480834,0.0233622361,0.0000000006,0.0000000000,0.0000000000,0.0000000000,-0.0052543692,-0.0388475507,0.0017835759,-0.0050627920,-0.0388357937,-0.0006850917
13:47:24:09.855,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0303369164,0.2546169162,0.0000000000,0.0000000000,0.0095545417,0.0000000000,0.0000000000,0.0303497035,0.2546229959,0.0060671135,0.0121625084,0.0000000000,0.0202503242,0.0193640888,0.0372957438,0.2030685991,0.0060817585,0.0000000000,0.0000000000,0.0000000000,0.0770010054,0.0611751787,0.0220547784,0.0215682462,0.0392437391,0.0331730805,0.0838127062,0.0123839574,0.1824729741,0.1202235594,0.0865388736,0.0877263993,0.0137995267,0.0141543271,0.0082382560,0.0082169678,0.0000000000,0.0000000000,0.0950635970,0.1043521985,0.1044342294,0.9626476169,0.0313761085,0.0355589241,0.0179430544,0.0232729297,0.0000000007,0.0000000000,0.0000000000,0.0000000000,-0.0054800175,-0.0388576761,0.0017700184,-0.0052808248,-0.0388459638,-0.0006988272
13:47:24:10.855,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0306110922,0.2551847398,0.0000000000,0.0000000000,0.0102878325,0.0000000000,0.0000000000,0.0306238215,0.2551911771,0.0061468128,0.0121915592,0.0000000000,0.0203040522,0.0194020458,0.0372801013,0.2027344853,0.0061286483,0.0000000000,0.0000000000,0.0000000000,0.0775455013,0.0617277957,0.0220096502,0.0215187334,0.0392663330,0.0331853218,0.0838856921,0.0124211824,0.1824774146,0.1201995462,0.0863103345,0.0874554813,0.0138114132,0.0141728995,0.0081765410,0.0081547936,0.0000000000,0.0000000000,0.0948015749,0.1041988358,0.1042848006,0.9626145959,0.0313735045,0.0355395600,0.0178333875,0.0231753327,0.0000000005,0.0000000000,0.0000000000,0.0000000000,-0.0058881901,-0.0390922055,0.0017585084,-0.0056675337,-0.0390805230,-0.0007239868
13:47:24:11.856,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0308981556,0.2556508482,0.0000000000,0.0000000000,0.0108157154,0.0000000000,0.0000000000,0.0309109241,0.2556577027,0.0061732116,0.0122128129,0.0000000000,0.0203665029,0.0194591042,0.0373076610,0.2024130374,0.0061979122,0.0000000000,0.0000000000,0.0000000000,0.0776356980,0.0618723594,0.0220223013,0.0215373654,0.0393093862,0.0332344510,0.0838805661,0.0124644833,0.1821631938,0.1199108437,0.0861745998,0.0872692168,0.0138685014,0.0142307514,0.0081229871,0.0080991117,0.0000000000,0.0000000000,0.0947035700,0.1041360050,0.1042255163,0.9624550343,0.0313960724,0.0355591215,0.0177407730,0.0230858121,0.0000000003,0.0000000000,0.0000000000,0.0000000000,-0.0061814301,-0.0391003937,0.0017406696,-0.0059590219,-0.0390887186,-0.0007422504
13:47:24:12.856,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0312130563,0.2567380369,0.0000000000,0.0000000000,0.0102357380,0.0000000000,0.0000000000,0.0312258843,0.2567460835,0.0061567295,0.0122267054,0.0000000000,0.0203705858,0.0194912311,0.0373846963,0.2026678622,0.0063331472,0.0000000000,0.0000000000,0.0000000000,0.0776137561,0.0620076433,0.0220277496,0.0215454176,0.0393933505,0.0333218873,0.0836518481,0.0124558127,0.1816728264,0.1194623560,0.0860240534,0.0870586410,0.0139122605,0.0142792463,0.0080646081,0.0080314092,0.0000000000,0.0000000000,0.0945993215,0.1042575613,0.1043527424,0.9624322057,0.0314372182,0.0355737172,0.0176366568,0.0229784139,0.0000000002,0.0000000000,0.0000000000,0.0000000000,-0.0058610439,-0.0395730622,0.0017891112,-0.0056460886,-0.0395613983,-0.0007244518
13:47:24:13.857,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0315495692,0.2575919032,0.0000000000,0.0000000000,0.0097563593,0.0000000000,0.0000000000,0.0315624811,0.2576010227,0.0061798920,0.0122675151,0.0000000000,0.0204260126,0.0195322093,0.0373338349,0.2010755837,0.0065720915,0.0000000000,0.0000000000,0.0000000000,0.0775888786,0.0620645322,0.0220214594,0.0215333011,0.0393309817,0.0332425348,0.0837474018,0.0125156101,0.1812519133,0.1191300377,0.0858146697,0.0868064985,0.0139324442,0.0142948171,0.0080151483,0.0079782167,0.0000000000,0.0000000000,0.0943744704,0.1042497978,0.1043502539,0.9624124169,0.0314951614,0.0356401280,0.0175199397,0.0228581298,0.0000000001,0.0000000000,0.0000000000,0.0000000000,-0.0055969693,-0.0401691012,0.0018411649,-0.0053773164,-0.0401574895,-0.0007101676
13:47:24:14.856,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0319572389,0.2578494251,0.0000000000,0.0000000000,0.0102519961,0.0000000000,0.0000000000,0.0319702663,0.2578592896,0.0062633720,0.0122914277,0.0000000000,0.0205619521,0.0196216870,0.0372578613,0.1938039213,0.0068381936,0.0000000000,0.0000000000,0.0000000000,0.0775301233,0.0621121116,0.0220977627,0.0216067787,0.0393248573,0.0332142077,0.0841026232,0.0126693137,0.1807006299,0.1187203452,0.0857004672,0.0866653994,0.0140236514,0.0143723227,0.0079656234,0.0079259556,0.0000000000,0.0000000000,0.0942056924,0.1041110381,0.1042165160,0.9622621536,0.0315767601,0.0357399173,0.0173737854,0.0227066744,0.0000000002,0.0000000000,0.0000000000,0.0000000000,-0.0058757439,-0.0411171652,0.0018810336,-0.0056521650,-0.0411056206,-0.0007306206
13:47:24:15.857,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0324422978,0.2578391731,0.0000000000,0.0000000000,0.0102938842,0.0000000000,0.0000000000,0.0324555524,0.2578494549,0.0063897972,0.0123766540,0.0000000000,0.0207067281,0.0196908042,0.0371646583,0.1914243102,0.0071665640,0.0000000000,0.0000000000,0.0000000000,0.0776766837,0.0621671192,0.0221330989,0.0216317214,0.0392107666,0.0330388583,0.0846420228,0.0128395753,0.1805671751,0.1186667085,0.0855316818,0.0864927918,0.0140680596,0.0144032259,0.0079236077,0.0078865606,0.0000000000,0.0000000000,0.0937096179,0.1037161499,0.1038258150,0.9620393515,0.0316040255,0.0357993506,0.0172307063,0.0225587115,0.0000000002,0.0000000000,0.0000000000,0.0000000000,-0.0059034675,-0.0423563458,0.0019538794,-0.0056653330,-0.0423448868,-0.0007360483
13:47:24:16.858,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0328485034,0.2583865523,0.0000000000,0.0000000000,0.0116747422,0.0000000000,0.0000000000,0.0328622013,0.2583968937,0.0064776218,0.0124559347,0.0000000000,0.0208653659,0.0198112242,0.0372027345,0.1907401681,0.0076485458,0.0000000000,0.0000000000,0.0000000000,0.0777838305,0.0621786639,0.0221395195,0.0216213018,0.0391108878,0.0328572318,0.0849088877,0.0129808625,0.1801728457,0.1182887629,0.0851972699,0.0861414596,0.0141050601,0.0144372070,0.0078744059,0.0078296345,0.0000000000,0.0000000000,0.0932194293,0.1034151241,0.1035250351,0.9619079232,0.0316143855,0.0358535461,0.0171251819,0.0224402882,0.0000000004,0.0000000000,0.0000000000,0.0000000000,-0.0066715181,-0.0426093787,0.0019237844,-0.0064317505,-0.0425979532,-0.0007822349
13:47:24:17.859,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0333613455,0.2588983476,0.0000000000,0.0000000000,0.0130291935,0.0000000000,0.0000000000,0.0333753191,0.2589087188,0.0065619824,0.0124752736,0.0000000000,0.0210785680,0.0199409798,0.0371007100,0.1890522838,0.0079529621,0.0000000000,0.0000000000,0.0000000000,0.0776708424,0.0620642118,0.0222220924,0.0216930602,0.0389514640,0.0326586179,0.0854811147,0.0132360542,0.1788418591,0.1176762432,0.0848971382,0.0858334675,0.0141386678,0.0144639183,0.0077938796,0.0077478942,0.0000000000,0.0000000000,0.0927606449,0.1032198668,0.1033315286,0.9619275331,0.0316374563,0.0359206721,0.0169475656,0.0222554523,0.0000000005,0.0000000000,0.0000000000,0.0000000000,-0.0074311234,-0.0446096733,0.0020023028,-0.0072011994,-0.0445983484,-0.0008320455
13:47:24:18.859,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0337668918,0.2597367167,0.0000000000,0.0000000000,0.0131835053,0.0000000000,0.0000000000,0.0337810628,0.2597477734,0.0066978149,0.0124802385,0.0000000000,0.0212891661,0.0200793352,0.0370461196,0.1881665736,0.0084026847,0.0000000000,0.0000000000,0.0000000000,0.0776079521,0.0620919876,0.0223317202,0.0217845216,0.0389434695,0.0325825512,0.0860208124,0.0134514077,0.1783043295,0.1173131764,0.0847859606,0.0857102275,0.0142411487,0.0145479785,0.0077463477,0.0076942551,0.0000000000,0.0000000000,0.0924500749,0.1032940596,0.1034071520,0.9617760777,0.0317061059,0.0360294618,0.0168178808,0.0221069492,0.0000000004,0.0000000000,0.0000000000,0.0000000000,-0.0075162277,-0.0444245152,0.0019860226,-0.0072912565,-0.0444131941,-0.0008367911
13:47:24:19.859,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0342175812,0.2612518668,0.0000000000,0.0000000000,0.0138617409,0.0000000000,0.0000000000,0.0342318676,0.2612639070,0.0067942399,0.0124693019,0.0000000000,0.0214422178,0.0201760773,0.0369835123,0.1875165403,0.0085387314,0.0000000000,0.0000000000,0.0000000000,0.0777272657,0.0622870140,0.0224293154,0.0218750406,0.0389924981,0.0326084048,0.0864483640,0.0136109460,0.1779866368,0.1171021163,0.0847261846,0.0856202841,0.0143160243,0.0146171311,0.0076917028,0.0076371362,0.0000000000,0.0000000000,0.0923355371,0.1035779044,0.1036942154,0.9617807269,0.0318122767,0.0361676626,0.0166906845,0.0219617281,0.0000000003,0.0000000000,0.0000000000,0.0000000000,-0.0078947768,-0.0449100062,0.0019945351,-0.0076679825,-0.0448987111,-0.0008591810
13:47:24:20.860,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0345988609,0.2621540427,0.0000000000,0.0000000000,0.0148864705,0.0000000000,0.0000000000,0.0346133672,0.2621662021,0.0068725860,0.0125343734,0.0000000000,0.0215221886,0.0202059057,0.0368660837,0.1867541224,0.0085943555,0.0000000000,0.0000000000,0.0000000000,0.0779615715,0.0624800697,0.0224482063,0.0218847152,0.0389185213,0.0325068384,0.0868754983,0.0137286149,0.1778509170,0.1170547605,0.0846049413,0.0854916945,0.0143252099,0.0146251684,0.0076484289,0.0075968867,0.0000000000,0.0000000000,0.0921679884,0.1036030948,0.1037199870,0.9618674517,0.0319043435,0.0363042057,0.0165724847,0.0218259171,0.0000000003,0.0000000000,0.0000000000,0.0000000000,-0.0084685124,-0.0461547375,0.0020400339,-0.0082633477,-0.0461434945,-0.0008943558
13:47:24:21.859,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0348969363,0.2629660070,0.0000000000,0.0000000000,0.0146591878,0.0000000000,0.0000000000,0.0349115282,0.2629781365,0.0069375341,0.0126011530,0.0000000000,0.0215831306,0.0202337690,0.0368135720,0.1865868270,0.0084297964,0.0000000000,0.0000000000,0.0000000000,0.0783708096,0.0627373233,0.0224193186,0.0218555573,0.0388182215,0.0324132405,0.0871362239,0.0138095813,0.1777466834,0.1169763580,0.0844370052,0.0853027850,0.0143192513,0.0146302404,0.0076034404,0.0075583765,0.0000000000,0.0000000000,0.0917929411,0.1034150496,0.1035320237,0.9619846940,0.0319011547,0.0363139398,0.0164630916,0.0216997750,0.0000000003,0.0000000000,0.0000000000,0.0000000000,-0.0083427578,-0.0463108309,0.0020567691,-0.0081308493,-0.0462995917,-0.0008872028
13:47:24:22.861,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0351907127,0.2631808817,0.0000000000,0.0000000000,0.0156302452,0.0000000000,0.0000000000,0.0352053717,0.2631928921,0.0070110792,0.0126855709,0.0000000000,0.0216863714,0.0203113668,0.0368393287,0.1869646907,0.0082825990,0.0000000000,0.0000000000,0.0000000000,0.0789322183,0.0630191863,0.0223401729,0.0217812639,0.0386878103,0.0322739445,0.0872957781,0.0138881579,0.1776730120,0.1168712154,0.0840827003,0.0849413946,0.0142990639,0.0146241346,0.0075609931,0.0075233281,0.0000000000,0.0000000000,0.0915950015,0.1034758091,0.1035942286,0.9619176984,0.0318745859,0.0363063365,0.0163738877,0.0216064099,0.0000000003,0.0000000000,0.0000000000,0.0000000000,-0.0088821836,-0.0462618843,0.0020238608,-0.0086464491,-0.0462506972,-0.0009156872
13:47:24:23.861,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0355923399,0.2629904449,0.0000000000,0.0000000000,0.0165396649,0.0000000000,0.0000000000,0.0356072932,0.2630023360,0.0070988550,0.0127706155,0.0000000000,0.0218393039,0.0204313993,0.0368663482,0.1868747771,0.0082952585,0.0000000000,0.0000000000,0.0000000000,0.0794557482,0.0633381382,0.0223050471,0.0217468105,0.0386376530,0.0321913362,0.0875209197,0.0140054245,0.1773610860,0.1166089773,0.0837136209,0.0845773220,0.0143312402,0.0146591021,0.0075148139,0.0074800584,0.0000000000,0.0000000000,0.0913669318,0.1034969687,0.1036163196,0.9618200064,0.0318658501,0.0363240913,0.0162752457,0.0215032510,0.0000000003,0.0000000000,0.0000000000,0.0000000000,-0.0093905069,-0.0471178293,0.0020501707,-0.0091615869,-0.0471066833,-0.0009444027
13:47:24:24.861,61,0.0000000000,0.0000000000,0.0000000000,0.0007023216,0.0000000000,0.0359166525,0.2638785243,0.0000000000,0.0000000000,0.0177307781,0.0000000000,0.0000000000,0.0359320790,0.2638897002,0.0071963575,0.0128752459,0.0000000000,0.0220193882,0.0205981936,0.0369463377,0.1870299131,0.0084427362,0.0000000000,0.0000000000,0.0000000000,0.0803640336,0.0638016015,0.0222644545,0.0216956418,0.0387348868,0.0322083570,0.0875334293,0.0140982335,0.1769253612,0.1161536127,0.0832873210,0.0841499791,0.0144004859,0.0147389248,0.0074509857,0.0074154348,0.0000000000,0.0000000000,0.0911859199,0.1036774814,0.1037949026,0.9617967606,0.0318426155,0.0363393575,0.0162003208,0.0214284882,0.0000000004,0.0000000000,0.0000000000,0.0000000000,-0.0100531094,-0.0473110005,0.0020264925,-0.0098170200,-0.0472998768,-0.0009800448
13:47:24:25.861,61,0.0000000000,0.0000000000,0.0000000000,0.0016926577,0.0000000000,0.0363017321,0.2642273605,0.0000000000,0.0000000000,0.0187997501,0.0000000000,0.0000000000,0.0363174900,0.2642382979,0.0072092437,0.0129430946,0.0000000000,0.0221133884,0.0206966456,0.0370207988,0.1873246431,0.0083555635,0.0000000000,0.0000000000,0.0000000000,0.0808026195,0.0640269071,0.0222677831,0.0217020046,0.0388267338,0.0322842374,0.0874240249,0.0141441198,0.1764582247,0.1157102510,0.0829916373,0.0838459507,0.0144511322,0.0148037532,0.0073921448,0.0073591471,0.0000000000,0.0000000000,0.0908435509,0.1034605727,0.1035770476,0.9618516564,0.0318581611,0.0363775268,0.0161466282,0.0213644300,0.0000000003,0.0000000000,0.0000000000,0.0000000000,-0.0106482171,-0.0476157181,0.0020139553,-0.0104211085,-0.0476046018,-0.0010125389
13:47:24:26.861,61,0.0000000000,0.0000000000,0.0000000000,0.0017876128,0.0000000000,0.0366696939,0.2652922571,0.0000000000,0.0000000000,0.0189156570,0.0000000000,0.0000000000,0.0366859138,0.2653027475,0.0072142933,0.0130266733,0.0000000000,0.0222750865,0.0208722558,0.0370899439,0.1872888356,0.0084828213,0.0000000000,0.0000000000,0.0000000000,0.0806326047,0.0637401193,0.0223130602,0.0217525996,0.0388138071,0.0322555825,0.0872857347,0.0142735187,0.1702714562,0.1111173034,0.0825602785,0.0834023356,0.0145528810,0.0149075985,0.0073154643,0.0072785816,0.0000000000,0.0000000000,0.0907525644,0.1042565703,0.1043675095,0.9618197083,0.0318981893,0.0364766605,0.0160669219,0.0212753881,0.0000000003,0.0000000000,0.0000000000,0.0000000000,-0.0107132904,-0.0478058681,0.0020227863,-0.0104790404,-0.0477947816,-0.0010154597
13:47:24:27.862,61,0.0000000000,0.0000000000,0.0000000000,0.0022946319,0.0000000000,0.0368860960,0.2658424079,0.0000000000,0.0000000000,0.0194523800,0.0000000000,0.0000000000,0.0369025841,0.2658525407,0.0072414405,0.0130029470,0.0000000000,0.0223694853,0.0209854133,0.0372661799,0.1905289590,0.0084634805,0.0000000000,0.0000000000,0.0000000000,0.0810868666,0.0641090274,0.0222937446,0.0217318460,0.0389525145,0.0323963091,0.0870574564,0.0142849851,0.1690872163,0.1101101637,0.0822934434,0.0831072703,0.0146339070,0.0150044821,0.0072590713,0.0072173742,0.0000000000,0.0000000000,0.0904561058,0.1043340936,0.1044402048,0.9616878629,0.0317958854,0.0363568105,0.0159904305,0.0211581495,0.0000000004,0.0000000000,0.0000000000,0.0000000000,-0.0110113211,-0.0477370434,0.0020022711,-0.0107883085,-0.0477259234,-0.0010321998
13:47:24:28.863,61,0.0000000000,0.0000000000,0.0000000000,0.0026264738,0.0000000000,0.0370617621,0.2666900754,0.0000000000,0.0000000000,0.0198372062,0.0000000000,0.0000000000,0.0370785221,0.2666999698,0.0072741657,0.0130855292,0.0000000000,0.0225133076,0.0210945848,0.0372618251,0.1898019314,0.0086786645,0.0000000000,0.0000000000,0.0000000000,0.0813368633,0.0642292798,0.0223298110,0.0217504576,0.0389582068,0.0323369876,0.0871900916,0.0143874045,0.1683188975,0.1094375625,0.0819714442,0.0827872977,0.0146772321,0.0150486892,0.0071946913,0.0071496903,0.0000000000,0.0000000000,0.0899362639,0.1043761522,0.1044797972,0.9618543386,0.0316931643,0.0362739526,0.0158863124,0.0210431181,0.0000000002,0.0000000000,0.0000000000,0.0000000000,-0.0112261809,-0.0480216034,0.0020093196,-0.0109907491,-0.0480105244,-0.0010426511
