Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
13:45:29:03.866,61,0.0042546340,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0344858319,0.0306297764,0.0042638825,0.0000000000,0.0158645939,0.0000000000,0.0000000000,0.0345014855,0.0306119006,0.1022037789,0.0172275621,0.0000000000,0.0446643792,0.0238320846,0.0077074473,0.0080534033,0.0000000000,0.0069273030,0.6640687585,0.6888033748,0.0000000000,0.0000000000,0.3223482668,0.3436490297,0.0910330862,0.0847421885,0.1300824881,0.0349863209,0.3399417102,0.2303221226,0.0731254444,0.0756391510,0.0663974732,0.0633166283,0.0260465313,0.0298324116,0.0079259193,0.0079175159,0.0337970294,0.0000000000,0.0000000000,0.0069415527,0.1486937106,0.1802115291,0.0772996172,0.0809246451,0.0000000475,0.0000000000,0.0000000000,0.0000000000,-0.0088158287,-0.0051317513,-0.0005719988,-0.0091232918,-0.0051202923,-0.0009311095
13:45:29:04.867,61,0.0038877153,0.0000000000,0.0000000000,0.0004453861,0.0000000000,0.0356645733,0.0345206745,0.0038961687,0.0000000000,0.0168159194,0.0000000000,0.0000000000,0.0356806293,0.0345035307,0.0981640443,0.0176166724,0.0000000000,0.0430234894,0.0225682426,0.0072351736,0.0079105664,0.0000000000,0.0066865659,0.6730776429,0.6973798871,0.0000000000,0.0000000000,0.3227798939,0.3440031409,0.0903575048,0.0840727463,0.1272972822,0.0321054719,0.3524920344,0.2442608923,0.0737734661,0.0762564242,0.0641992539,0.0615390949,0.0279828385,0.0317875445,0.0107430527,0.0107353944,0.0338124260,0.0000000000,0.0000000000,0.0071891146,0.1519012898,0.1839023232,0.0788392276,0.0821267441,0.0000000443,0.0000000000,0.0000000000,0.0000000000,-0.0093421675,-0.0050270259,-0.0006295484,-0.0096594319,-0.0050155818,-0.0009830036
13:45:29:05.867,61,0.0035500971,0.0000000000,0.0000000000,0.0015454091,0.0000000000,0.0366119631,0.0360423774,0.0035578294,0.0000000000,0.0180556085,0.0000000000,0.0000000000,0.0366284959,0.0360263474,0.0920567811,0.0179635920,0.0000000000,0.0417073555,0.0216693692,0.0068032737,0.0077977292,0.0000000000,0.0064518605,0.6904795766,0.7129302025,0.0000000000,0.0000000000,0.3224909306,0.3434189260,0.0895937383,0.0833178610,0.1238527447,0.0294791143,0.3603861928,0.2528097928,0.0743454248,0.0768174976,0.0629442558,0.0604239367,0.0307363495,0.0347822532,0.0131459907,0.0131389331,0.0339039341,0.0000000000,0.0000000000,0.0073852967,0.1620538086,0.1960067600,0.0828806534,0.0862189531,0.0000000406,0.0000000000,0.0000000000,0.0000000000,-0.0100286640,-0.0049871281,-0.0006985231,-0.0103282649,-0.0049757063,-0.0010478143
13:45:29:06.867,61,0.0032394163,0.0000000000,0.0000000000,0.0034396185,0.0000000000,0.0377608500,0.0369421504,0.0032464906,0.0000000000,0.0201185048,0.0000000000,0.0000000000,0.0377773941,0.0369271711,0.0892467052,0.0181692410,0.0000000000,0.0405469015,0.0207428541,0.0063653532,0.0076933396,0.0000000000,0.0062143160,0.6968033910,0.7184838653,0.0000000000,0.0000000000,0.3245158195,0.3450856209,0.0889924914,0.0827831551,0.1223540604,0.0278651379,0.3789663911,0.2723657787,0.0762461796,0.0787264779,0.0611728020,0.0589706190,0.0322224200,0.0362469666,0.0160991158,0.0160933193,0.0339027494,0.0000000000,0.0000000000,0.0076118661,0.1654412001,0.1998043805,0.0845676661,0.0878052935,0.0000000348,0.0000000000,0.0000000000,0.0000000000,-0.0111755095,-0.0056406260,-0.0007664901,-0.0114801098,-0.0056292415,-0.0011580309
13:45:29:07.868,61,0.0029535114,0.0000000000,0.0000000000,0.0057225754,0.0000000000,0.0386509709,0.0374887213,0.0029599834,0.0000000000,0.0225990526,0.0000000000,0.0000000000,0.0386674777,0.0374747366,0.0876868516,0.0183540415,0.0000000000,0.0396794900,0.0199762471,0.0059575886,0.0075681624,0.0000000000,0.0059503042,0.7009850740,0.7220980525,0.0000000000,0.0000000000,0.3267454207,0.3468558192,0.0885657817,0.0823873281,0.1214464158,0.0267666318,0.3849838972,0.2785755098,0.0772769973,0.0797661468,0.0601659045,0.0580673888,0.0333162099,0.0373301245,0.0176672451,0.0176619329,0.0339293778,0.0000000000,0.0000000000,0.0078368848,0.1675978601,0.2021039873,0.0858308375,0.0889502913,0.0000000354,0.0000000000,0.0000000000,0.0000000000,-0.0125542022,-0.0063456595,-0.0008516056,-0.0128685124,-0.0063343272,-0.0012891536
13:45:29:08.869,61,0.0026904000,0.0000000000,0.0000000000,0.0072886241,0.0000000000,0.0395678245,0.0337905213,0.0026963193,0.0000000000,0.0242975783,0.0000000000,0.0000000000,0.0395850167,0.0337784849,0.0862919912,0.0186354443,0.0000000000,0.0388920866,0.0193572324,0.0056069796,0.0074054459,0.0000000000,0.0056667984,0.7098705769,0.7300713062,0.0000000000,0.0000000000,0.3272593617,0.3471750617,0.0880551934,0.0818279982,0.1188518405,0.0258439947,0.3848902881,0.2767992616,0.0776197016,0.0801471323,0.0595632158,0.0574645847,0.0342242457,0.0382444486,0.0187339578,0.0187287312,0.0340123139,0.0000000000,0.0000000000,0.0079373131,0.1735403836,0.2086666822,0.0886179805,0.0917856768,0.0000000302,0.0000000000,0.0000000000,0.0000000000,-0.0135037117,-0.0076701194,-0.0008519432,-0.0138213802,-0.0076588690,-0.0013742405
13:45:29:09.868,61,0.0149096353,0.0000000000,0.0000000000,0.0075926618,0.0000000000,0.0424663424,0.0036456916,0.0149258049,0.0000000000,0.0246413574,0.0000000000,0.0000000000,0.0424856804,0.0036345690,0.0848458335,0.0187977273,0.0000000000,0.0382705368,0.0187766142,0.0052860398,0.0072254916,0.0000000000,0.0053887265,0.7129222751,0.7329064012,0.0000000000,0.0000000000,0.3335151076,0.3516548872,0.0876469761,0.0812778845,0.1180005148,0.0251429416,0.3861428201,0.2780807614,0.0782105178,0.0808466971,0.0590817146,0.0569543466,0.0349980816,0.0390401855,0.0194573477,0.0194524247,0.0342938751,0.0000000000,0.0000000000,0.0080354651,0.1779534072,0.2115136981,0.0904753134,0.0936779976,0.0000000213,0.0000000000,0.0000000000,0.0000000000,-0.0136885531,-0.0067909658,-0.0009293701,-0.0140059050,-0.0067796335,-0.0013957142
13:45:29:10.869,61,0.1067036465,0.0288958754,0.0000000000,0.0057757818,0.0000000000,0.0489383526,0.0000000000,0.1067227498,0.0286455583,0.0226282906,0.0000000000,0.0000000000,0.0489547700,0.0000000000,0.0801930800,0.0188388135,0.0000000000,0.0377235040,0.0182260554,0.0049978835,0.0069399760,0.0000000000,0.0052977917,0.7146810889,0.7345777154,0.0000000000,0.0000000000,0.3586765230,0.3740664423,0.0872920081,0.0807328969,0.1184649840,0.0244859979,0.3979376256,0.3004434705,0.0827363580,0.0875621140,0.0587915294,0.0566367954,0.0358794816,0.0401051715,0.0194292497,0.0194246825,0.0357462130,0.0000000000,0.0000000000,0.0080754207,0.1873527467,0.2158958316,0.1006649807,0.1023436114,0.0000000214,0.0000000000,0.0000000000,0.0000000000,-0.0124220736,0.0147003457,-0.0022528437,-0.0128930295,0.0147132054,-0.0013660879
13:45:29:11.870,61,0.2462590188,0.1774722934,0.0000000000,0.0024010343,0.0000000000,0.0552463941,0.0000000000,0.2462781817,0.1769244671,0.0189925153,0.0000000000,0.0000000000,0.0552569516,0.0000000000,0.0724099576,0.0189129859,0.0000000000,0.0371708870,0.0177627560,0.0047788233,0.0065159374,0.0000000000,0.0054221912,0.7205321193,0.7396409512,0.0000000000,0.0000000000,0.3660323918,0.3806395233,0.0870874450,0.0803032815,0.1253426820,0.0234149583,0.4236679077,0.3250424266,0.1022342816,0.1094482392,0.0588341020,0.0566179417,0.0423837118,0.0473273546,0.0175030865,0.0175032560,0.0442262404,0.0000000000,0.0000000000,0.0081083486,0.2330337167,0.2642676830,0.1354326606,0.1327302158,0.0000000361,0.0000000000,0.0000000000,0.0000000000,-0.0096602328,0.0903655067,-0.0068670558,-0.0108284000,0.0903842300,-0.0012365771
13:45:29:12.870,61,0.6124285460,0.3704493046,0.0006731746,0.0000000000,0.0000000000,0.0674408302,0.0000000000,0.6108883619,0.3699139059,0.0000000000,0.0000000000,0.0000000000,0.0674369931,0.0000000000,0.0702788755,0.0190128833,0.0000000000,0.0366647393,0.0175469872,0.0047085807,0.0060417517,0.0000000000,0.0055481195,0.7216685414,0.7410390973,0.0000000000,0.0000000000,0.3683665395,0.3815516531,0.0879445449,0.0803281814,0.1440132409,0.0226490498,0.4365094304,0.3328029513,0.1203570515,0.1271167845,0.0679251626,0.0654129460,0.0611128472,0.0704129785,0.0227879193,0.0228337180,0.0535396673,0.0000000000,0.0000000000,0.0081749074,0.2470826209,0.2867582738,0.1653545499,0.1590974480,0.0000000618,0.0000000000,0.0000000000,0.0000000000,0.0035902373,0.1886543632,-0.0095579140,0.0000418657,0.1886825860,0.0018598351
13:45:29:13.870,61,0.8490843773,0.2299033701,0.0061414111,0.0000000000,0.0000000000,0.0637118146,0.0000000000,0.8490592837,0.2296520025,0.0000000000,0.0000000000,0.0000000000,0.0637066737,0.0000000000,0.0691227913,0.0191076770,0.0000000000,0.0356757827,0.0172832776,0.0046974649,0.0056559993,0.0000000000,0.0070259091,0.7141898870,0.7413637638,0.0000000000,0.0000000000,0.3842274547,0.4112591147,0.0885484815,0.0802930295,0.1510731131,0.0219048876,0.5030204654,0.3583404720,0.1703060120,0.1836826354,0.0732239410,0.0701199397,0.0881484002,0.1013087779,0.0232425015,0.0233537834,0.0657296628,0.0000000000,0.0000000000,0.0081769265,0.2519386709,0.2957735062,0.2241537273,0.2228703350,0.0000000914,0.0000000000,0.0000000000,0.0000000000,0.0061641224,0.1170837209,-0.0051304866,0.0034296010,0.1171060055,0.0018915802
13:45:29:14.871,61,0.8931183815,0.1800848842,0.0044003474,0.0000000000,0.0000000000,0.0564852357,0.0000000000,0.8934494257,0.1798810065,0.0000000000,0.0000000000,0.0000000000,0.0564806797,0.0000000000,0.0684202462,0.0194432065,0.0000000000,0.0348750763,0.0170740671,0.0047474164,0.0053107678,0.0000000000,0.0092672268,0.7066953182,0.7393758893,0.0000000000,0.0000000000,0.3888734579,0.4191861749,0.0902427956,0.0804443881,0.1546670347,0.0212142039,0.5211385489,0.3661099374,0.1844311059,0.1995897144,0.0780965313,0.0735738724,0.0975669324,0.1115840822,0.0228785425,0.0230461247,0.0749450549,0.0000000000,0.0000000000,0.0081296377,0.2544896305,0.3004712462,0.2424235344,0.2422468662,0.0000001000,0.0000000000,0.0000000000,0.0000000000,0.0055225231,0.0917075500,-0.0039880667,0.0024701124,0.0917284489,0.0013642884
13:45:29:15.871,61,0.8802396059,0.1684104651,0.0074462509,0.0000000000,0.0000000000,0.0544056371,0.0000000000,0.8805591464,0.1682626456,0.0000000000,0.0000000000,0.0000000000,0.0544008799,0.0000000000,0.0680102780,0.0198688284,0.0000000000,0.0341132842,0.0169188716,0.0048080287,0.0050005116,0.0000000000,0.0106328549,0.7039442658,0.7385657430,0.0000000000,0.0000000000,0.3848033845,0.4134951234,0.0909695402,0.0804420337,0.1562023163,0.0205647964,0.5111641288,0.3686928153,0.1767756790,0.1910370290,0.0807604492,0.0754235089,0.1020675674,0.1165070832,0.0231931061,0.0233877245,0.0785846487,0.0000000000,0.0000000000,0.0080491705,0.2558023036,0.3030052185,0.2501119077,0.2507146001,0.0000001125,0.0000000000,0.0000000000,0.0000000000,0.0073223412,0.0857659951,-0.0033482360,0.0042835427,0.0857864916,0.0016349503
13:45:29:16.872,61,0.7123866081,0.3223100007,0.0054416303,0.0000000000,0.0000000000,0.0698394030,0.0000000000,0.7124286294,0.3219388425,0.0000000000,0.0000000000,0.0000000000,0.0698379800,0.0000000000,0.0679987669,0.0200471971,0.0000000000,0.0335558802,0.0168178510,0.0048452062,0.0046511977,0.0000000000,0.0113167800,0.7036272287,0.7383444905,0.0000000000,0.0000000000,0.3604231775,0.3833255768,0.0911121964,0.0803874061,0.1567578018,0.0199921113,0.4777914286,0.3584351242,0.1468119770,0.1530926526,0.0819833428,0.0764057860,0.0964940488,0.1034071594,0.0253090747,0.0254827980,0.0801235065,0.0000000000,0.0000000000,0.0080457404,0.2564274669,0.3038900793,0.2014404982,0.1963869184,0.0000001651,0.0000000000,0.0000000000,0.0000000000,0.0064499825,0.1641454399,-0.0074435845,0.0028753066,0.1641718745,0.0023809704
13:45:29:17.873,61,0.4818301499,0.3143549860,0.0000000000,0.0009654074,0.0000000000,0.0779016837,0.0000000000,0.4816372693,0.3135633469,0.0164866149,0.0000000000,0.0000000000,0.0779001638,0.0000000000,0.0677717775,0.0201961454,0.0000000000,0.0332857035,0.0167396739,0.0048204539,0.0042994409,0.0000000000,0.0114972712,0.7065778971,0.7383525372,0.0000000000,0.0000000000,0.3542194366,0.3754369020,0.0911975950,0.0803991556,0.1549078524,0.0194548666,0.4658050239,0.3527969718,0.1335086673,0.1394160241,0.0815974027,0.0763083026,0.0813071653,0.0865672603,0.0263759885,0.0265388656,0.0796251148,0.0000000000,0.0000000000,0.0079588974,0.2567671239,0.3014735281,0.1799269617,0.1733620614,0.0000002440,0.0000000000,0.0000000000,0.0000000000,-0.0072979033,0.1600748003,-0.0109120430,-0.0099582877,0.1600999236,-0.0011093321
13:45:29:18.873,61,0.3199591637,0.2514626086,0.0000000000,0.0055143042,0.0000000000,0.0824212879,0.0000000000,0.3198415637,0.2507049739,0.0224401131,0.0000000000,0.0000000000,0.0824205652,0.0000000000,0.0674318001,0.0204213355,0.0000000000,0.0331261978,0.0167192612,0.0047915163,0.0039832848,0.0000000000,0.0113786086,0.7102105021,0.7386149764,0.0000000000,0.0000000000,0.3505098224,0.3697543442,0.0911666378,0.0803022161,0.1460790783,0.0189911816,0.4323671162,0.3166148663,0.1189875752,0.1243481189,0.0808190256,0.0759126842,0.0727501810,0.0777682886,0.0270088967,0.0271595810,0.0784301758,0.0000000000,0.0000000000,0.0078306915,0.2568612993,0.2998991013,0.1645113677,0.1600292921,0.0000002612,0.0000000000,0.0000000000,0.0000000000,-0.0110184439,0.1280475259,-0.0096930442,-0.0126687055,0.1280693710,-0.0017234993
13:45:29:19.873,61,0.2486054897,0.1776670367,0.0000000000,0.0104917753,0.0000000000,0.0848566964,0.0000000000,0.2486021072,0.1770005971,0.0280979034,0.0000000000,0.0000000000,0.0848565698,0.0000000000,0.0669667572,0.0204640739,0.0000000000,0.0329582915,0.0166281797,0.0047154943,0.0036809149,0.0000000000,0.0111439666,0.7122096419,0.7388330698,0.0000000000,0.0000000000,0.3485901058,0.3669203818,0.0909560323,0.0800960511,0.1385838687,0.0185795724,0.4206208885,0.3063797653,0.1077009365,0.1130053177,0.0781375319,0.0739644766,0.0663845316,0.0713687390,0.0272848122,0.0274237432,0.0757200718,0.0000000000,0.0000000000,0.0076386766,0.2542856634,0.2879825234,0.1533354670,0.1507739276,0.0000002432,0.0000000000,0.0000000000,0.0000000000,-0.0146339722,0.0904684886,-0.0078390297,-0.0156798661,0.0904870778,-0.0021800532
13:45:29:20.874,61,0.2013888657,0.1190783232,0.0000000000,0.0075397901,0.0000000000,0.0862508044,0.0000000000,0.2014262676,0.1185937971,0.0247465279,0.0000000000,0.0000000000,0.0862513259,0.0000000000,0.0667483285,0.0204501972,0.0000000000,0.0328338556,0.0164850559,0.0046157227,0.0034406758,0.0000000000,0.0108435517,0.7130104899,0.7385842204,0.0000000000,0.0000000000,0.3477083743,0.3655322492,0.0905478448,0.0797431245,0.1347785741,0.0183242150,0.4137499928,0.3007920086,0.1013871878,0.1066076830,0.0753034577,0.0715868324,0.0610832386,0.0659179762,0.0267172232,0.0268211104,0.0722070485,0.0000000000,0.0000000000,0.0074791219,0.2426820993,0.2705972791,0.1409365535,0.1403320879,0.0000001683,0.0000000000,0.0000000000,0.0000000000,-0.0131599866,0.0606288239,-0.0054846806,-0.0139339678,0.0606450737,-0.0017005828
13:45:29:21.874,61,0.1715874374,0.0753624216,0.0000000000,0.0000000000,0.0000000000,0.0871903449,0.0000000000,0.1716145575,0.0751253888,0.0098369131,0.0000000000,0.0000000000,0.0871912539,0.0000000000,0.0664842203,0.0203832071,0.0000000000,0.0326292254,0.0163228419,0.0045085563,0.0032151383,0.0000000000,0.0104990471,0.7139213085,0.7387040257,0.0000000000,0.0000000000,0.3467429876,0.3637499809,0.0900594518,0.0793282166,0.1295495778,0.0180432405,0.4078936577,0.2974497974,0.0957832038,0.1011034250,0.0733554810,0.0697430372,0.0583410561,0.0631248876,0.0263575539,0.0264459345,0.0681839064,0.0000000000,0.0000000000,0.0073074475,0.2391013205,0.2648444772,0.1361257136,0.1361873746,0.0000000568,0.0000000000,0.0000000000,0.0000000000,-0.0051705353,0.0383647606,-0.0028310753,-0.0057598636,0.0383793265,-0.0004456347
13:45:29:22.875,61,0.1463128924,0.0468696430,0.0000000000,0.0000000000,0.0000000000,0.0879778415,0.0000000000,0.1463547349,0.0466878563,0.0097212186,0.0000000000,0.0000000000,0.0879796222,0.0000000000,0.0663423389,0.0203269050,0.0000000000,0.0324107707,0.0161424223,0.0043931562,0.0030443422,0.0000000000,0.0102041960,0.7141252756,0.7384003401,0.0000000000,0.0000000000,0.3421313167,0.3595728576,0.0894299969,0.0788465962,0.1249485761,0.0178202000,0.4036995471,0.2947356701,0.0915802196,0.0969697982,0.0715834275,0.0680493936,0.0562014207,0.0611784831,0.0264711305,0.0265486725,0.0631398782,0.0000000000,0.0000000000,0.0071552293,0.2324642539,0.2590571940,0.1307312846,0.1320203841,0.0000000267,0.0000000000,0.0000000000,0.0000000000,-0.0052212663,0.0238539800,-0.0019632536,-0.0057431702,0.0238675475,-0.0004971285
13:45:29:23.875,61,0.1252817363,0.0214783121,0.0000000000,0.0000000000,0.0000000000,0.0884752125,0.0000000000,0.1253152639,0.0213450175,0.0097647086,0.0000000000,0.0000000000,0.0884776935,0.0000000000,0.0663481876,0.0202664044,0.0000000000,0.0321917310,0.0159617625,0.0042757955,0.0029232891,0.0000000000,0.0099412920,0.7142112255,0.7381363511,0.0000000000,0.0000000000,0.3392303288,0.3572854698,0.0888430029,0.0784349591,0.1214102134,0.0176437758,0.4015049934,0.2927079797,0.0881719142,0.0935317501,0.0703008771,0.0668050647,0.0547294803,0.0598556921,0.0265087262,0.0265777782,0.0597205646,0.0000000000,0.0000000000,0.0070050000,0.2281526178,0.2553641498,0.1260754168,0.1284611225,0.0000000170,0.0000000000,0.0000000000,0.0000000000,-0.0053368434,0.0109228417,-0.0011992832,-0.0057183816,0.0109354109,-0.0005421457
13:45:29:24.875,61,0.1121252328,0.0055292365,0.0000000000,0.0000000000,0.0000000000,0.0889430940,0.0000000000,0.1121637151,0.0053939037,0.0143217379,0.0000000000,0.0000000000,0.0889468938,0.0000000000,0.0663426593,0.0201819781,0.0000000000,0.0319506563,0.0157760400,0.0041645430,0.0028376570,0.0000000000,0.0096864123,0.7140089273,0.7376801372,0.0000000000,0.0000000000,0.3335600197,0.3519446850,0.0882292837,0.0780289918,0.1191753522,0.0174496975,0.4002717733,0.2916509509,0.0862642005,0.0916552097,0.0690312609,0.0656777471,0.0537074246,0.0589208081,0.0276037566,0.0276539028,0.0564869158,0.0000000000,0.0000000000,0.0068869987,0.2256954163,0.2534039617,0.1238271669,0.1266289800,0.0000000123,0.0000000000,0.0000000000,0.0000000000,-0.0079117008,0.0027996972,-0.0009808009,-0.0082426835,0.0028116852,-0.0008367386
13:45:29:25.876,61,0.0956978202,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0890204459,0.0000000000,0.0957216099,0.0000000000,0.0157085899,0.0000000000,0.0000000000,0.0890255943,0.0000000000,0.0664505661,0.0201023407,0.0000000000,0.0317426398,0.0156225543,0.0040569664,0.0027524587,0.0000000000,0.0093339672,0.7142513990,0.7376335859,0.0000000000,0.0000000000,0.3313107193,0.3494900763,0.0877129883,0.0776911527,0.1176435873,0.0172944963,0.3991706371,0.2900879383,0.0844788477,0.0897975415,0.0681748316,0.0648537353,0.0529175922,0.0581697598,0.0283105355,0.0283526760,0.0541802458,0.0000000000,0.0000000000,0.0067699496,0.2242121249,0.2521709204,0.1223234832,0.1253432631,0.0000000107,0.0000000000,0.0000000000,0.0000000000,-0.0087273382,-0.0047940537,-0.0005848357,-0.0090635642,-0.0047825500,-0.0009252207
13:45:29:26.876,61,0.0838489756,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0889666229,0.0000000000,0.0838606730,0.0000000000,0.0155016864,0.0000000000,0.0000000000,0.0889730379,0.0000000000,0.0669277757,0.0200737379,0.0000000000,0.0316265933,0.0154992631,0.0039699180,0.0027069401,0.0000000000,0.0090022236,0.7139928341,0.7371939421,0.0000000000,0.0000000000,0.3294463456,0.3479323983,0.0872170329,0.0773706585,0.1169036701,0.0172597487,0.3985551000,0.2892182171,0.0834025368,0.0886853635,0.0674797446,0.0641674325,0.0522655398,0.0575541072,0.0290484130,0.0290848184,0.0520052798,0.0000000000,0.0000000000,0.0067314547,0.2232359946,0.2513910234,0.1209827065,0.1242985278,0.0000000165,0.0000000000,0.0000000000,0.0000000000,-0.0086480714,-0.0107980520,-0.0001975945,-0.0088012647,-0.0107871518,-0.0009033148
13:45:29:27.876,61,0.0732648224,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0887583345,0.0000000000,0.0732763708,0.0000000000,0.0144490534,0.0000000000,0.0000000000,0.0887661204,0.0000000000,0.0674344376,0.0200436916,0.0000000000,0.0314852186,0.0153889973,0.0038941703,0.0026629735,0.0000000000,0.0086137587,0.7140432596,0.7370074391,0.0000000000,0.0000000000,0.3265129626,0.3448657990,0.0867751017,0.0770925432,0.1162602529,0.0172166657,0.3978299499,0.2877388299,0.0824702755,0.0877040774,0.0669008568,0.0635728538,0.0517442152,0.0570408329,0.0297766309,0.0298086759,0.0504830070,0.0000000000,0.0000000000,0.0066989525,0.2227349281,0.2510482967,0.1200618371,0.1235064492,0.0000000191,0.0000000000,0.0000000000,0.0000000000,-0.0080889054,-0.0152015164,0.0001288750,-0.0082511762,-0.0151909217,-0.0008582932
13:45:29:28.877,61,0.0629413649,0.0000000000,0.0000000000,0.0031246892,0.0000000000,0.0883334652,0.0000000000,0.0629484951,0.0000000000,0.0199010279,0.0000000000,0.0000000000,0.0883427784,0.0000000000,0.0677063689,0.0201084390,0.0000000000,0.0312515646,0.0152141703,0.0038093457,0.0026608869,0.0000000000,0.0081908600,0.7139496207,0.7367384434,0.0000000000,0.0000000000,0.3231023252,0.3412772417,0.0862979144,0.0767543241,0.1154988334,0.0170988254,0.3975031376,0.2871065736,0.0816511139,0.0868373141,0.0661758482,0.0628049448,0.0512874499,0.0565877743,0.0305235218,0.0305516459,0.0492167920,0.0000000000,0.0000000000,0.0066747298,0.2220877707,0.2506159544,0.1190730557,0.1224844903,0.0000000398,0.0000000000,0.0000000000,0.0000000000,-0.0111293159,-0.0183592811,0.0000731186,-0.0112907877,-0.0183488801,-0.0011154232
13:45:29:29.877,61,0.0573738515,0.0000000000,0.0000000000,0.0052908231,0.0000000000,0.0878788680,0.0000000000,0.0573788881,0.0000000000,0.0222665835,0.0000000000,0.0000000000,0.0878894031,0.0000000000,0.0680606812,0.0201771837,0.0000000000,0.0309808981,0.0150031690,0.0037306552,0.0026759219,0.0000000000,0.0078158565,0.7134855986,0.7360715866,0.0000000000,0.0000000000,0.3216153979,0.3398068845,0.0858858675,0.0764995590,0.1148121729,0.0169997569,0.3973441720,0.2866702974,0.0810135230,0.0861331597,0.0654521137,0.0620878004,0.0508213863,0.0561107323,0.0311578922,0.0311825126,0.0482695624,0.0000000000,0.0000000000,0.0067040036,0.2203282565,0.2497597784,0.1173133701,0.1205415428,0.0000000495,0.0000000000,0.0000000000,0.0000000000,-0.0124572627,-0.0212988481,0.0001591933,-0.0126102008,-0.0212886259,-0.0012159313
13:45:29:30.878,61,0.0507981777,0.0000000000,0.0000000000,0.0075955549,0.0000000000,0.0873847604,0.0000000000,0.0508012176,0.0000000000,0.0246694572,0.0000000000,0.0000000000,0.0873967186,0.0000000000,0.0681189671,0.0203493256,0.0000000000,0.0306613743,0.0148444911,0.0036555845,0.0026586731,0.0000000000,0.0074289562,0.7140830159,0.7363161445,0.0000000000,0.0000000000,0.3144897819,0.3329219818,0.0853550360,0.0760947391,0.1113951877,0.0168212038,0.3942626119,0.2817311585,0.0791254789,0.0838171020,0.0648244694,0.0614497289,0.0504677594,0.0557507500,0.0319253393,0.0319461897,0.0474216193,0.0000000000,0.0000000000,0.0066596926,0.2196859270,0.2495774627,0.1164717376,0.1196620539,0.0000000522,0.0000000000,0.0000000000,0.0000000000,-0.0138046555,-0.0239855051,0.0002342686,-0.0140145309,-0.0239753947,-0.0013163929
13:45:29:31.878,61,0.0377225243,0.0000000000,0.0000000000,0.0027774225,0.0000000000,0.0867640302,0.0000000000,0.0377232097,0.0000000000,0.0193689317,0.0000000000,0.0000000000,0.0867772996,0.0000000000,0.0681941956,0.0205371361,0.0000000000,0.0303856116,0.0147652095,0.0036138452,0.0026728441,0.0000000000,0.0069336831,0.7146369219,0.7365608811,0.0000000000,0.0000000000,0.3037209213,0.3208533823,0.0847896338,0.0756357014,0.1086737439,0.0166462064,0.3864855468,0.2723315358,0.0771407485,0.0813822299,0.0643544495,0.0609209724,0.0501990542,0.0554429814,0.0334314182,0.0334329158,0.0465218127,0.0000000000,0.0000000000,0.0066132862,0.2194545120,0.2495827228,0.1159204617,0.1190882027,0.0000000539,0.0000000000,0.0000000000,0.0000000000,-0.0108756758,-0.0264278427,0.0006210799,-0.0110804709,-0.0264178813,-0.0010841447
13:45:29:32.879,61,0.0225957427,0.0000000000,0.0000000000,0.0024245612,0.0000000000,0.0857517868,0.0000000000,0.0225985087,0.0000000000,0.0187888332,0.0000000000,0.0000000000,0.0857686475,0.0000000000,0.0683442578,0.0207265001,0.0000000000,0.0300974119,0.0146261333,0.0035438284,0.0026730015,0.0000000000,0.0064603351,0.7150380015,0.7367122173,0.0000000000,0.0000000000,0.3004878163,0.3173728883,0.0842730999,0.0752708465,0.1072304994,0.0164972749,0.3838006556,0.2691276073,0.0760235339,0.0800880119,0.0638123378,0.0603435859,0.0498315655,0.0550179817,0.0343819149,0.0343769640,0.0457023643,0.0000000000,0.0000000000,0.0065820920,0.2176656574,0.2485046983,0.1152036935,0.1183188781,0.0000000324,0.0000000000,0.0000000000,0.0000000000,-0.0105688609,-0.0296090841,0.0008507124,-0.0108658746,-0.0295992121,-0.0010632641
