frame,timestamp,upper_x_0,upper_y_0,upper_x_1,upper_y_1,upper_x_2,upper_y_2,upper_x_3,upper_y_3,upper_x_4,upper_y_4,upper_x_5,upper_y_5,upper_x_6,upper_y_6,upper_x_7,upper_y_7,upper_x_8,upper_y_8,upper_x_9,upper_y_9,upper_x_10,upper_y_10,upper_x_11,upper_y_11,lower_x_0,lower_y_0,lower_x_1,lower_y_1,lower_x_2,lower_y_2,lower_x_3,lower_y_3,lower_x_4,lower_y_4,lower_x_5,lower_y_5,lower_x_6,lower_y_6,lower_x_7,lower_y_7,lower_x_8,lower_y_8,lower_x_9,lower_y_9,lower_x_10,lower_y_10,lower_x_11,lower_y_11
260.0,4.317,772.3,2100.5,876.1,2023.4,984.5,1983.2,1077.2,2006.0,1176.1,1984.3,1283.0,2029.0,1368.3,2099.3,1320.8,2106.8,1179.1,2080.7,1077.3,2090.7,983.3,2083.4,819.7,2104.8,819.7,2104.8,977.3,2086.4,1071.3,2094.4,1172.5,2084.4,1320.8,2106.8,1368.3,2099.3,1279.6,2178.3,1179.1,2210.7,1072.7,2221.7,973.7,2215.0,865.1,2182.7,772.3,2100.5
261.0,4.333,770.6,2101.1,874.8,2024.0,983.9,1983.4,1076.6,2006.1,1175.6,1984.4,1282.5,2029.2,1368.3,2099.4,1320.7,2107.3,1178.7,2081.0,1076.8,2091.0,982.9,2083.8,817.9,2105.7,817.9,2105.7,976.9,2086.5,1070.8,2094.3,1172.0,2084.2,1320.7,2107.3,1368.3,2099.4,1279.2,2178.2,1178.7,2210.5,1072.2,2221.8,973.2,2215.3,864.0,2183.4,770.6,2101.1
262.0,4.35,771.3,2101.3,874.6,2024.1,983.3,1984.2,1076.1,2006.9,1175.5,1985.2,1282.2,2029.6,1367.3,2099.7,1319.9,2107.3,1178.9,2080.9,1076.4,2091.1,982.4,2083.8,818.4,2105.6,818.4,2105.6,976.7,2088.3,1070.8,2096.1,1172.5,2085.8,1319.9,2107.3,1367.3,2099.7,1279.2,2178.2,1179.0,2211.0,1072.1,2222.4,972.9,2215.9,864.0,2183.6,771.3,2101.3
263.0,4.367,771.6,2101.3,875.6,2024.2,984.4,1984.2,1076.8,2006.8,1175.6,1985.0,1282.3,2029.5,1367.9,2099.3,1320.5,2107.0,1178.9,2081.3,1077.1,2091.5,983.4,2084.4,818.9,2105.7,818.9,2105.7,977.6,2087.8,1071.3,2095.5,1172.3,2085.4,1320.5,2107.0,1367.9,2099.3,1279.2,2178.8,1178.8,2211.6,1072.6,2222.9,973.8,2216.4,864.8,2184.0,771.6,2101.3
264.0,4.383,773.1,2101.6,876.8,2023.9,985.6,1984.1,1078.0,2006.9,1176.7,1985.1,1283.5,2029.9,1368.8,2100.2,1321.5,2107.5,1180.1,2081.8,1078.3,2091.8,984.7,2084.6,820.6,2105.7,820.6,2105.7,979.2,2087.5,1072.9,2095.2,1174.0,2085.1,1321.5,2107.5,1368.8,2100.2,1280.8,2179.1,1180.5,2211.6,1074.3,2222.7,975.5,2216.2,866.3,2183.9,773.1,2101.6
265.0,4.4,774.5,2101.7,878.7,2024.0,987.7,1984.1,1079.6,2006.9,1177.7,1985.1,1284.7,2030.0,1370.4,2100.2,1323.3,2107.3,1181.1,2081.7,1079.9,2091.6,986.8,2084.5,822.1,2105.8,822.1,2105.8,981.8,2087.7,1075.0,2095.5,1175.4,2085.7,1323.3,2107.3,1370.4,2100.2,1282.5,2179.5,1182.3,2211.8,1076.7,2222.8,978.3,2216.4,868.5,2184.3,774.5,2101.7
266.0,4.417,774.6,2101.6,878.6,2024.1,987.5,1984.3,1079.9,2007.2,1178.5,1985.5,1285.8,2030.5,1371.3,2100.8,1324.1,2107.9,1181.7,2082.3,1080.1,2092.2,986.5,2084.9,822.2,2105.7,822.2,2105.7,981.1,2087.6,1074.9,2095.5,1175.7,2085.9,1324.1,2107.9,1371.3,2100.8,1283.3,2180.3,1182.6,2212.6,1076.5,2223.4,977.6,2216.6,868.2,2183.9,774.6,2101.6
267.0,4.433,775.5,2101.6,879.8,2024.1,989.0,1983.8,1080.9,2006.7,1178.7,1985.1,1285.9,2030.1,1371.6,2100.5,1324.4,2107.8,1181.8,2082.2,1081.0,2091.9,987.9,2084.7,823.1,2105.8,823.1,2105.8,982.6,2086.7,1075.8,2094.6,1175.9,2085.1,1324.4,2107.8,1371.6,2100.5,1283.4,2179.9,1183.0,2211.8,1077.6,2222.5,979.3,2216.0,869.5,2183.9,775.5,2101.6
268.0,4.45,775.8,2101.8,879.7,2024.1,988.2,1983.7,1081.2,2006.4,1180.2,1984.9,1287.1,2030.1,1371.9,2100.6,1324.7,2108.0,1183.3,2081.8,1081.3,2091.7,987.1,2084.5,823.4,2106.1,823.4,2106.1,981.3,2086.8,1075.5,2094.8,1176.8,2084.9,1324.7,2108.0,1371.9,2100.6,1284.0,2179.9,1183.7,2211.9,1077.2,2222.9,977.9,2216.2,869.0,2183.8,775.8,2101.8
269.0,4.467,776.4,2101.3,880.8,2023.2,990.2,1982.6,1082.5,2005.3,1180.8,1984.0,1287.7,2029.4,1372.7,2100.0,1325.6,2107.4,1184.2,2080.6,1082.9,2090.2,989.5,2083.1,823.9,2106.0,823.9,2106.0,984.1,2086.5,1077.6,2094.1,1178.2,2084.4,1325.6,2107.4,1372.7,2100.0,1285.2,2179.3,1185.4,2211.1,1079.6,2222.0,980.9,2215.6,870.6,2183.7,776.4,2101.3
270.0,4.483,777.1,2100.3,881.2,2022.3,990.5,1981.8,1083.3,2004.7,1182.0,1983.5,1289.3,2028.7,1374.4,2099.3,1327.4,2106.5,1185.4,2080.4,1083.7,2089.8,989.8,2082.4,824.8,2104.9,824.8,2104.9,984.4,2085.7,1078.5,2093.6,1179.5,2084.0,1327.4,2106.5,1374.4,2099.3,1287.0,2178.6,1186.9,2210.6,1080.6,2221.4,981.5,2214.9,871.3,2182.8,777.1,2100.3
271.0,4.5,777.6,2099.2,881.5,2021.3,990.5,1981.0,1083.5,2003.8,1182.4,1982.5,1289.7,2027.5,1374.4,2098.0,1327.3,2105.2,1185.8,2079.1,1083.9,2088.6,989.8,2081.2,825.3,2103.8,825.3,2103.8,984.4,2084.6,1078.7,2092.5,1180.0,2082.9,1327.3,2105.2,1374.4,2098.0,1287.4,2177.6,1187.6,2209.7,1081.0,2220.5,981.7,2214.0,871.6,2181.9,777.6,2099.2
272.0,4.517,777.3,2097.8,881.3,2020.7,990.2,1980.4,1082.8,2003.2,1181.3,1981.9,1288.6,2026.8,1374.1,2096.7,1326.9,2104.2,1184.7,2078.3,1083.2,2087.9,989.5,2080.5,824.7,2102.7,824.7,2102.7,983.6,2084.3,1077.5,2092.2,1178.4,2082.5,1326.9,2104.2,1374.1,2096.7,1286.0,2177.2,1185.7,2209.5,1079.6,2220.3,980.7,2213.7,871.0,2181.3,777.3,2097.8
273.0,4.533,777.9,2095.9,880.2,2022.0,988.7,1983.1,1081.4,2006.5,1180.4,1985.1,1287.4,2028.8,1372.2,2096.1,1325.6,2103.6,1183.8,2080.5,1081.9,2090.1,988.1,2082.0,825.2,2100.8,825.2,2100.8,982.8,2087.9,1076.9,2096.2,1178.2,2086.3,1325.6,2103.6,1372.2,2096.1,1285.3,2178.5,1185.6,2212.9,1078.9,2224.0,979.9,2216.9,870.4,2182.3,777.9,2095.9
274.0,4.55,780.1,2097.8,882.5,2029.6,990.0,1991.1,1080.7,2014.4,1177.6,1992.9,1283.4,2035.2,1368.1,2098.2,1321.5,2107.8,1180.4,2087.7,1080.8,2098.0,988.9,2089.7,826.8,2104.2,826.8,2104.2,981.8,2097.3,1073.7,2106.1,1172.6,2095.6,1321.5,2107.8,1368.1,2098.2,1278.9,2186.9,1179.3,2224.0,1075.0,2235.8,978.1,2228.0,870.8,2190.6,780.1,2097.8
275.0,4.567,784.8,2107.4,886.6,2040.4,994.2,1999.9,1079.6,2023.8,1169.7,2001.6,1275.2,2044.9,1361.6,2108.2,1314.7,2117.9,1172.5,2100.7,1079.8,2110.5,993.0,2102.6,832.1,2113.9,832.1,2113.9,986.5,2101.4,1072.9,2109.6,1164.8,2099.9,1314.7,2117.9,1361.6,2108.2,1270.9,2198.9,1171.7,2235.7,1074.2,2247.2,982.3,2239.7,875.5,2202.6,784.8,2107.4
276.0,4.583,795.3,2118.0,894.9,2043.1,1002.5,1997.5,1080.2,2020.3,1159.8,1999.2,1263.2,2047.5,1349.4,2118.7,1302.5,2127.2,1162.7,2100.2,1080.3,2108.3,1001.3,2102.3,843.2,2123.0,843.2,2123.0,994.9,2109.1,1073.4,2116.4,1154.8,2108.5,1302.5,2127.2,1349.4,2118.7,1259.2,2212.1,1162.0,2244.0,1075.1,2253.0,991.0,2246.9,884.8,2212.3,795.3,2118.0
277.0,4.6,813.3,2124.7,902.3,2031.3,1010.3,1976.9,1081.0,2000.2,1151.2,1978.9,1251.3,2037.5,1327.1,2125.8,1280.5,2134.0,1153.5,2087.6,1080.9,2093.4,1008.9,2089.0,860.9,2128.3,860.9,2128.3,1001.5,2133.5,1073.7,2140.2,1146.7,2132.8,1280.5,2134.0,1327.1,2125.8,1246.3,2243.2,1153.9,2282.7,1075.0,2292.4,996.0,2286.0,890.5,2242.8,813.3,2124.7
278.0,4.617,817.0,2128.8,903.5,2030.5,1012.9,1974.6,1079.7,1996.6,1145.5,1975.5,1244.3,2035.6,1318.1,2127.3,1271.9,2136.3,1148.3,2080.5,1080.1,2086.2,1012.3,2083.2,862.9,2132.1,862.9,2132.1,1004.3,2154.7,1072.8,2160.7,1141.9,2152.5,1271.9,2136.3,1318.1,2127.3,1239.6,2256.1,1148.4,2298.6,1073.8,2308.8,998.2,2303.1,891.4,2257.1,817.0,2128.8
279.0,4.633,822.0,2127.7,906.0,2026.7,1013.8,1970.3,1079.8,1991.9,1145.2,1970.3,1241.3,2031.3,1311.7,2124.9,1265.9,2133.8,1147.8,2073.1,1079.9,2079.4,1013.0,2076.7,866.7,2129.9,866.7,2129.9,1004.6,2160.2,1072.2,2166.2,1140.9,2157.0,1265.9,2133.8,1311.7,2124.9,1235.5,2256.4,1146.3,2300.7,1072.2,2311.9,997.4,2305.9,893.0,2258.3,822.0,2127.7
280.0,4.65,822.2,2123.1,906.3,2023.1,1014.4,1966.1,1078.0,1988.8,1139.6,1966.3,1235.8,2028.2,1308.8,2121.4,1261.9,2129.3,1142.5,2078.0,1078.4,2083.8,1013.7,2081.2,868.7,2124.4,868.7,2124.4,1006.5,2141.0,1071.6,2146.0,1136.2,2138.0,1261.9,2129.3,1308.8,2121.4,1230.8,2251.1,1141.8,2294.3,1071.5,2304.7,998.7,2299.5,893.8,2253.7,822.2,2123.1
281.0,4.667,825.5,2121.0,910.1,2019.8,1016.0,1962.3,1079.4,1984.0,1140.8,1961.8,1235.4,2022.9,1308.0,2116.4,1261.1,2124.2,1144.0,2070.1,1080.1,2076.4,1015.8,2074.4,871.3,2122.2,871.3,2122.2,1008.7,2133.8,1073.4,2138.5,1137.7,2130.3,1261.1,2124.2,1308.0,2116.4,1230.9,2239.6,1143.9,2279.8,1074.0,2290.2,1002.1,2285.7,898.9,2244.1,825.5,2121.0
282.0,4.683,827.7,2117.4,912.2,2016.2,1018.6,1957.9,1081.3,1979.5,1141.2,1957.8,1236.7,2019.3,1310.2,2112.8,1263.3,2121.0,1144.3,2068.1,1081.9,2073.8,1018.2,2072.0,874.1,2118.6,874.1,2118.6,1010.6,2132.2,1074.7,2137.0,1137.7,2129.6,1263.3,2121.0,1310.2,2112.8,1232.4,2239.9,1144.7,2281.7,1075.9,2291.6,1004.6,2287.1,901.1,2243.8,827.7,2117.4
283.0,4.7,828.8,2113.5,914.0,2014.3,1020.1,1957.6,1082.6,1978.0,1143.7,1956.7,1238.2,2016.7,1310.0,2107.9,1264.2,2117.3,1145.8,2058.3,1082.4,2064.5,1019.0,2062.8,873.0,2115.5,873.0,2115.5,1010.1,2145.7,1074.2,2151.1,1138.6,2142.7,1264.2,2117.3,1310.0,2107.9,1232.4,2239.3,1144.5,2283.1,1074.5,2293.7,1003.7,2288.7,901.3,2242.5,828.8,2113.5
284.0,4.717,834.7,2107.6,917.4,2006.3,1024.3,1949.9,1083.4,1971.3,1140.3,1949.9,1235.2,2011.3,1308.1,2104.4,1262.3,2111.5,1143.0,2057.0,1083.7,2061.9,1023.7,2060.2,880.4,2107.9,880.4,2107.9,1017.5,2134.0,1078.2,2139.0,1138.3,2131.9,1262.3,2111.5,1308.1,2104.4,1232.1,2236.4,1145.0,2279.6,1079.3,2289.1,1011.2,2284.6,907.1,2238.3,834.7,2107.6
285.0,4.733,837.8,2106.4,917.9,2006.6,1022.1,1952.6,1082.5,1973.1,1141.6,1951.7,1234.2,2010.4,1304.5,2101.2,1259.4,2108.5,1144.3,2050.2,1082.9,2056.1,1022.1,2054.3,881.9,2106.1,881.9,2106.1,1015.5,2146.0,1077.5,2151.3,1140.1,2142.3,1259.4,2108.5,1304.5,2101.2,1231.4,2233.8,1146.3,2280.0,1078.4,2290.8,1009.5,2286.3,907.9,2238.8,837.8,2106.4
286.0,4.75,839.2,2107.0,920.8,2003.0,1026.1,1945.0,1084.4,1965.8,1139.9,1943.3,1233.4,2005.2,1305.3,2100.0,1258.8,2106.7,1143.0,2052.4,1085.0,2058.1,1026.0,2057.3,885.5,2106.3,885.5,2106.3,1020.7,2127.6,1080.4,2131.7,1139.2,2123.9,1258.8,2106.7,1305.3,2100.0,1231.4,2230.9,1146.8,2275.0,1082.4,2285.6,1015.2,2282.1,912.3,2237.9,839.2,2107.0
287.0,4.767,840.3,2107.1,922.7,2004.5,1028.1,1948.0,1084.8,1967.5,1139.0,1946.3,1232.1,2005.9,1304.5,2099.0,1259.0,2106.2,1142.0,2045.6,1085.4,2051.1,1028.3,2050.7,884.6,2106.7,884.6,2106.7,1022.5,2141.7,1080.8,2145.8,1138.5,2137.7,1259.0,2106.2,1304.5,2099.0,1230.4,2230.5,1145.6,2274.1,1082.4,2284.4,1017.3,2281.3,914.2,2237.0,840.3,2107.1
288.0,4.783,841.1,2108.4,924.1,2003.0,1029.6,1943.6,1086.4,1964.2,1139.4,1941.5,1233.0,2003.8,1305.5,2099.3,1258.6,2106.2,1142.8,2054.7,1087.3,2060.2,1029.7,2060.2,888.1,2107.9,888.1,2107.9,1024.8,2121.1,1082.9,2124.4,1139.0,2117.2,1258.6,2106.2,1305.5,2099.3,1231.6,2229.5,1147.4,2272.5,1085.5,2282.8,1019.7,2280.1,916.2,2237.7,841.1,2108.4
289.0,4.8,841.1,2106.3,924.5,2005.3,1029.5,1948.9,1086.9,1968.6,1142.3,1947.1,1235.3,2005.9,1306.9,2097.1,1261.7,2105.2,1145.0,2047.3,1087.3,2053.2,1029.4,2052.7,885.3,2106.5,885.3,2106.5,1023.2,2141.0,1082.1,2145.5,1141.0,2137.1,1261.7,2105.2,1306.9,2097.1,1233.0,2229.3,1148.1,2274.6,1083.8,2285.5,1018.0,2281.9,915.4,2236.5,841.1,2106.3
290.0,4.817,842.6,2105.7,925.8,2003.8,1030.8,1946.4,1087.0,1966.2,1139.7,1943.0,1233.0,2002.2,1306.5,2093.5,1259.6,2101.5,1143.7,2053.1,1088.4,2059.7,1031.7,2059.9,889.0,2105.2,889.0,2105.2,1026.9,2126.5,1084.2,2129.6,1140.2,2121.2,1259.6,2101.5,1306.5,2093.5,1232.4,2226.7,1148.6,2273.4,1087.1,2285.0,1022.2,2282.9,918.8,2239.3,842.6,2105.7
291.0,4.833,841.0,2105.4,922.1,2004.9,1026.8,1949.5,1084.7,1969.9,1140.4,1948.5,1234.3,2007.6,1306.4,2098.9,1260.7,2106.3,1143.4,2051.7,1085.4,2057.0,1026.9,2055.9,886.0,2105.1,886.0,2105.1,1021.1,2138.8,1080.6,2143.6,1139.8,2135.9,1260.7,2106.3,1306.4,2098.9,1232.5,2231.8,1146.8,2277.8,1082.2,2288.0,1015.6,2284.0,913.5,2237.0,841.0,2105.4
292.0,4.85,841.7,2103.7,925.2,2002.2,1031.0,1945.9,1086.5,1965.8,1139.1,1943.2,1232.5,2001.9,1306.2,2092.9,1260.1,2100.8,1143.0,2050.1,1087.8,2056.4,1031.8,2056.4,887.5,2103.7,887.5,2103.7,1027.0,2129.1,1083.7,2132.4,1139.6,2123.8,1260.1,2100.8,1306.2,2092.9,1231.5,2226.2,1147.3,2272.2,1086.0,2283.7,1021.7,2281.1,917.6,2237.2,841.7,2103.7
293.0,4.867,841.4,2105.5,926.1,2005.3,1032.1,1948.5,1087.5,1968.2,1139.4,1945.7,1233.6,2003.9,1308.5,2093.9,1262.1,2102.1,1143.3,2052.9,1088.8,2059.2,1032.9,2059.4,887.4,2105.5,887.4,2105.5,1028.2,2129.7,1084.7,2132.8,1140.0,2124.7,1262.1,2102.1,1308.5,2093.9,1233.1,2226.2,1148.2,2271.7,1087.4,2282.8,1023.4,2280.7,919.1,2237.4,841.4,2105.5
294.0,4.883,841.6,2108.8,924.5,2005.6,1030.5,1946.3,1086.5,1967.0,1138.8,1944.9,1233.8,2006.6,1308.6,2100.7,1261.8,2108.1,1142.2,2056.7,1087.4,2061.6,1030.6,2061.4,888.3,2108.5,888.3,2108.5,1025.3,2125.9,1082.6,2129.6,1138.2,2122.9,1261.8,2108.1,1308.6,2100.7,1232.4,2231.5,1146.2,2274.8,1084.9,2284.4,1020.2,2281.3,916.7,2237.6,841.6,2108.8
295.0,4.9,844.5,2112.4,925.5,2009.4,1030.7,1950.9,1087.5,1972.9,1140.5,1949.7,1236.1,2011.7,1310.2,2105.7,1263.1,2111.8,1144.0,2068.3,1088.4,2073.3,1030.6,2072.6,892.7,2110.6,892.7,2110.6,1026.5,2122.3,1084.4,2126.6,1140.4,2120.2,1263.1,2111.8,1310.2,2105.7,1235.2,2234.8,1148.4,2279.9,1086.6,2289.5,1020.6,2285.8,918.2,2240.2,844.5,2112.4
296.0,4.917,843.6,2110.7,926.0,2009.7,1031.0,1953.4,1086.1,1973.8,1138.1,1951.6,1232.7,2010.6,1308.2,2102.2,1261.9,2108.6,1141.8,2058.0,1087.3,2063.3,1031.6,2063.1,889.7,2109.2,889.7,2109.2,1027.7,2134.1,1084.2,2138.0,1139.4,2131.0,1261.9,2108.6,1308.2,2102.2,1233.2,2230.7,1147.4,2274.6,1086.6,2284.4,1022.8,2281.5,919.8,2237.8,843.6,2110.7
297.0,4.933,844.1,2115.5,925.6,2007.1,1032.4,1943.9,1087.8,1967.5,1136.6,1942.7,1234.9,2008.9,1313.2,2108.8,1263.6,2113.5,1141.2,2078.9,1089.3,2083.4,1032.6,2083.5,896.0,2112.5,896.0,2112.5,1029.6,2096.6,1085.7,2099.7,1137.3,2095.4,1263.6,2113.5,1313.2,2108.8,1235.3,2235.3,1147.1,2277.6,1089.1,2286.1,1024.0,2283.2,919.9,2241.0,844.1,2115.5
298.0,4.95,845.1,2110.7,927.1,2012.8,1031.6,1959.2,1087.3,1979.2,1141.0,1956.5,1234.3,2012.7,1308.3,2100.4,1262.9,2107.9,1144.7,2057.5,1088.5,2064.1,1032.4,2063.7,890.0,2109.4,890.0,2109.4,1027.9,2147.3,1084.9,2151.5,1142.0,2142.7,1262.9,2107.9,1308.3,2100.4,1234.2,2233.1,1148.9,2281.3,1086.6,2292.7,1022.4,2289.5,919.9,2242.7,845.1,2110.7
299.0,4.967,844.5,2112.7,926.9,2010.0,1032.9,1952.4,1089.0,1972.9,1142.1,1950.2,1236.5,2010.3,1310.7,2103.2,1264.3,2110.5,1146.1,2058.8,1090.3,2064.6,1033.6,2064.5,890.6,2112.0,890.6,2112.0,1028.9,2135.2,1086.2,2138.8,1142.8,2130.9,1264.3,2110.5,1310.7,2103.2,1236.0,2233.8,1150.5,2278.4,1088.4,2289.1,1023.6,2286.2,919.7,2242.1,844.5,2112.7
300.0,4.983,846.0,2114.7,927.1,2008.5,1033.3,1947.3,1088.8,1970.6,1137.8,1945.7,1235.6,2009.8,1314.0,2107.3,1264.6,2112.2,1142.6,2079.2,1090.7,2084.1,1034.0,2084.1,897.7,2111.6,897.7,2111.6,1031.5,2100.5,1087.5,2103.6,1139.3,2098.7,1264.6,2112.2,1314.0,2107.3,1236.8,2234.9,1149.3,2278.7,1091.2,2287.6,1026.3,2285.0,922.2,2242.3,846.0,2114.7
301.0,5.0,846.6,2113.3,930.1,2015.7,1034.5,1962.1,1089.9,1981.3,1143.5,1958.9,1236.2,2014.0,1310.2,2100.9,1265.1,2108.9,1147.2,2055.4,1091.1,2062.4,1035.5,2062.3,890.4,2112.4,890.4,2112.4,1030.8,2152.8,1087.3,2156.7,1144.4,2147.4,1265.1,2108.9,1310.2,2100.9,1236.0,2231.9,1151.1,2279.3,1088.9,2291.1,1025.4,2288.2,922.9,2242.7,846.6,2113.3
302.0,5.017,847.2,2111.7,928.4,2012.0,1032.8,1957.4,1089.9,1977.4,1145.3,1955.3,1238.7,2012.6,1311.1,2102.1,1265.7,2109.9,1148.8,2055.3,1090.9,2061.5,1033.4,2060.9,891.7,2110.8,891.7,2110.8,1028.3,2149.9,1086.8,2154.4,1145.9,2145.6,1265.7,2109.9,1311.1,2102.1,1238.0,2234.1,1152.8,2282.2,1088.4,2293.6,1022.8,2290.0,920.9,2242.7,847.2,2111.7
303.0,5.033,847.8,2111.6,930.4,2008.3,1036.2,1951.3,1091.4,1971.4,1143.4,1948.3,1237.6,2006.9,1312.8,2099.3,1266.0,2106.2,1147.9,2056.6,1093.4,2062.7,1037.7,2063.1,894.4,2110.0,894.4,2110.0,1034.4,2133.4,1090.8,2136.3,1146.2,2127.9,1266.0,2106.2,1312.8,2099.3,1239.0,2229.1,1154.8,2275.1,1093.8,2286.4,1029.9,2284.6,925.1,2241.8,847.8,2111.6
304.0,5.05,846.1,2113.5,929.6,2012.3,1035.8,1955.3,1092.5,1975.8,1145.8,1952.5,1241.3,2011.0,1316.3,2101.9,1269.1,2109.8,1150.0,2063.9,1094.0,2070.4,1036.7,2070.5,893.1,2112.6,893.1,2112.6,1032.2,2135.5,1090.0,2139.0,1146.7,2130.9,1269.1,2109.8,1316.3,2101.9,1241.2,2234.5,1155.0,2282.3,1092.6,2293.5,1027.1,2290.9,922.9,2245.3,846.1,2113.5
305.0,5.067,846.6,2112.8,928.2,2006.0,1035.4,1944.6,1092.1,1967.2,1143.0,1942.5,1240.5,2006.8,1317.1,2104.8,1268.1,2110.9,1147.4,2073.3,1093.6,2078.7,1035.8,2078.8,897.7,2110.8,897.7,2110.8,1032.4,2106.1,1089.8,2109.2,1143.7,2103.3,1268.1,2110.9,1317.1,2104.8,1240.5,2236.1,1153.4,2281.3,1093.3,2291.2,1027.2,2288.5,922.2,2244.7,846.6,2112.8
306.0,5.083,847.9,2108.8,929.6,2008.4,1035.4,1953.4,1091.7,1973.9,1145.9,1951.1,1240.3,2009.0,1314.4,2099.0,1268.4,2106.4,1149.5,2055.8,1092.8,2061.7,1036.1,2061.3,893.4,2107.5,893.4,2107.5,1031.6,2144.5,1089.1,2148.7,1147.0,2140.2,1268.4,2106.4,1314.4,2099.0,1240.1,2233.4,1154.2,2283.1,1090.9,2294.5,1026.0,2291.2,922.6,2243.0,847.9,2108.8
307.0,5.1,846.6,2110.7,931.6,2011.0,1038.3,1954.3,1094.0,1974.2,1146.8,1950.6,1240.7,2008.4,1316.4,2097.4,1269.5,2105.9,1151.4,2060.1,1096.0,2067.0,1039.8,2067.5,893.1,2110.5,893.1,2110.5,1035.9,2131.0,1092.5,2133.7,1148.6,2124.5,1269.5,2105.9,1316.4,2097.4,1241.0,2228.0,1156.9,2274.6,1095.3,2286.7,1031.1,2285.1,925.5,2242.5,846.6,2110.7
308.0,5.117,846.6,2114.9,928.8,2010.4,1035.2,1951.1,1092.7,1972.4,1146.5,1948.7,1242.3,2010.3,1317.0,2105.3,1269.1,2112.4,1150.8,2066.8,1094.2,2072.5,1035.9,2072.5,895.1,2113.9,895.1,2113.9,1031.8,2124.4,1090.3,2127.8,1147.4,2120.3,1269.1,2112.4,1317.0,2105.3,1242.0,2234.7,1156.2,2280.0,1093.3,2290.7,1026.9,2288.0,922.6,2244.5,846.6,2114.9
309.0,5.133,846.0,2112.3,930.4,2008.8,1037.6,1950.5,1093.8,1971.1,1146.6,1947.7,1241.8,2007.5,1317.1,2100.4,1270.0,2107.9,1150.8,2060.5,1095.3,2066.5,1038.5,2067.0,893.4,2111.5,893.4,2111.5,1034.3,2129.3,1091.5,2132.3,1147.8,2124.2,1270.0,2107.9,1317.1,2100.4,1241.7,2230.7,1156.0,2276.9,1094.1,2288.1,1029.2,2286.0,923.6,2242.4,846.0,2112.3
310.0,5.15,848.2,2112.1,929.5,2007.4,1035.8,1948.5,1093.1,1970.4,1146.4,1946.3,1242.4,2008.6,1317.4,2104.1,1269.5,2110.4,1150.6,2067.9,1094.5,2073.5,1036.4,2073.2,897.7,2110.5,897.7,2110.5,1032.9,2117.9,1091.1,2121.4,1147.6,2114.2,1269.5,2110.4,1317.4,2104.1,1242.5,2233.6,1156.5,2278.6,1094.2,2288.9,1027.8,2286.1,923.4,2242.3,848.2,2112.1
311.0,5.167,847.7,2109.0,929.6,2007.2,1034.5,1951.8,1091.4,1972.6,1146.1,1949.7,1240.2,2008.4,1314.2,2099.7,1268.1,2105.8,1149.9,2057.6,1092.6,2063.3,1035.2,2062.9,894.4,2107.1,894.4,2107.1,1031.4,2132.3,1089.5,2136.2,1147.6,2128.0,1268.1,2105.8,1314.2,2099.7,1240.5,2226.8,1155.2,2272.7,1091.6,2283.6,1026.3,2280.6,923.1,2235.9,847.7,2109.0
312.0,5.183,844.0,2111.8,927.2,2004.8,1035.8,1943.9,1091.3,1966.4,1141.0,1942.0,1239.3,2006.3,1317.6,2104.6,1268.9,2110.0,1145.7,2071.5,1093.1,2076.5,1036.6,2076.7,895.2,2110.0,895.2,2110.0,1034.3,2102.8,1090.5,2105.5,1143.1,2100.0,1268.9,2110.0,1317.6,2104.6,1240.5,2232.6,1153.0,2274.9,1094.3,2284.1,1029.4,2281.9,922.3,2240.3,844.0,2111.8
313.0,5.2,847.2,2106.9,929.8,2009.1,1034.5,1956.9,1090.5,1976.7,1145.3,1954.0,1238.5,2009.4,1312.6,2096.5,1267.6,2103.6,1148.9,2052.0,1091.5,2058.7,1035.3,2058.2,891.7,2105.4,891.7,2105.4,1030.9,2148.7,1088.1,2153.1,1146.5,2143.5,1267.6,2103.6,1312.6,2096.5,1238.4,2228.5,1152.9,2277.4,1089.4,2289.3,1025.3,2285.9,922.6,2238.6,847.2,2106.9
314.0,5.217,846.5,2108.8,929.7,2010.2,1034.1,1956.0,1091.5,1975.6,1147.5,1953.4,1240.1,2009.7,1312.4,2097.9,1267.5,2105.5,1150.9,2052.0,1092.3,2058.7,1034.5,2058.4,891.0,2108.2,891.0,2108.2,1029.6,2143.4,1088.2,2147.7,1147.9,2138.2,1267.5,2105.5,1312.4,2097.9,1239.4,2226.2,1155.1,2271.9,1090.2,2283.6,1024.8,2280.4,922.3,2235.9,846.5,2108.8
315.0,5.233,847.6,2108.0,930.0,2006.1,1035.0,1950.9,1091.4,1970.9,1145.6,1948.1,1239.0,2006.1,1312.4,2097.3,1266.8,2103.8,1149.6,2052.9,1092.8,2059.3,1036.0,2059.3,893.6,2106.6,893.6,2106.6,1032.2,2134.2,1089.7,2137.9,1147.4,2128.9,1266.8,2103.8,1312.4,2097.3,1239.5,2225.6,1155.2,2270.9,1092.3,2282.3,1027.5,2279.7,923.8,2236.1,847.6,2108.0
