frame,timestamp,upper_x_0,upper_y_0,upper_x_1,upper_y_1,upper_x_2,upper_y_2,upper_x_3,upper_y_3,upper_x_4,upper_y_4,upper_x_5,upper_y_5,upper_x_6,upper_y_6,upper_x_7,upper_y_7,upper_x_8,upper_y_8,upper_x_9,upper_y_9,upper_x_10,upper_y_10,upper_x_11,upper_y_11,lower_x_0,lower_y_0,lower_x_1,lower_y_1,lower_x_2,lower_y_2,lower_x_3,lower_y_3,lower_x_4,lower_y_4,lower_x_5,lower_y_5,lower_x_6,lower_y_6,lower_x_7,lower_y_7,lower_x_8,lower_y_8,lower_x_9,lower_y_9,lower_x_10,lower_y_10,lower_x_11,lower_y_11
22.0,0.35,831.6,2019.0,922.7,1966.3,1018.5,1942.8,1094.5,1962.7,1177.1,1941.9,1276.8,1971.3,1364.7,2014.9,1324.5,2020.0,1182.0,2018.8,1096.7,2028.5,1020.1,2022.0,871.3,2021.2,871.3,2021.2,1020.2,2025.9,1097.8,2033.1,1182.2,2025.2,1324.5,2020.0,1364.7,2014.9,1283.1,2092.4,1188.9,2128.1,1100.2,2138.3,1017.9,2132.5,918.5,2098.2,831.6,2019.0
23.0,0.367,832.2,2018.9,923.2,1965.9,1019.0,1942.1,1095.1,1962.1,1177.7,1941.4,1277.4,1970.7,1365.5,2014.7,1325.3,2019.8,1182.7,2019.0,1097.4,2028.7,1020.7,2022.1,872.1,2021.1,872.1,2021.1,1020.7,2024.5,1098.2,2031.6,1182.5,2023.7,1325.3,2019.8,1365.5,2014.7,1283.6,2091.7,1189.4,2127.4,1100.7,2137.6,1018.4,2131.9,918.9,2097.7,832.2,2018.9
24.0,0.383,832.2,2017.5,922.9,1964.9,1018.5,1941.0,1095.0,1961.4,1178.2,1940.4,1277.6,1970.4,1365.5,2014.5,1325.3,2019.3,1182.9,2018.0,1097.0,2027.6,1020.0,2020.7,871.9,2019.6,871.9,2019.6,1020.2,2023.5,1098.1,2031.0,1182.9,2023.4,1325.3,2019.3,1365.5,2014.5,1283.8,2091.6,1189.8,2127.0,1100.5,2137.0,1017.9,2131.1,918.5,2096.6,832.2,2017.5
25.0,0.4,832.7,2017.0,923.6,1963.7,1018.9,1940.3,1095.3,1960.5,1178.0,1939.4,1278.1,1968.9,1366.4,2013.1,1326.0,2017.8,1182.7,2017.0,1097.3,2026.9,1020.4,2020.3,872.5,2018.7,872.5,2018.7,1020.3,2022.9,1098.1,2030.4,1182.4,2022.6,1326.0,2017.8,1366.4,2013.1,1284.2,2091.0,1189.3,2126.8,1100.5,2137.0,1018.0,2130.8,919.1,2096.0,832.7,2017.0
26.0,0.417,832.9,2016.3,922.7,1962.9,1018.0,1938.8,1094.8,1959.1,1178.4,1938.2,1277.8,1968.4,1365.6,2012.8,1325.3,2017.7,1183.3,2015.6,1097.1,2025.2,1019.8,2018.4,872.4,2018.3,872.4,2018.3,1019.7,2022.2,1097.9,2029.6,1183.1,2021.6,1325.3,2017.7,1365.6,2012.8,1283.9,2089.3,1189.8,2125.0,1100.2,2135.3,1017.3,2129.4,918.3,2095.1,832.9,2016.3
27.0,0.433,832.1,2017.0,922.3,1962.5,1017.7,1938.1,1095.0,1958.4,1178.9,1937.3,1278.4,1967.4,1366.0,2012.4,1325.6,2017.3,1183.9,2015.2,1097.2,2025.0,1019.4,2018.5,871.7,2018.9,871.7,2018.9,1019.2,2020.5,1097.9,2027.7,1183.4,2019.7,1325.6,2017.3,1366.0,2012.4,1284.5,2088.1,1190.2,2123.7,1100.2,2134.1,1016.9,2128.3,918.0,2094.5,832.1,2017.0
28.0,0.45,831.6,2015.8,921.6,1962.2,1017.4,1937.7,1094.0,1957.8,1177.2,1936.8,1277.4,1966.6,1366.1,2010.8,1325.6,2015.7,1182.5,2014.8,1096.5,2024.4,1019.5,2017.9,871.3,2017.6,871.3,2017.6,1019.7,2020.7,1097.7,2027.8,1182.7,2019.7,1325.6,2015.7,1366.1,2010.8,1284.1,2087.4,1189.5,2123.6,1100.2,2133.9,1017.4,2128.4,917.9,2094.3,831.6,2015.8
29.0,0.467,831.4,2015.1,921.4,1961.9,1017.3,1937.6,1093.9,1957.9,1177.3,1936.9,1277.3,1966.6,1365.8,2010.5,1325.4,2015.5,1182.6,2014.5,1096.4,2024.0,1019.3,2017.4,871.0,2017.1,871.0,2017.1,1019.7,2020.3,1097.6,2027.5,1182.8,2019.5,1325.4,2015.5,1365.8,2010.5,1283.9,2086.6,1189.5,2122.6,1100.0,2132.9,1017.3,2127.3,917.7,2093.2,831.4,2015.1
30.0,0.483,831.1,2014.4,921.0,1961.5,1016.3,1937.2,1093.9,1957.2,1178.4,1936.0,1277.8,1965.7,1365.3,2009.6,1324.8,2015.0,1183.4,2013.6,1096.2,2023.6,1018.1,2016.9,870.7,2016.7,870.7,2016.7,1017.8,2019.5,1096.8,2026.8,1183.0,2018.5,1324.8,2015.0,1365.3,2009.6,1283.9,2086.0,1190.0,2122.0,1099.4,2132.6,1015.7,2126.9,916.8,2092.9,831.1,2014.4
31.0,0.5,831.5,2014.8,921.0,1961.8,1016.2,1937.4,1093.3,1957.4,1177.3,1936.3,1277.0,1966.1,1364.9,2009.8,1324.4,2015.0,1182.6,2013.6,1095.8,2023.4,1018.3,2016.8,870.9,2016.9,870.9,2016.9,1018.2,2020.6,1096.7,2027.8,1182.5,2019.5,1324.4,2015.0,1364.9,2009.8,1283.3,2086.5,1189.3,2122.6,1099.1,2133.1,1015.9,2127.5,917.0,2093.2,831.5,2014.8
32.0,0.517,831.2,2015.9,921.3,1962.0,1016.3,1938.1,1093.5,1957.8,1177.4,1936.9,1277.7,1966.5,1365.9,2010.8,1325.6,2015.8,1182.7,2013.9,1096.0,2023.9,1018.3,2017.5,870.8,2017.8,870.8,2017.8,1018.0,2021.4,1096.6,2028.6,1182.3,2020.3,1325.6,2015.8,1365.9,2010.8,1284.0,2087.0,1189.0,2122.4,1099.0,2132.8,1015.8,2127.0,917.1,2093.0,831.2,2015.9
33.0,0.533,831.4,2015.2,921.0,1961.3,1016.5,1936.7,1093.4,1956.9,1177.0,1936.0,1277.3,1966.3,1365.5,2011.2,1325.1,2016.1,1182.2,2013.9,1095.7,2023.4,1018.3,2016.8,871.0,2017.2,871.0,2017.2,1018.2,2019.8,1096.6,2027.2,1182.0,2019.3,1325.1,2016.1,1365.5,2011.2,1283.5,2087.3,1188.8,2122.3,1099.0,2132.5,1015.9,2126.6,916.9,2092.6,831.4,2015.2
34.0,0.55,831.2,2015.1,921.0,1960.4,1016.3,1936.0,1093.6,1956.2,1177.5,1935.2,1277.6,1965.7,1365.2,2011.0,1324.9,2015.7,1182.7,2013.4,1095.9,2023.1,1018.2,2016.5,870.8,2017.0,870.8,2017.0,1018.0,2018.3,1096.6,2025.7,1182.3,2017.7,1324.9,2015.7,1365.2,2011.0,1283.7,2087.0,1189.1,2121.8,1099.0,2131.9,1015.7,2125.9,916.6,2091.9,831.2,2015.1
35.0,0.567,830.7,2014.4,920.6,1958.9,1016.2,1934.9,1092.7,1955.0,1175.7,1933.9,1276.3,1964.3,1365.0,2010.1,1324.5,2014.6,1181.1,2012.4,1095.4,2021.9,1018.3,2015.5,870.3,2016.2,870.3,2016.2,1018.2,2018.9,1096.2,2025.9,1181.0,2018.2,1324.5,2014.6,1365.0,2010.1,1283.0,2086.9,1187.7,2121.5,1098.6,2131.3,1015.9,2125.6,916.3,2091.8,830.7,2014.4
36.0,0.583,830.7,2013.3,920.9,1958.5,1016.3,1934.6,1092.8,1954.8,1175.5,1933.6,1276.2,1963.7,1364.9,2009.0,1324.5,2013.4,1180.8,2011.8,1095.3,2021.6,1018.3,2015.2,870.5,2014.9,870.5,2014.9,1018.9,2016.1,1096.8,2023.3,1181.2,2015.8,1324.5,2013.4,1364.9,2009.0,1283.3,2085.3,1188.3,2120.1,1099.5,2130.1,1016.8,2124.2,917.3,2090.4,830.7,2013.3
37.0,0.6,831.9,2012.4,921.3,1957.2,1016.2,1933.3,1093.4,1953.5,1177.0,1932.4,1277.4,1962.6,1365.1,2008.3,1324.7,2012.5,1182.0,2009.9,1095.8,2019.7,1018.0,2013.1,871.6,2013.8,871.6,2013.8,1018.7,2016.3,1097.4,2023.7,1182.7,2016.0,1324.7,2012.5,1365.1,2008.3,1284.5,2084.2,1189.9,2119.3,1100.1,2129.4,1016.7,2123.3,917.8,2089.3,831.9,2012.4
38.0,0.617,832.2,2011.0,922.1,1956.2,1017.1,1932.0,1094.3,1952.2,1178.0,1931.2,1278.0,1961.4,1365.4,2007.0,1325.1,2011.3,1183.0,2007.9,1096.5,2017.6,1018.8,2011.1,871.6,2012.6,871.6,2012.6,1019.4,2015.3,1098.1,2022.6,1183.6,2014.8,1325.1,2011.3,1365.4,2007.0,1284.8,2082.0,1190.6,2116.9,1100.6,2127.1,1017.3,2121.2,918.3,2087.6,832.2,2011.0
39.0,0.633,831.7,2010.4,922.7,1955.0,1018.1,1930.6,1095.0,1950.6,1178.1,1929.7,1278.8,1960.0,1367.6,2005.6,1327.0,2010.1,1183.2,2006.8,1097.4,2016.6,1020.0,2010.3,871.4,2012.1,871.4,2012.1,1020.1,2012.6,1098.4,2019.7,1183.2,2012.0,1327.0,2010.1,1367.6,2005.6,1285.4,2080.9,1190.5,2115.3,1101.2,2125.4,1018.2,2119.6,918.9,2086.5,831.7,2010.4
40.0,0.65,832.0,2008.4,922.5,1953.6,1017.4,1929.8,1095.0,1949.8,1179.0,1928.7,1279.5,1958.6,1368.7,2003.8,1327.9,2008.4,1184.2,2005.5,1097.4,2015.5,1019.4,2009.1,871.6,2010.0,871.6,2010.0,1019.3,2011.9,1098.2,2019.0,1183.9,2011.1,1327.9,2008.4,1368.7,2003.8,1286.1,2078.5,1190.9,2113.1,1100.7,2123.4,1017.3,2117.6,918.5,2084.5,832.0,2008.4
41.0,0.667,829.2,2005.7,921.1,1952.8,1016.6,1929.3,1095.6,1949.2,1181.1,1927.8,1282.0,1957.2,1371.2,2000.7,1330.4,2005.8,1186.0,2004.2,1097.7,2014.8,1018.3,2008.2,868.7,2007.8,868.7,2007.8,1017.6,2009.9,1098.0,2017.2,1185.1,2009.0,1330.4,2005.8,1371.2,2000.7,1287.9,2076.5,1192.1,2111.5,1100.5,2122.1,1015.7,2116.1,916.5,2082.7,829.2,2005.7
42.0,0.683,825.0,2002.7,919.3,1950.5,1016.1,1929.2,1095.3,1949.2,1181.0,1927.9,1284.2,1955.6,1376.1,1998.2,1335.5,2003.0,1186.0,2003.9,1097.5,2014.7,1017.7,2008.0,864.8,2004.9,864.8,2004.9,1017.1,2009.2,1097.7,2016.5,1185.0,2008.4,1335.5,2003.0,1376.1,1998.2,1290.5,2074.5,1191.6,2109.7,1099.8,2120.0,1014.8,2113.8,914.0,2079.7,825.0,2002.7
43.0,0.7,821.1,1997.6,917.8,1950.1,1015.9,1929.9,1095.8,1949.8,1182.6,1928.7,1286.4,1955.0,1380.0,1993.7,1339.3,1999.9,1187.2,2003.4,1097.7,2014.4,1017.1,2007.3,860.5,2000.9,860.5,2000.9,1015.5,2008.0,1096.8,2015.6,1185.2,2007.4,1339.3,1999.9,1380.0,1993.7,1291.4,2071.7,1191.5,2108.0,1098.6,2118.5,1013.0,2112.2,911.5,2077.1,821.1,1997.6
44.0,0.717,816.7,1993.1,916.4,1947.5,1016.2,1929.2,1095.9,1949.0,1182.7,1928.0,1288.7,1952.6,1385.6,1989.1,1345.1,1995.7,1187.4,2001.8,1097.8,2013.0,1017.3,2006.0,856.2,1997.1,856.2,1997.1,1015.6,2008.1,1096.8,2015.7,1185.1,2007.6,1345.1,1995.7,1385.6,1989.1,1294.0,2069.3,1191.2,2106.6,1098.3,2117.0,1012.9,2110.5,909.6,2074.2,816.7,1993.1
45.0,0.733,814.4,1988.3,914.8,1946.2,1015.1,1929.2,1095.6,1949.1,1183.6,1928.0,1290.2,1950.9,1388.3,1984.2,1348.0,1991.7,1188.4,2001.0,1097.6,2012.6,1016.3,2005.2,853.6,1992.9,853.6,1992.9,1014.1,2007.9,1096.1,2015.6,1185.8,2007.0,1348.0,1991.7,1388.3,1984.2,1295.2,2065.8,1191.6,2104.9,1097.4,2115.9,1011.3,2109.3,907.5,2071.8,814.4,1988.3
46.0,0.75,810.8,1982.9,915.0,1945.1,1016.5,1930.1,1095.7,1949.2,1182.1,1928.8,1290.4,1949.3,1392.4,1978.2,1351.9,1987.0,1186.4,1998.9,1097.3,2010.5,1017.2,2003.5,849.7,1988.3,849.7,1988.3,1013.3,2009.6,1094.0,2017.3,1182.1,2009.1,1351.9,1987.0,1392.4,1978.2,1294.1,2064.3,1187.5,2104.1,1095.0,2114.5,1010.3,2107.9,906.1,2069.0,810.8,1982.9
47.0,0.767,809.0,1976.7,914.9,1942.7,1017.1,1929.7,1096.2,1948.8,1182.8,1928.2,1291.8,1946.9,1395.5,1972.3,1355.4,1981.3,1187.0,1996.9,1097.8,2009.0,1017.8,2001.6,848.0,1982.6,848.0,1982.6,1014.5,2007.0,1095.1,2014.9,1183.3,2006.7,1355.4,1981.3,1395.5,1972.3,1296.1,2060.3,1188.9,2101.2,1096.4,2111.8,1011.8,2105.0,906.4,2065.1,809.0,1976.7
48.0,0.783,808.2,1971.9,914.5,1940.2,1016.9,1928.3,1096.0,1947.5,1183.0,1926.7,1292.3,1944.4,1397.3,1967.4,1357.2,1976.8,1187.3,1995.1,1097.6,2007.5,1017.6,1999.9,846.9,1977.9,846.9,1977.9,1014.4,2004.7,1095.0,2012.5,1183.6,2004.0,1357.2,1976.8,1397.3,1967.4,1296.6,2055.9,1188.8,2097.8,1095.9,2108.8,1011.3,2101.9,905.8,2061.1,808.2,1971.9
49.0,0.8,808.2,1967.9,914.6,1938.4,1015.8,1927.9,1095.7,1946.9,1183.6,1926.6,1292.8,1943.0,1397.4,1964.5,1357.5,1974.1,1187.4,1992.9,1096.9,2005.3,1016.0,1997.5,846.8,1974.0,846.8,1974.0,1012.1,2005.3,1093.6,2013.6,1183.3,2004.8,1357.5,1974.1,1397.4,1964.5,1296.4,2053.4,1188.2,2096.2,1094.2,2107.2,1009.0,2099.7,905.0,2057.9,808.2,1967.9
50.0,0.817,807.2,1965.9,914.5,1936.9,1016.5,1927.1,1096.3,1945.9,1184.0,1925.8,1294.0,1941.3,1399.0,1962.0,1359.2,1971.7,1188.0,1991.3,1097.8,2003.9,1016.9,1996.2,845.8,1972.2,845.8,1972.2,1013.3,2004.0,1094.8,2012.1,1184.2,2003.2,1359.2,1971.7,1399.0,1962.0,1298.0,2051.1,1189.5,2093.7,1095.7,2104.8,1010.5,2097.6,905.4,2056.1,807.2,1965.9
51.0,0.833,807.0,1963.2,914.8,1935.2,1016.9,1925.6,1096.5,1944.3,1183.8,1924.3,1294.3,1939.6,1400.8,1959.9,1360.8,1969.9,1187.7,1990.5,1097.9,2003.2,1017.1,1995.4,845.9,1969.9,845.9,1969.9,1013.1,2001.6,1094.3,2009.6,1183.4,2000.8,1360.8,1969.9,1400.8,1959.9,1298.0,2049.0,1188.4,2091.5,1095.1,2102.6,1010.2,2095.4,905.3,2054.1,807.0,1963.2
52.0,0.85,806.6,1961.8,914.4,1934.3,1016.7,1925.2,1097.0,1944.2,1185.3,1923.5,1296.1,1938.4,1402.8,1957.8,1362.9,1967.3,1189.5,1989.3,1098.5,2002.4,1017.3,1994.5,845.4,1967.8,845.4,1967.8,1014.2,2000.3,1095.9,2008.5,1186.0,1999.3,1362.9,1967.3,1402.8,1957.8,1300.5,2046.8,1191.0,2090.2,1096.7,2101.6,1011.2,2094.3,905.6,2052.4,806.6,1961.8
53.0,0.867,804.7,1959.6,913.0,1932.8,1015.9,1924.6,1095.7,1943.6,1183.6,1922.9,1295.0,1937.6,1402.6,1956.4,1362.8,1965.8,1187.9,1988.6,1097.4,2001.8,1016.6,1993.8,843.5,1966.0,843.5,1966.0,1014.0,1997.6,1095.4,2005.8,1184.9,1996.9,1362.8,1965.8,1402.6,1956.4,1300.0,2045.6,1190.2,2087.9,1096.4,2099.1,1011.1,2091.8,904.5,2050.2,804.7,1959.6
54.0,0.883,804.6,1958.5,911.1,1931.6,1013.9,1923.4,1094.2,1942.9,1182.7,1922.0,1294.4,1936.5,1401.5,1955.9,1361.7,1965.0,1187.3,1988.6,1096.1,2001.5,1015.0,1993.2,843.6,1964.6,843.6,1964.6,1013.4,1997.7,1095.3,2005.9,1185.6,1997.0,1361.7,1965.0,1401.5,1955.9,1300.5,2044.3,1191.0,2087.8,1096.5,2099.3,1010.7,2092.1,903.9,2049.9,804.6,1958.5
55.0,0.9,803.6,1957.3,910.6,1931.1,1013.2,1923.2,1093.4,1942.3,1181.9,1921.6,1293.7,1935.7,1401.4,1954.2,1361.5,1963.8,1186.2,1987.6,1095.2,2000.7,1014.1,1992.6,842.4,1963.6,842.4,1963.6,1011.8,1997.0,1093.6,2005.4,1183.7,1996.4,1361.5,1963.8,1401.4,1954.2,1299.2,2043.4,1189.2,2087.2,1094.7,2098.8,1009.1,2091.4,902.9,2048.8,803.6,1957.3
