frame,timestamp,upper_x_0,upper_y_0,upper_x_1,upper_y_1,upper_x_2,upper_y_2,upper_x_3,upper_y_3,upper_x_4,upper_y_4,upper_x_5,upper_y_5,upper_x_6,upper_y_6,upper_x_7,upper_y_7,upper_x_8,upper_y_8,upper_x_9,upper_y_9,upper_x_10,upper_y_10,upper_x_11,upper_y_11,lower_x_0,lower_y_0,lower_x_1,lower_y_1,lower_x_2,lower_y_2,lower_x_3,lower_y_3,lower_x_4,lower_y_4,lower_x_5,lower_y_5,lower_x_6,lower_y_6,lower_x_7,lower_y_7,lower_x_8,lower_y_8,lower_x_9,lower_y_9,lower_x_10,lower_y_10,lower_x_11,lower_y_11
11.0,0.167,752.2,2148.4,862.5,2085.0,979.5,2049.0,1073.3,2071.2,1173.4,2044.6,1294.0,2078.3,1398.3,2130.7,1349.7,2141.7,1180.4,2143.2,1076.9,2158.2,982.1,2151.7,802.0,2154.4,802.0,2154.4,978.4,2150.3,1073.4,2156.9,1176.0,2143.3,1349.7,2141.7,1398.3,2130.7,1298.7,2231.2,1187.0,2275.5,1078.8,2290.9,978.5,2285.9,857.9,2247.1,752.2,2148.4
12.0,0.183,748.1,2150.6,859.1,2087.1,976.5,2051.5,1069.2,2073.5,1168.2,2047.2,1289.5,2080.8,1395.0,2132.9,1346.3,2143.6,1175.3,2145.0,1072.9,2159.9,979.2,2153.6,797.8,2156.4,797.8,2156.4,976.0,2152.4,1070.1,2159.0,1171.4,2145.8,1346.3,2143.6,1395.0,2132.9,1294.8,2233.6,1182.6,2277.5,1075.6,2292.5,976.1,2287.6,854.9,2248.8,748.1,2150.6
13.0,0.2,744.4,2152.6,855.0,2089.2,971.9,2053.5,1065.7,2075.8,1166.1,2049.3,1286.9,2083.1,1390.7,2135.3,1342.1,2146.3,1173.1,2147.8,1069.4,2162.8,974.5,2156.3,794.2,2158.9,794.2,2158.9,970.9,2154.3,1066.1,2161.0,1168.8,2147.4,1342.1,2146.3,1390.7,2135.3,1291.5,2235.9,1180.0,2280.3,1071.6,2295.8,971.1,2290.7,850.4,2251.6,744.4,2152.6
14.0,0.217,741.6,2153.7,853.1,2090.8,970.9,2055.3,1063.7,2077.6,1162.9,2050.8,1284.4,2084.5,1390.1,2136.2,1341.3,2147.2,1170.2,2149.6,1067.6,2164.7,973.8,2158.3,791.3,2160.0,791.3,2160.0,970.5,2155.7,1064.6,2162.3,1166.1,2148.8,1341.3,2147.2,1390.1,2136.2,1289.5,2237.8,1177.2,2282.1,1070.1,2297.7,970.5,2292.7,848.8,2253.7,741.6,2153.7
15.0,0.233,740.0,2154.4,851.9,2092.1,970.0,2057.1,1062.6,2079.4,1161.5,2052.8,1283.2,2086.4,1388.7,2137.8,1340.1,2148.9,1168.6,2150.9,1066.2,2166.2,972.5,2159.6,789.6,2160.9,789.6,2160.9,969.0,2157.8,1062.9,2164.7,1164.1,2151.2,1340.1,2148.9,1388.7,2137.8,1287.7,2240.4,1175.1,2284.0,1068.2,2299.3,968.8,2294.0,847.1,2254.5,740.0,2154.4
16.0,0.25,739.7,2155.7,851.4,2093.2,969.3,2058.2,1062.1,2080.4,1161.0,2053.9,1282.5,2087.4,1387.6,2138.8,1339.2,2149.8,1168.1,2151.8,1065.7,2167.0,972.0,2160.5,789.3,2162.0,789.3,2162.0,968.7,2158.5,1062.7,2165.3,1164.0,2151.8,1339.2,2149.8,1387.6,2138.8,1287.4,2240.8,1175.1,2284.2,1068.2,2299.5,968.7,2294.3,846.9,2255.1,739.7,2155.7
17.0,0.267,739.8,2156.7,850.9,2093.4,968.5,2058.6,1061.2,2080.8,1160.2,2054.1,1281.8,2087.5,1387.1,2139.5,1338.6,2150.1,1167.6,2152.6,1065.0,2168.0,971.3,2161.6,789.6,2162.7,789.6,2162.7,968.1,2159.0,1062.0,2165.7,1163.4,2152.0,1338.6,2150.1,1387.1,2139.5,1286.8,2240.6,1174.2,2284.4,1067.4,2299.8,967.9,2294.6,846.5,2255.4,739.8,2156.7
18.0,0.283,739.5,2157.1,850.7,2093.7,967.7,2058.6,1060.8,2080.8,1160.0,2054.2,1281.1,2087.6,1386.2,2139.7,1337.5,2150.5,1167.2,2152.5,1064.5,2167.8,970.4,2161.4,789.3,2163.1,789.3,2163.1,966.8,2158.7,1061.0,2165.4,1162.5,2151.8,1337.5,2150.5,1386.2,2139.7,1285.7,2240.6,1173.6,2284.5,1066.4,2299.9,966.8,2294.7,846.0,2255.7,739.5,2157.1
19.0,0.3,739.3,2157.0,849.7,2094.5,966.7,2058.9,1059.9,2081.3,1159.7,2054.9,1280.5,2088.8,1385.1,2140.4,1336.4,2151.7,1167.0,2152.8,1063.7,2167.7,969.5,2161.1,788.7,2163.6,788.7,2163.6,965.7,2159.1,1060.1,2165.9,1162.3,2152.1,1336.4,2151.7,1385.1,2140.4,1284.7,2240.8,1173.1,2284.7,1065.3,2300.4,965.5,2295.0,845.0,2255.8,739.3,2157.0
20.0,0.317,739.3,2158.3,850.1,2094.8,967.3,2059.1,1060.1,2081.3,1159.3,2054.5,1280.2,2088.7,1385.0,2140.7,1336.4,2151.5,1166.7,2152.9,1063.9,2168.1,970.1,2161.8,788.9,2164.3,788.9,2164.3,966.7,2159.4,1060.6,2166.1,1162.2,2152.4,1336.4,2151.5,1385.0,2140.7,1284.9,2241.5,1173.2,2285.1,1066.1,2300.5,966.5,2295.4,845.6,2256.3,739.3,2158.3
21.0,0.333,739.6,2157.9,850.2,2094.6,967.6,2059.5,1059.8,2081.9,1158.3,2055.3,1279.6,2088.8,1384.9,2140.7,1336.4,2151.4,1165.7,2153.8,1063.7,2168.8,970.5,2162.4,789.2,2163.8,789.2,2163.8,967.2,2159.8,1060.5,2166.4,1161.4,2152.9,1336.4,2151.4,1384.9,2140.7,1284.5,2241.6,1172.2,2285.7,1065.9,2301.0,966.9,2295.9,845.8,2256.5,739.6,2157.9
22.0,0.35,740.0,2158.7,850.2,2094.8,966.8,2059.1,1059.7,2081.3,1158.9,2054.7,1280.0,2088.5,1384.8,2141.2,1336.0,2152.1,1166.2,2153.5,1063.4,2168.6,969.5,2162.2,789.7,2164.6,789.7,2164.6,965.6,2159.4,1059.7,2166.2,1161.2,2152.7,1336.0,2152.1,1384.8,2141.2,1284.4,2241.5,1172.2,2285.5,1065.1,2300.8,965.5,2295.6,845.5,2256.4,740.0,2158.7
23.0,0.367,739.7,2158.0,849.7,2094.2,966.3,2058.4,1059.1,2080.7,1158.2,2054.4,1279.3,2088.3,1384.3,2141.0,1335.4,2152.0,1165.3,2152.9,1062.8,2167.6,968.9,2161.2,789.2,2164.1,789.2,2164.1,965.0,2159.2,1059.0,2166.1,1160.5,2152.9,1335.4,2152.0,1384.3,2141.0,1283.7,2241.3,1171.4,2285.2,1064.2,2300.4,964.8,2295.0,844.9,2255.7,739.7,2158.0
24.0,0.383,739.8,2157.5,850.0,2093.6,966.7,2058.4,1059.0,2080.8,1157.6,2054.1,1278.8,2088.0,1384.0,2140.7,1335.3,2151.1,1164.7,2152.5,1062.6,2167.5,969.3,2161.1,789.3,2163.3,789.3,2163.3,966.0,2158.8,1059.5,2165.7,1160.4,2152.4,1335.3,2151.1,1384.0,2140.7,1283.7,2241.1,1171.2,2284.5,1064.7,2299.7,965.7,2294.3,845.4,2255.0,739.8,2157.5
25.0,0.4,739.3,2157.4,849.8,2093.7,966.8,2058.1,1058.8,2080.4,1156.7,2053.6,1278.6,2087.3,1384.4,2139.8,1335.5,2150.3,1164.0,2152.1,1062.4,2167.3,969.6,2161.1,788.8,2163.1,788.8,2163.1,966.3,2158.7,1059.5,2165.5,1159.8,2152.4,1335.5,2150.3,1384.4,2139.8,1283.7,2241.3,1170.8,2284.9,1064.8,2300.1,966.2,2294.7,845.7,2255.4,739.3,2157.4
26.0,0.417,739.9,2157.4,850.0,2093.5,966.9,2057.9,1059.1,2080.2,1157.1,2053.6,1278.8,2087.5,1384.1,2140.4,1335.3,2150.7,1164.3,2152.2,1062.7,2167.1,969.6,2160.8,789.5,2163.1,789.5,2163.1,966.6,2158.7,1060.0,2165.6,1160.4,2152.7,1335.3,2150.7,1384.1,2140.4,1284.2,2241.6,1171.7,2284.7,1065.6,2299.5,966.8,2294.3,846.2,2255.4,739.9,2157.4
27.0,0.433,739.4,2157.9,850.0,2094.0,967.3,2058.4,1059.3,2080.6,1157.1,2054.0,1278.7,2087.8,1384.5,2140.7,1335.5,2151.3,1164.4,2152.7,1063.0,2167.6,970.2,2161.4,788.8,2164.0,788.8,2164.0,966.8,2158.8,1060.0,2165.5,1160.2,2152.5,1335.5,2151.3,1384.5,2140.7,1283.9,2241.7,1171.2,2284.4,1065.4,2299.2,966.8,2294.2,845.7,2255.7,739.4,2157.9
28.0,0.45,740.4,2158.9,850.3,2094.8,967.5,2058.9,1059.4,2081.4,1157.2,2054.7,1278.9,2088.5,1384.4,2141.8,1335.6,2151.9,1164.4,2153.0,1063.0,2167.8,970.2,2161.5,789.9,2164.3,789.9,2164.3,967.6,2160.5,1060.8,2167.4,1161.0,2154.5,1335.6,2151.9,1384.4,2141.8,1284.8,2242.5,1172.2,2285.6,1066.3,2300.5,967.7,2295.3,846.7,2256.4,740.4,2158.9
29.0,0.467,740.1,2159.1,850.8,2095.6,968.4,2059.9,1059.7,2082.3,1157.0,2055.7,1278.8,2089.1,1385.0,2141.6,1336.1,2152.0,1164.4,2154.3,1063.6,2169.1,971.3,2162.9,789.5,2164.9,789.5,2164.9,968.3,2160.6,1060.8,2167.3,1160.5,2154.4,1336.1,2152.0,1385.0,2141.6,1284.4,2242.5,1171.5,2285.8,1066.2,2300.7,968.2,2295.7,846.8,2256.9,740.1,2159.1
30.0,0.483,740.2,2160.5,850.8,2096.1,968.1,2060.8,1059.8,2083.3,1157.3,2056.3,1279.2,2089.6,1385.5,2142.8,1336.4,2153.0,1164.8,2155.1,1063.8,2170.2,971.1,2164.0,789.8,2166.1,789.8,2166.1,968.2,2161.4,1061.1,2168.0,1161.0,2155.2,1336.4,2153.0,1385.5,2142.8,1285.2,2243.7,1172.2,2287.2,1066.6,2302.1,968.2,2297.1,846.9,2258.3,740.2,2160.5
31.0,0.5,740.6,2161.3,851.0,2096.9,967.8,2061.9,1060.1,2084.1,1158.1,2057.1,1279.6,2090.2,1385.3,2143.0,1336.2,2153.2,1165.7,2155.8,1064.1,2171.0,970.9,2164.9,790.4,2166.6,790.4,2166.6,967.9,2162.6,1061.3,2169.1,1161.7,2156.0,1336.2,2153.2,1385.3,2143.0,1285.6,2244.1,1173.0,2287.8,1067.0,2302.8,968.1,2298.0,847.1,2259.3,740.6,2161.3
32.0,0.517,741.3,2162.9,852.1,2097.3,969.0,2062.2,1061.3,2084.7,1159.4,2057.3,1281.1,2090.3,1387.1,2143.6,1338.1,2153.7,1167.1,2156.0,1065.2,2171.4,972.1,2165.5,790.9,2167.9,790.9,2167.9,969.0,2163.3,1062.4,2169.9,1162.9,2156.7,1338.1,2153.7,1387.1,2143.6,1287.0,2244.3,1173.9,2288.4,1067.7,2303.6,968.9,2298.4,848.0,2259.4,741.3,2162.9
33.0,0.533,742.6,2162.8,853.0,2097.5,970.2,2062.3,1062.4,2084.7,1160.4,2057.6,1282.3,2090.8,1388.1,2144.2,1339.2,2154.3,1168.1,2156.6,1066.5,2171.6,973.4,2165.6,792.3,2168.2,792.3,2168.2,970.5,2163.9,1064.0,2170.5,1164.5,2157.5,1339.2,2154.3,1388.1,2144.2,1288.7,2245.2,1175.8,2289.1,1069.7,2304.1,970.8,2299.1,849.3,2260.2,742.6,2162.8
34.0,0.55,742.9,2163.7,853.8,2098.5,971.0,2062.6,1062.8,2085.0,1160.5,2057.9,1282.6,2091.2,1389.3,2144.4,1340.2,2154.8,1168.1,2157.4,1066.8,2172.4,974.1,2166.4,792.6,2169.1,792.6,2169.1,970.8,2164.2,1063.7,2170.8,1163.8,2157.9,1340.2,2154.8,1389.3,2144.4,1288.4,2245.7,1174.9,2290.1,1069.1,2305.0,970.7,2299.9,849.8,2260.9,742.9,2163.7
35.0,0.567,742.7,2163.6,853.9,2098.9,971.3,2063.3,1063.1,2085.5,1160.6,2058.6,1282.5,2091.9,1389.2,2144.6,1340.1,2155.2,1168.2,2158.1,1067.1,2173.0,974.4,2167.0,792.6,2169.1,792.6,2169.1,970.7,2164.8,1063.6,2171.4,1163.5,2158.6,1340.1,2155.2,1389.2,2144.6,1288.0,2246.8,1174.7,2291.0,1069.2,2305.7,970.8,2300.8,849.6,2261.6,742.7,2163.6
36.0,0.583,741.8,2164.3,852.5,2099.3,969.6,2064.4,1062.4,2086.8,1161.0,2059.7,1282.5,2092.8,1387.9,2145.7,1339.1,2155.9,1168.6,2158.4,1066.3,2173.5,972.7,2167.4,791.4,2169.6,791.4,2169.6,969.4,2165.8,1063.3,2172.6,1164.3,2159.5,1339.1,2155.9,1387.9,2145.7,1288.2,2246.9,1175.4,2291.0,1068.7,2305.8,969.4,2300.7,848.2,2261.4,741.8,2164.3
37.0,0.6,741.4,2164.8,851.8,2099.3,969.0,2064.6,1061.6,2087.0,1160.2,2060.1,1281.4,2093.2,1386.7,2146.2,1338.1,2156.2,1167.8,2157.5,1065.4,2172.5,972.1,2166.3,790.8,2169.8,790.8,2169.8,969.0,2167.8,1062.7,2174.7,1163.8,2161.6,1338.1,2156.2,1386.7,2146.2,1287.3,2247.2,1174.7,2291.4,1068.0,2306.2,968.9,2301.0,847.7,2261.5,741.4,2164.8
38.0,0.617,741.2,2165.3,852.3,2100.3,969.7,2064.9,1061.9,2087.2,1159.9,2060.0,1281.4,2093.3,1387.7,2146.1,1338.5,2156.4,1167.6,2159.0,1065.9,2174.1,973.0,2168.2,790.9,2170.6,790.9,2170.6,969.8,2166.4,1063.0,2173.0,1163.4,2159.9,1338.5,2156.4,1387.7,2146.1,1287.3,2247.3,1174.4,2291.5,1068.4,2306.5,969.8,2301.6,848.4,2262.7,741.2,2165.3
39.0,0.633,742.5,2165.1,853.4,2100.1,970.1,2065.0,1062.6,2087.5,1161.0,2060.0,1282.0,2093.3,1387.5,2146.4,1338.6,2156.6,1168.4,2158.9,1066.3,2174.4,973.0,2168.4,792.2,2170.3,792.2,2170.3,969.6,2166.2,1063.0,2173.1,1163.6,2159.8,1338.6,2156.6,1387.5,2146.4,1287.2,2247.3,1174.4,2291.5,1068.1,2306.6,969.3,2301.3,849.0,2261.9,742.5,2165.1
40.0,0.65,742.2,2165.1,853.2,2100.8,969.9,2065.6,1062.4,2087.9,1160.9,2060.4,1281.9,2093.7,1387.1,2146.1,1338.3,2156.5,1168.3,2158.9,1066.0,2174.5,972.7,2168.4,791.6,2170.4,791.6,2170.4,969.3,2166.5,1062.8,2173.4,1163.6,2160.1,1338.3,2156.5,1387.1,2146.1,1287.1,2247.3,1174.4,2291.5,1068.1,2306.7,969.2,2301.3,848.8,2261.9,742.2,2165.1
41.0,0.667,741.8,2165.4,852.7,2100.7,969.8,2065.5,1062.3,2087.9,1160.8,2060.4,1281.8,2093.4,1387.3,2145.8,1338.4,2156.1,1168.5,2159.0,1066.2,2174.4,973.0,2168.4,791.3,2170.6,791.3,2170.6,969.8,2166.7,1063.3,2173.4,1164.1,2159.9,1338.4,2156.1,1387.3,2145.8,1287.4,2246.6,1174.9,2291.3,1068.5,2306.5,969.6,2301.5,848.6,2262.2,741.8,2165.4
42.0,0.683,741.6,2164.9,852.7,2100.4,969.7,2065.4,1062.1,2088.0,1160.6,2060.6,1281.8,2093.5,1387.1,2146.2,1338.3,2156.6,1168.1,2159.2,1065.9,2174.7,972.7,2168.6,791.2,2170.4,791.2,2170.4,969.3,2167.1,1062.7,2173.9,1163.5,2160.3,1338.3,2156.6,1387.1,2146.2,1286.9,2247.1,1174.1,2291.6,1067.8,2307.0,968.9,2301.7,848.3,2262.1,741.6,2164.9
43.0,0.7,741.9,2164.5,852.5,2100.4,969.1,2065.5,1061.6,2088.0,1160.4,2060.6,1281.4,2093.5,1386.6,2145.9,1337.7,2156.3,1167.9,2158.7,1065.5,2174.3,972.1,2168.0,791.3,2169.8,791.3,2169.8,968.8,2167.6,1062.4,2174.4,1163.4,2160.7,1337.7,2156.3,1386.6,2145.9,1286.6,2246.7,1173.8,2291.7,1067.2,2307.2,968.3,2301.8,848.0,2262.1,741.9,2164.5
44.0,0.717,740.1,2164.2,850.9,2099.4,968.0,2064.2,1061.3,2086.6,1160.8,2059.3,1281.9,2092.4,1387.0,2145.3,1338.1,2156.0,1168.4,2157.5,1065.1,2173.1,971.1,2167.0,789.4,2169.8,789.4,2169.8,967.5,2166.2,1061.8,2172.9,1163.6,2159.2,1338.1,2156.0,1387.0,2145.3,1286.9,2245.9,1174.1,2290.5,1066.7,2306.1,967.1,2300.7,846.3,2261.4,740.1,2164.2
45.0,0.733,739.3,2163.4,850.2,2099.1,967.3,2063.9,1060.3,2086.4,1159.6,2059.0,1280.9,2092.0,1386.2,2145.0,1337.2,2155.4,1167.2,2157.0,1064.2,2172.6,970.4,2166.5,788.7,2168.9,788.7,2168.9,967.3,2166.0,1061.3,2172.7,1162.9,2159.0,1337.2,2155.4,1386.2,2145.0,1286.2,2245.3,1173.4,2289.6,1066.3,2305.1,966.9,2299.8,846.0,2260.6,739.3,2163.4
46.0,0.75,740.1,2162.4,850.9,2097.7,967.8,2062.4,1060.7,2085.0,1159.7,2057.5,1280.8,2090.5,1386.0,2143.8,1337.0,2154.1,1167.2,2155.9,1064.5,2171.4,970.9,2165.3,789.6,2167.8,789.6,2167.8,967.8,2164.7,1061.7,2171.4,1163.0,2157.7,1337.0,2154.1,1386.0,2143.8,1286.2,2244.3,1173.5,2289.1,1066.6,2304.7,967.4,2299.3,846.6,2259.9,740.1,2162.4
47.0,0.767,739.4,2161.7,850.6,2097.1,967.5,2061.5,1060.5,2083.9,1159.6,2056.7,1280.6,2090.4,1386.0,2143.6,1336.9,2154.1,1166.9,2155.1,1064.1,2170.5,970.3,2164.4,788.8,2167.1,788.8,2167.1,966.7,2163.5,1060.6,2170.4,1162.0,2157.1,1336.9,2154.1,1386.0,2143.6,1285.3,2244.1,1172.4,2288.1,1065.5,2303.2,966.2,2297.8,845.9,2258.6,739.4,2161.7
48.0,0.783,739.8,2160.4,851.2,2096.0,968.4,2060.4,1060.8,2082.8,1159.3,2055.6,1280.5,2089.5,1386.1,2142.5,1337.0,2152.8,1166.8,2154.4,1064.5,2169.9,971.3,2163.8,789.5,2165.8,789.5,2165.8,968.1,2162.4,1061.6,2169.2,1162.4,2155.9,1337.0,2152.8,1386.1,2142.5,1285.7,2243.7,1173.0,2287.5,1066.7,2302.6,967.8,2297.4,846.9,2258.3,739.8,2160.4
49.0,0.8,739.9,2160.5,851.0,2095.3,968.1,2059.4,1060.8,2081.9,1159.7,2054.5,1280.6,2088.5,1386.3,2142.0,1337.2,2152.5,1167.1,2153.3,1064.5,2168.7,971.1,2162.6,789.2,2166.0,789.2,2166.0,967.4,2161.7,1061.0,2168.5,1162.2,2155.1,1337.2,2152.5,1386.3,2142.0,1285.4,2242.4,1172.6,2286.5,1065.8,2301.8,966.8,2296.4,846.3,2257.2,739.9,2160.5
50.0,0.817,739.8,2159.5,850.9,2094.2,968.3,2057.9,1060.7,2080.4,1159.3,2053.4,1280.5,2087.2,1386.3,2141.2,1337.1,2151.8,1166.8,2152.9,1064.6,2168.0,971.3,2161.9,789.4,2165.1,789.4,2165.1,967.5,2160.2,1060.8,2166.9,1161.7,2153.6,1337.1,2151.8,1386.3,2141.2,1285.2,2241.3,1172.1,2285.5,1065.7,2300.6,966.9,2295.3,846.3,2256.2,739.8,2159.5
51.0,0.833,740.4,2158.6,851.1,2093.1,968.3,2056.9,1060.9,2079.3,1159.8,2052.4,1280.8,2086.4,1386.1,2140.6,1337.0,2151.2,1167.2,2150.5,1064.7,2165.5,971.3,2159.4,789.8,2164.2,789.8,2164.2,967.6,2160.6,1061.3,2167.4,1162.4,2154.1,1337.0,2151.2,1386.1,2140.6,1285.5,2240.6,1173.0,2284.4,1066.3,2299.5,967.3,2294.2,846.7,2255.3,740.4,2158.6
52.0,0.85,739.4,2157.3,851.2,2091.7,968.9,2055.7,1061.0,2077.9,1159.2,2050.8,1280.6,2084.8,1386.4,2139.0,1337.3,2149.6,1166.5,2149.1,1064.7,2164.6,971.7,2158.8,788.7,2162.9,788.7,2162.9,968.1,2158.7,1061.3,2165.4,1161.7,2152.1,1337.3,2149.6,1386.4,2139.0,1285.2,2239.9,1172.1,2283.1,1066.2,2298.2,967.5,2292.9,846.5,2254.1,739.4,2157.3
53.0,0.867,739.5,2156.8,850.6,2090.3,967.7,2054.1,1060.6,2076.3,1159.7,2048.9,1280.6,2083.0,1385.9,2137.8,1336.8,2148.0,1167.1,2147.4,1064.2,2163.2,970.6,2157.4,788.7,2161.9,788.7,2161.9,967.2,2157.7,1061.0,2164.3,1162.3,2150.6,1336.8,2148.0,1385.9,2137.8,1285.3,2237.5,1172.4,2281.2,1065.5,2296.7,966.3,2291.4,845.9,2252.7,739.5,2156.8
54.0,0.883,739.3,2156.0,850.1,2089.5,967.1,2053.1,1060.2,2075.2,1159.6,2047.9,1280.4,2082.3,1385.8,2136.4,1336.7,2146.7,1167.3,2147.3,1064.1,2162.8,970.3,2157.0,788.7,2160.9,788.7,2160.9,966.6,2156.3,1060.7,2162.9,1162.4,2149.4,1336.7,2146.7,1385.8,2136.4,1285.4,2236.7,1172.7,2280.9,1065.6,2296.1,966.0,2291.1,845.5,2252.2,739.3,2156.0
55.0,0.9,737.9,2155.5,848.7,2089.2,965.5,2052.4,1058.9,2074.2,1158.5,2047.2,1279.2,2082.0,1384.8,2136.3,1335.5,2146.9,1166.0,2146.2,1062.7,2161.6,968.5,2155.8,787.1,2160.7,787.1,2160.7,964.2,2155.6,1058.6,2162.1,1160.5,2148.8,1335.5,2146.9,1384.8,2136.3,1283.6,2236.3,1170.7,2279.9,1063.3,2294.8,963.6,2289.9,843.6,2251.2,737.9,2155.5
